@relation unknow
@attribute a1 real [13.0, 334177.0]
@attribute a2 real [0.0, 256382.0]
@attribute a3 real [3.0, 5323.0]
@attribute a4 real [1.0, 893.0]
@attribute a5 real [0.0, 675.0]
@attribute a6 real [-457916.0, 575241.0]
@attribute a7 real [-297172.0, 238321.0]
@attribute a8 real [-205895.0, 179851.0]
@attribute a9 real [0.0, 89958.0]
@attribute a10 real [57.0, 495561.0]
@attribute a11 {g, h}
@inputs a1, a2, a3, a4, a5, a6, a7, a8, a9, a10
@outputs a11
@data
16631.0, 11196.0, 2212.0, 607.0, 383.0, -1164.0, 4814.0, 754.0, 56921.0, 144825.0, g
18345.0, 10924.0, 2377.0, 714.0, 368.0, 14658.0, 16931.0, -7941.0, 1016.0, 119999.0, g
26536.0, 14892.0, 2696.0, 413.0, 209.0, -4206.0, 18034.0, 848.0, 15321.0, 161388.0, g
94064.0, 18974.0, 3128.0, 226.0, 126.0, 38598.0, 81569.0, 13396.0, 4993.0, 272645.0, g
19171.0, 16226.0, 2315.0, 528.0, 274.0, 16237.0, 16659.0, -13854.0, 8445.0, 60444.0, g
81214.0, 27823.0, 3957.0, 132.0, 68.0, 45984.0, 71455.0, 13974.0, 28.0, 262251.0, g
45467.0, 14811.0, 2691.0, 283.0, 162.0, 25483.0, 24419.0, 10447.0, 15569.0, 19072.0, g
21443.0, 9495.0, 2274.0, 633.0, 359.0, 937.0, -13183.0, 8725.0, 29712.0, 162037.0, g
77973.0, 28946.0, 3805.0, 142.0, 73.0, 50714.0, 58899.0, 16888.0, 2462.0, 237506.0, g
74792.0, 22949.0, 2984.0, 226.0, 114.0, -45528.0, 69227.0, -12562.0, 1145.0, 295343.0, g
39493.0, 13068.0, 2687.0, 428.0, 256.0, 10185.0, 22559.0, -10384.0, 10878.0, 225025.0, g
52993.0, 17957.0, 2858.0, 369.0, 2.0, -36834.0, 40555.0, -16224.0, 4885.0, 294535.0, g
36976.0, 25509.0, 3083.0, 219.0, 114.0, 35107.0, 22591.0, 13997.0, 3906.0, 232353.0, g
1932.0, 7201.0, 2264.0, 801.0, 417.0, -5615.0, 1164.0, 3788.0, 24103.0, 214355.0, g
21093.0, 6915.0, 2106.0, 737.0, 42.0, 22112.0, 13458.0, -6174.0, 15343.0, 159758.0, g
41401.0, 24758.0, 2942.0, 21.0, 109.0, 20194.0, 24031.0, 23564.0, 21963.0, 129021.0, g
73882.0, 26818.0, 3474.0, 151.0, 78.0, -69068.0, 51892.0, 6946.0, 165.0, 26079.0, g
80454.0, 2899.0, 3327.0, 215.0, 115.0, 58182.0, 94151.0, -12028.0, 14203.0, 269319.0, g
81371.0, 1956.0, 3158.0, 26.0, 147.0, -64812.0, 56038.0, 10225.0, 654.0, 320444.0, g
41836.0, 20252.0, 287.0, 254.0, 137.0, -14092.0, 32932.0, -13673.0, 20879.0, 180146.0, g
27172.0, 11816.0, 2304.0, 476.0, 246.0, -21751.0, 12437.0, -10381.0, 75932.0, 191761.0, g
25426.0, 18304.0, 2649.0, 39.0, 228.0, -3712.0, -18744.0, -7636.0, 69976.0, 219091.0, g
21471.0, 17448.0, 2313.0, 487.0, 251.0, -9496.0, 15028.0, 5671.0, 62351.0, 191119.0, g
18336.0, 10604.0, 214.0, 529.0, 272.0, 24851.0, 7231.0, 2918.0, 25855.0, 171877.0, g
21625.0, 6799.0, 2129.0, 706.0, 413.0, 2302.0, 12758.0, -6494.0, 13326.0, 131397.0, g
94923.0, 25578.0, 346.0, 149.0, 75.0, -60305.0, 89412.0, 15544.0, 455.0, 278737.0, g
47334.0, 25528.0, 3171.0, 272.0, 139.0, 33513.0, -22571.0, -25335.0, 4.0, 183411.0, g
56626.0, 26505.0, 3508.0, 191.0, 97.0, 39551.0, 43408.0, -1897.0, 535.0, 234588.0, g
21112.0, 15812.0, 252.0, 441.0, 234.0, 1227.0, -8156.0, -1177.0, 75284.0, 216205.0, g
78379.0, 31396.0, 3864.0, 141.0, 75.0, 52374.0, 73766.0, 16937.0, 965.0, 23479.0, g
29459.0, 13935.0, 2623.0, 362.0, 189.0, 1509.0, -16443.0, -8928.0, 15514.0, 218712.0, g
52183.0, 19322.0, 3095.0, 276.0, 153.0, 33272.0, 37167.0, 15827.0, 1553.0, 243358.0, g
70766.0, 18694.0, 2884.0, 309.0, 165.0, 89055.0, -40071.0, 16703.0, 8261.0, 265915.0, g
19857.0, 1677.0, 2313.0, 496.0, 27.0, 10791.0, 19244.0, -1145.0, 75356.0, 88756.0, g
48714.0, 22073.0, 3074.0, 199.0, 1.0, -35162.0, 29385.0, 12871.0, 8511.0, 252014.0, g
16836.0, 11344.0, 2348.0, 578.0, 33.0, -1162.0, 561.0, -5849.0, 39434.0, 23571.0, g
24161.0, 12971.0, 2567.0, 496.0, 308.0, 3896.0, 18441.0, -9562.0, 24558.0, 126068.0, g
28193.0, 19843.0, 2372.0, 454.0, 231.0, -37101.0, -101.0, -14503.0, 16099.0, 20199.0, g
2987.0, 12898.0, 2426.0, 33.0, 174.0, 30657.0, 12454.0, -6604.0, 62887.0, 72433.0, g
72044.0, 17432.0, 2943.0, 214.0, 109.0, -147147.0, 60847.0, -14256.0, 8348.0, 275858.0, g
39815.0, 22702.0, 2814.0, 341.0, 216.0, -61252.0, 24432.0, -17522.0, 7005.0, 270433.0, g
200408.0, 11222.0, 2504.0, 42.0, 224.0, -131701.0, -198867.0, -8815.0, 432.0, 74309.0, g
40925.0, 10379.0, 2436.0, 44.0, 247.0, 44411.0, 26901.0, -8559.0, 16308.0, 94908.0, g
29904.0, 2268.0, 2903.0, 256.0, 132.0, 7837.0, -14902.0, -15036.0, 27191.0, 116186.0, g
90307.0, 25298.0, 3241.0, 212.0, 11.0, 89236.0, 88765.0, 14361.0, 85.0, 329272.0, g
2474.0, 17312.0, 2572.0, 496.0, 251.0, 34929.0, -11697.0, 10589.0, 20602.0, 263105.0, g
40336.0, 15293.0, 2848.0, 333.0, 189.0, -5667.0, 19472.0, -5062.0, 1226.0, 234002.0, g
13176.0, 9601.0, 2287.0, 827.0, 55.0, -1164.0, -9078.0, 10557.0, 5341.0, 146983.0, g
33437.0, 14187.0, 2603.0, 464.0, 246.0, 27603.0, 1764.0, 7255.0, 4546.0, 236693.0, g
21955.0, 17539.0, 2551.0, 469.0, 254.0, -9802.0, 10178.0, 593.0, 77906.0, 25817.0, g
24494.0, 18355.0, 2419.0, 366.0, 2.0, -23701.0, 17447.0, -6592.0, 46942.0, 18632.0, g
90269.0, 28701.0, 3912.0, 144.0, 74.0, 87095.0, 81502.0, 11911.0, 112.0, 269286.0, g
25649.0, 16.0, 2621.0, 354.0, 202.0, 11438.0, 13693.0, 9642.0, 24954.0, 162975.0, g
104577.0, 37813.0, 4117.0, 85.0, 43.0, 106447.0, 85852.0, -16717.0, 111.0, 303171.0, g
12636.0, 11779.0, 2039.0, 703.0, 379.0, 15899.0, -9281.0, -9474.0, 39212.0, 223925.0, g
712.0, 13309.0, 282.0, 304.0, 161.0, -89488.0, 5075.0, 9047.0, 8079.0, 250935.0, g
25073.0, 0.0, 2081.0, 705.0, 394.0, 2751.0, 13517.0, -0.0, 0.0, 17751.0, g
7231.0, 20781.0, 3049.0, 214.0, 118.0, -94029.0, 46897.0, 16503.0, 64.0, 247025.0, g
49387.0, 19679.0, 3052.0, 24.0, 125.0, -30566.0, 35338.0, 8586.0, 5718.0, 254742.0, g
84646.0, 18603.0, 2532.0, 429.0, 222.0, -42173.0, -52651.0, 15694.0, 2259.0, 31873.0, g
19961.0, 10873.0, 2288.0, 619.0, 332.0, -715.0, 17388.0, -758.0, 9768.0, 190531.0, g
60479.0, 14187.0, 2837.0, 236.0, 126.0, -36901.0, -17434.0, 10172.0, 1772.0, 130101.0, g
23842.0, 12593.0, 2384.0, 413.0, 217.0, 18838.0, 12801.0, 646.0, 31192.0, 233835.0, g
44547.0, 23357.0, 33.0, 215.0, 123.0, 15947.0, 31048.0, -10087.0, 154.0, 181784.0, g
121392.0, 25444.0, 3534.0, 158.0, 8.0, -162596.0, 90568.0, 23895.0, 2357.0, 294526.0, g
94826.0, 3436.0, 3692.0, 191.0, 1.0, -44618.0, 51842.0, -15277.0, 589.0, 353536.0, g
1895.0, 15073.0, 2351.0, 521.0, 27.0, 20623.0, 18069.0, 7077.0, 17196.0, 128887.0, g
35377.0, 1478.0, 2737.0, 348.0, 182.0, -31408.0, 10238.0, 7046.0, 881.0, 208271.0, g
29086.0, 16726.0, 2749.0, 395.0, 238.0, 10661.0, -17507.0, -8081.0, 16421.0, 139156.0, g
33535.0, 13797.0, 2438.0, 335.0, 18.0, 2146.0, 17912.0, 10989.0, 7815.0, 107398.0, g
26108.0, 19335.0, 2651.0, 357.0, 213.0, 17006.0, 12602.0, -10568.0, 17658.0, 254888.0, g
97724.0, 2359.0, 2698.0, 415.0, 219.0, -102496.0, 55883.0, 7129.0, 15162.0, 224241.0, g
37037.0, 881.0, 2386.0, 48.0, 253.0, 23108.0, 21328.0, -2537.0, 3198.0, 154088.0, g
73124.0, 24307.0, 3444.0, 19.0, 96.0, 33813.0, 77182.0, -13937.0, 4018.0, 273158.0, g
2892.0, 21794.0, 2785.0, 326.0, 175.0, -5577.0, -27904.0, 9057.0, 18602.0, 130985.0, g
16834.0, 11377.0, 2238.0, 578.0, 315.0, 1288.0, -5926.0, 5076.0, 26726.0, 204339.0, g
27071.0, 25531.0, 2673.0, 346.0, 18.0, 14006.0, -18436.0, 15312.0, 13719.0, 33612.0, g
22384.0, 1968.0, 2783.0, 33.0, 176.0, -17168.0, -12541.0, 11057.0, 13534.0, 7205.0, g
88794.0, 28836.0, 367.0, 173.0, 94.0, 4869.0, 81429.0, 21655.0, 392.0, 286413.0, g
73747.0, 256.0, 3402.0, 18.0, 94.0, 36926.0, 66696.0, -12646.0, 606.0, 270747.0, g
22547.0, 10232.0, 2324.0, 569.0, 296.0, 31039.0, -15442.0, -5436.0, 31744.0, 221658.0, g
37697.0, 20448.0, 3107.0, 254.0, 145.0, 33562.0, 14308.0, -11986.0, 18.0, 14171.0, g
2398.0, 18485.0, 2834.0, 409.0, 235.0, 3004.0, 18026.0, 18772.0, 2326.0, 54305.0, g
2011.0, 10726.0, 2516.0, 658.0, 333.0, -24097.0, -11291.0, -9981.0, 13961.0, 186873.0, g
34485.0, 15133.0, 2772.0, 367.0, 21.0, 12245.0, 13261.0, 12577.0, 4916.0, 168707.0, g
26043.0, 13979.0, 2438.0, 423.0, 246.0, 25514.0, 21982.0, -7487.0, 31443.0, 20545.0, g
24129.0, 12362.0, 2665.0, 506.0, 276.0, 2027.0, 17142.0, -8726.0, 40061.0, 84677.0, g
26175.0, 19669.0, 2682.0, 343.0, 194.0, 19124.0, 1804.0, -1529.0, 45296.0, 116013.0, g
21921.0, 17334.0, 2465.0, 517.0, 286.0, 14618.0, 17178.0, -18664.0, 8352.0, 183242.0, g
22793.0, 16376.0, 2586.0, 41.0, 206.0, 19497.0, 10026.0, 11805.0, 9132.0, 176007.0, g
2007.0, 11559.0, 2312.0, 585.0, 32.0, -10722.0, -19282.0, -8403.0, 1373.0, 193316.0, g
25668.0, 12791.0, 258.0, 426.0, 246.0, -18524.0, -14918.0, -2586.0, 1192.0, 160575.0, g
28161.0, 24438.0, 3.0, 261.0, 164.0, 1282.0, 19821.0, -17089.0, 942.0, 65121.0, g
92556.0, 39618.0, 3801.0, 134.0, 67.0, 18115.0, 58033.0, 22573.0, 4893.0, 359534.0, g
80625.0, 27159.0, 3187.0, 193.0, 101.0, 51516.0, 68801.0, -12351.0, 1804.0, 307818.0, g
26658.0, 156.0, 2524.0, 461.0, 256.0, 16914.0, 16257.0, -9076.0, 2148.0, 243223.0, g
80248.0, 24886.0, 3543.0, 189.0, 102.0, 69872.0, 65641.0, -10509.0, 646.0, 252371.0, g
42246.0, 23912.0, 3283.0, 215.0, 112.0, 484.0, 32072.0, 13991.0, 15024.0, 156757.0, g
31957.0, 11018.0, 2654.0, 517.0, 309.0, 20535.0, 26446.0, 11715.0, 4023.0, 186821.0, g
95278.0, 23941.0, 2969.0, 282.0, 161.0, -12183.0, 76439.0, 17434.0, 4955.0, 278095.0, g
1806.0, 14436.0, 2428.0, 69.0, 382.0, 4555.0, 13774.0, -9166.0, 944.0, 112538.0, g
27988.0, 12732.0, 2458.0, 491.0, 277.0, 7418.0, -1926.0, -9238.0, 6261.0, 188477.0, g
100185.0, 33433.0, 363.0, 125.0, 67.0, 5548.0, 9313.0, 17531.0, 3049.0, 263678.0, g
24862.0, 17498.0, 2647.0, 381.0, 2.0, 22313.0, 25044.0, 6912.0, 30876.0, 127088.0, g
22404.0, 12816.0, 2677.0, 425.0, 228.0, -7265.0, -359.0, 7059.0, 34361.0, 78562.0, g
35829.0, 28737.0, 3171.0, 213.0, 112.0, 29714.0, 14305.0, 8439.0, 17283.0, 179097.0, g
16842.0, 11346.0, 2238.0, 572.0, 292.0, -229.0, 7414.0, 3112.0, 23812.0, 111254.0, g
18146.0, 7278.0, 2239.0, 824.0, 493.0, 4847.0, -8094.0, 4172.0, 86012.0, 22754.0, g
33648.0, 21412.0, 2753.0, 265.0, 135.0, 16501.0, -8809.0, 17583.0, 26137.0, 175254.0, g
7486.0, 28592.0, 3625.0, 176.0, 94.0, 2605.0, 7005.0, -121.0, 98.0, 28226.0, g
73557.0, 28736.0, 3499.0, 135.0, 69.0, 40572.0, 70518.0, -15719.0, 3062.0, 171525.0, g
24125.0, 15343.0, 2537.0, 509.0, 31.0, -4692.0, -19994.0, -14514.0, 35433.0, 28665.0, g
82205.0, 3743.0, 3819.0, 216.0, 116.0, 29484.0, 47214.0, -18937.0, 1459.0, 39094.0, g
20805.0, 6918.0, 2085.0, 757.0, 432.0, 21326.0, 14055.0, 5945.0, 19327.0, 5107.0, g
8136.0, 29386.0, 317.0, 185.0, 94.0, 36258.0, 74881.0, -20567.0, 8899.0, 27853.0, g
53508.0, 19912.0, 3212.0, 228.0, 123.0, 6031.0, 34182.0, 8192.0, 487.0, 247388.0, g
37963.0, 15999.0, 2782.0, 294.0, 174.0, -18323.0, 14161.0, 13472.0, 9.0, 140294.0, g
66035.0, 11766.0, 2621.0, 38.0, 212.0, 70667.0, 63514.0, 10557.0, 2076.0, 201544.0, g
78583.0, 31973.0, 3315.0, 116.0, 6.0, -1214.0, 61103.0, 24384.0, 6489.0, 215234.0, g
74664.0, 28322.0, 333.0, 157.0, 85.0, 92582.0, 61821.0, 18682.0, 2083.0, 248385.0, g
40882.0, 12253.0, 2758.0, 302.0, 155.0, 21784.0, -23012.0, 5383.0, 16879.0, 195086.0, g
46256.0, 19155.0, 2961.0, 228.0, 122.0, 52605.0, 21597.0, -1037.0, 6585.0, 161699.0, g
24104.0, 10508.0, 2432.0, 484.0, 272.0, 3905.0, 19213.0, -7191.0, 134.0, 111337.0, g
34863.0, 20572.0, 3102.0, 281.0, 14.0, 3917.0, 26935.0, -9652.0, 14161.0, 9154.0, g
26495.0, 9997.0, 2374.0, 503.0, 268.0, 31341.0, 21291.0, -6053.0, 36725.0, 237488.0, g
5107.0, 1851.0, 2952.0, 285.0, 17.0, 19375.0, 4792.0, 13304.0, 748.0, 257949.0, g
32908.0, 11775.0, 2518.0, 427.0, 253.0, -1765.0, 14306.0, 11134.0, 6894.0, 106009.0, g
85442.0, 3372.0, 3579.0, 128.0, 71.0, 68364.0, 75409.0, -18736.0, 365.0, 278283.0, g
146654.0, 22052.0, 3018.0, 169.0, 86.0, 12124.0, 134783.0, -1585.0, 8201.0, 259954.0, g
97905.0, 4234.0, 4032.0, 118.0, 6.0, 79902.0, 99254.0, 2767.0, 8181.0, 238303.0, g
34112.0, 15492.0, 2382.0, 419.0, 226.0, 40165.0, 28083.0, 15742.0, 9237.0, 145657.0, g
80451.0, 23131.0, 3168.0, 27.0, 17.0, -132362.0, 68815.0, -22182.0, 29.0, 208775.0, g
78337.0, 18109.0, 2768.0, 241.0, 12.0, 153662.0, -77296.0, -5871.0, 7914.0, 257187.0, g
34971.0, 21185.0, 3122.0, 237.0, 128.0, 36.0, 22231.0, 13192.0, 216.0, 186422.0, g
12874.0, 11443.0, 2402.0, 737.0, 37.0, 15019.0, -2862.0, 11718.0, 23933.0, 114229.0, g
28313.0, 13968.0, 2664.0, 512.0, 292.0, 23546.0, 25941.0, -3602.0, 8132.0, 238754.0, g
15805.0, 11839.0, 2452.0, 625.0, 338.0, -1913.0, 5044.0, -5362.0, 40692.0, 20539.0, g
23742.0, 10203.0, 2407.0, 587.0, 327.0, -13839.0, -18359.0, 7979.0, 14911.0, 171393.0, g
12731.0, 11657.0, 2077.0, 72.0, 372.0, 15309.0, -645.0, -11396.0, 36458.0, 190893.0, g
18393.0, 10508.0, 219.0, 561.0, 287.0, -1256.0, 7327.0, 5031.0, 49511.0, 117413.0, g
36552.0, 16993.0, 2727.0, 326.0, 185.0, 23359.0, 186.0, 9827.0, 9364.0, 143668.0, g
26725.0, 1019.0, 2284.0, 452.0, 242.0, 12426.0, 20113.0, 5066.0, 82937.0, 182541.0, g
60009.0, 14465.0, 2826.0, 366.0, 217.0, -46683.0, 41293.0, -6115.0, 1388.0, 283481.0, g
42865.0, 23403.0, 3177.0, 197.0, 108.0, -12041.0, -16802.0, 17231.0, 12867.0, 167686.0, g
24241.0, 12417.0, 2386.0, 399.0, 224.0, -845.0, -11564.0, -5118.0, 29023.0, 225222.0, g
19769.0, 0.0, 2206.0, 804.0, 564.0, 1308.0, -7105.0, 0.0, 13733.0, 109437.0, g
43372.0, 34225.0, 3315.0, 204.0, 113.0, 1624.0, 29357.0, -28744.0, 5727.0, 110342.0, g
100562.0, 32152.0, 3694.0, 131.0, 67.0, -82702.0, 77721.0, -19222.0, 2957.0, 316623.0, g
63371.0, 17329.0, 278.0, 368.0, 193.0, 54319.0, 66716.0, -12185.0, 7406.0, 281545.0, g
61096.0, 31465.0, 3357.0, 165.0, 95.0, 30488.0, 4675.0, 14832.0, 6514.0, 210412.0, g
20344.0, 12946.0, 2323.0, 499.0, 316.0, 13151.0, 14094.0, 2945.0, 6621.0, 124357.0, g
23046.0, 1746.0, 2615.0, 408.0, 208.0, -7685.0, -6619.0, -5794.0, 79507.0, 11069.0, g
21461.0, 9812.0, 2292.0, 582.0, 344.0, -3334.0, 15419.0, 9733.0, 11871.0, 237647.0, g
23363.0, 10587.0, 2359.0, 551.0, 361.0, 6568.0, 18882.0, 8546.0, 3519.0, 216965.0, g
72343.0, 25299.0, 3371.0, 186.0, 1.0, 39988.0, 66548.0, -17017.0, 1852.0, 198577.0, g
29466.0, 19639.0, 2993.0, 35.0, 187.0, -4352.0, 1766.0, -2629.0, 235.0, 211719.0, g
4266.0, 16932.0, 2956.0, 261.0, 131.0, -20493.0, 35759.0, -7951.0, 9037.0, 237338.0, g
21268.0, 6934.0, 2063.0, 719.0, 403.0, -22991.0, -12467.0, 63.0, 86497.0, 130298.0, g
23864.0, 22282.0, 2734.0, 355.0, 193.0, 26678.0, 20592.0, 15197.0, 39801.0, 136096.0, g
2073.0, 1156.0, 227.0, 591.0, 368.0, 12624.0, 1982.0, 4135.0, 2821.0, 7029.0, g
12996.0, 11096.0, 2129.0, 751.0, 435.0, 14448.0, -6441.0, -10488.0, 27469.0, 20141.0, g
33922.0, 1952.0, 2693.0, 274.0, 145.0, -12642.0, -21668.0, 8685.0, 8826.0, 152247.0, g
