@relation unknow
@attribute A1 real [-6879.0, 6285.0]
@attribute A2 real [-7141.0, 6921.0]
@attribute A3 real [-7734.0, 7611.0]
@attribute A4 real [-6627.0, 7149.0]
@attribute A5 real [-7184.0, 6383.0]
@attribute A6 real [-6946.0, 6743.0]
@attribute A7 real [-7781.0, 6285.0]
@attribute A8 real [-6882.0, 6357.0]
@attribute A9 real [-7184.0, 7487.0]
@attribute A10 real [-7232.0, 6757.0]
@attribute A11 real [-7803.0, 7208.0]
@attribute A12 real [-7395.0, 6791.0]
@attribute A13 real [-7096.0, 6403.0]
@attribute A14 real [-7472.0, 7261.0]
@attribute A15 real [-7342.0, 7372.0]
@attribute A16 real [-7121.0, 6905.0]
@attribute A17 real [-7163.0, 7175.0]
@attribute A18 real [-8778.0, 6896.0]
@attribute A19 real [-7554.0, 5726.0]
@attribute A20 real [-6722.0, 7627.0]
@attribute class {0, 1}
@inputs A1, A2, A3, A4, A5, A6, A7, A8, A9, A10, A11, A12, A13, A14, A15, A16, A17, A18, A19, A20
@outputs class
@data
-128.0, 873.0, -459.0, 985.0, 578.0, 149.0, 469.0, 1273.0, -161.0, 262.0, 1357.0, 421.0, 1878.0, 197.0, 15.0, -1224.0, -224.0, 552.0, -4.0, 395.0, 1
363.0, -133.0, -37.0, 396.0, 1289.0, 2093.0, -106.0, -1753.0, -883.0, 1465.0, 679.0, 168.0, 1825.0, -1969.0, -1292.0, 1728.0, 571.0, -908.0, 482.0, -741.0, 1
-117.0, -1115.0, -1837.0, -225.0, 2954.0, -1089.0, 265.0, 1473.0, 44.0, -374.0, -1.0, -1441.0, -629.0, -3704.0, -3243.0, -1752.0, -132.0, 2256.0, -748.0, 2344.0, 0
-1023.0, 802.0, 2679.0, 384.0, -341.0, 1611.0, -679.0, 221.0, 1.0, 338.0, -1075.0, -724.0, -498.0, 693.0, 602.0, 1619.0, -1421.0, -267.0, 258.0, -495.0, 1
1156.0, 2322.0, 943.0, 1979.0, -2543.0, 1571.0, -1818.0, 544.0, -2017.0, 802.0, -276.0, -3033.0, 792.0, -155.0, -1028.0, 1662.0, 1324.0, -365.0, 5.0, -2022.0, 0
-474.0, 513.0, 392.0, 1003.0, -941.0, 148.0, 1565.0, 441.0, 243.0, -301.0, 2023.0, 858.0, 172.0, 998.0, 1032.0, 2061.0, -1393.0, -382.0, -831.0, 453.0, 1
-2096.0, 1404.0, 5654.0, 462.0, -169.0, 2395.0, 964.0, 267.0, 1786.0, -974.0, -1007.0, 2234.0, 1257.0, -1367.0, 2817.0, -636.0, -678.0, -1562.0, -1454.0, 826.0, 0
-112.0, 323.0, 214.0, -2306.0, 16.0, 911.0, 906.0, 635.0, -2964.0, 679.0, 371.0, -38.0, -2419.0, 969.0, -1606.0, -969.0, 131.0, 1611.0, -2434.0, 409.0, 0
5.0, 48.0, 1296.0, 853.0, -119.0, -489.0, 1217.0, 3.0, -1564.0, 424.0, 22.0, -156.0, 852.0, 1938.0, 382.0, 1178.0, 757.0, 1066.0, 1112.0, 129.0, 1
168.0, 647.0, 769.0, -846.0, 117.0, 94.0, 937.0, 1045.0, -1789.0, 1391.0, -795.0, -167.0, -1514.0, 87.0, 701.0, 171.0, 1179.0, 739.0, -557.0, 1732.0, 1
3488.0, -903.0, -811.0, 1842.0, -1194.0, 1408.0, -562.0, 1894.0, -1598.0, -456.0, 177.0, 1768.0, 2548.0, 908.0, 3088.0, -2483.0, -456.0, -851.0, 2892.0, 613.0, 0
-2969.0, 1445.0, 4285.0, 796.0, -1181.0, 2336.0, -2712.0, 5123.0, 663.0, 1681.0, 287.0, 78.0, -3713.0, -723.0, -2517.0, 918.0, 2059.0, 434.0, 1562.0, -726.0, 0
1437.0, -95.0, 65.0, 1186.0, 1294.0, 1524.0, -194.0, 206.0, -1221.0, 191.0, 1553.0, 3.0, 984.0, 432.0, -391.0, 2008.0, 48.0, 192.0, 645.0, 1345.0, 1
-705.0, -679.0, -567.0, -1027.0, -1098.0, -855.0, 2.0, 116.0, -1699.0, 1035.0, 3496.0, 2341.0, -1667.0, -1218.0, -3977.0, 1093.0, 1728.0, 321.0, 1728.0, 154.0, 0
1197.0, -952.0, 61.0, 864.0, 3081.0, 566.0, -664.0, -452.0, -534.0, 547.0, 115.0, 1752.0, 1372.0, -41.0, 839.0, 598.0, 587.0, 1165.0, 116.0, 52.0, 1
236.0, 3202.0, 1647.0, -1769.0, -668.0, -1854.0, 2324.0, 5662.0, 19.0, -123.0, -1842.0, -825.0, -1558.0, -2952.0, 632.0, -1921.0, 2545.0, -311.0, 3631.0, 447.0, 0
554.0, -82.0, 416.0, 545.0, -671.0, 33.0, 2937.0, 1916.0, 669.0, 248.0, 383.0, 993.0, -1044.0, 1813.0, 19.0, 226.0, 733.0, 62.0, -566.0, 1113.0, 1
1463.0, -347.0, 162.0, 727.0, 2672.0, 732.0, -37.0, -92.0, 694.0, 1852.0, -715.0, 1736.0, 2236.0, 674.0, 2966.0, 172.0, 136.0, 1487.0, -583.0, -986.0, 1
-4502.0, 284.0, -886.0, -6.0, 1458.0, -196.0, 2266.0, -1036.0, -12.0, 276.0, -1321.0, 15.0, -1016.0, -433.0, 3838.0, -192.0, -1342.0, -1018.0, 2996.0, -525.0, 0
2013.0, 93.0, -214.0, 712.0, -17.0, -526.0, -227.0, 616.0, 26.0, -1204.0, 1717.0, 1685.0, 1881.0, 643.0, 1725.0, -748.0, -55.0, 398.0, -117.0, 1318.0, 1
-605.0, 4548.0, -1099.0, 885.0, -1043.0, -687.0, -932.0, 558.0, -654.0, -1963.0, 1509.0, 3926.0, 662.0, 1874.0, -944.0, 2146.0, 598.0, -546.0, -295.0, -519.0, 0
1235.0, -2088.0, 574.0, -433.0, 736.0, 1503.0, 1431.0, -1414.0, 63.0, 522.0, 438.0, -56.0, 9.0, 1392.0, -2293.0, -1036.0, 825.0, 1676.0, 1046.0, 135.0, 1
1469.0, 769.0, 559.0, -45.0, -228.0, -296.0, 479.0, 122.0, 575.0, -1003.0, -1149.0, -86.0, 669.0, 642.0, 489.0, 2261.0, -587.0, -589.0, -1382.0, 2375.0, 1
704.0, -108.0, 729.0, 1.0, 463.0, -325.0, 277.0, 1224.0, 369.0, 982.0, -1082.0, 237.0, -123.0, 621.0, -1213.0, 2218.0, 1878.0, -608.0, 298.0, -644.0, 1
-507.0, -928.0, 283.0, 98.0, -159.0, 2022.0, 571.0, 459.0, -12.0, 1658.0, 33.0, 372.0, 299.0, 523.0, 117.0, 758.0, -611.0, 1013.0, 86.0, 2176.0, 1
736.0, 1268.0, 374.0, 1156.0, -1941.0, 117.0, 689.0, 62.0, 825.0, 1115.0, 1075.0, -508.0, -1407.0, 1787.0, -336.0, -942.0, -564.0, -1413.0, 476.0, -1399.0, 1
115.0, 1405.0, 93.0, 91.0, -581.0, -399.0, 91.0, 3155.0, 396.0, 941.0, 67.0, 904.0, -46.0, 2892.0, 11.0, -78.0, 7.0, -39.0, -501.0, 1528.0, 1
727.0, -1345.0, 2048.0, 1248.0, -1729.0, 466.0, -192.0, -74.0, -205.0, -646.0, 214.0, 3261.0, 4455.0, 1854.0, -3569.0, 1967.0, 196.0, -278.0, 1258.0, -1153.0, 0
1156.0, 108.0, 97.0, 209.0, 1031.0, -1118.0, 724.0, 6.0, 1281.0, -951.0, 1294.0, -45.0, -446.0, 464.0, 824.0, 388.0, 1897.0, -238.0, 1601.0, 2896.0, 1
1738.0, 2398.0, 4442.0, 4344.0, 314.0, -1423.0, 1569.0, 393.0, 2017.0, 124.0, 2232.0, 472.0, 3447.0, -214.0, 81.0, -49.0, 2366.0, -1438.0, -117.0, 76.0, 0
-227.0, 1745.0, 3.0, 531.0, 27.0, 1063.0, 2794.0, -45.0, -189.0, -277.0, 1534.0, 649.0, 409.0, 1273.0, -226.0, 755.0, 1148.0, 7.0, 1584.0, 394.0, 1
-457.0, -1982.0, -3122.0, -1875.0, -961.0, 2952.0, 914.0, -1612.0, 361.0, 283.0, 371.0, -1579.0, -649.0, 2202.0, -1367.0, 82.0, 4635.0, -2107.0, -817.0, -681.0, 0
176.0, 47.0, 3193.0, 195.0, -1002.0, 8.0, -514.0, -684.0, -4684.0, 1971.0, -1096.0, 143.0, 1475.0, 299.0, 748.0, 2092.0, -67.0, -1262.0, 1674.0, -641.0, 0
-342.0, 767.0, 1366.0, 557.0, -325.0, -301.0, 1712.0, 779.0, 1504.0, 97.0, 979.0, 808.0, 156.0, 154.0, 156.0, 1003.0, -415.0, 1463.0, 396.0, 1158.0, 1
2245.0, 1491.0, 472.0, 1065.0, 488.0, 42.0, -277.0, -127.0, 764.0, 1096.0, -2398.0, 1851.0, 532.0, 1093.0, -162.0, 1018.0, -69.0, 402.0, 852.0, -182.0, 1
587.0, 847.0, 623.0, 3576.0, 1537.0, -297.0, -229.0, 1779.0, -197.0, 2359.0, -526.0, -986.0, 2739.0, 2366.0, 28.0, 519.0, 2654.0, -1162.0, 1452.0, 2693.0, 0
-2207.0, 3822.0, -929.0, -311.0, 1051.0, 2431.0, 2402.0, -1091.0, 1078.0, -43.0, 1323.0, 1438.0, -586.0, -1136.0, 34.0, 2222.0, -409.0, -3661.0, -2257.0, -257.0, 0
95.0, -579.0, 2194.0, -2971.0, -3029.0, -2519.0, -1364.0, -2909.0, 2282.0, -1062.0, 1502.0, 1044.0, 97.0, -1208.0, 625.0, -212.0, 154.0, -446.0, 1231.0, -27.0, 0
-232.0, 53.0, 3454.0, -6627.0, 3345.0, -1657.0, 1667.0, -1355.0, 181.0, -3426.0, -766.0, -4091.0, -4651.0, 2623.0, 763.0, -2899.0, -2664.0, 2923.0, -3008.0, 1011.0, 0
-1204.0, 1369.0, -928.0, -87.0, -566.0, 207.0, 2487.0, -3237.0, -1086.0, -3531.0, 2091.0, 2661.0, -1949.0, 3707.0, 732.0, 2112.0, 3494.0, -1276.0, -1956.0, 18.0, 0
2432.0, -378.0, -86.0, 1152.0, 527.0, -14.0, -329.0, -5.0, -1781.0, 705.0, -834.0, -67.0, -235.0, -18.0, 944.0, 729.0, 733.0, 297.0, -457.0, 1583.0, 1
111.0, -1069.0, 1563.0, 2498.0, -174.0, -634.0, -57.0, 1064.0, -7.0, 1517.0, 1645.0, 859.0, 51.0, -4961.0, -3896.0, -1915.0, 4538.0, 1989.0, 1772.0, 1143.0, 0
1444.0, 298.0, 87.0, 1085.0, 426.0, 1792.0, 1706.0, -3.0, 947.0, -391.0, 1729.0, -1202.0, 3.0, -668.0, 151.0, 66.0, -127.0, 1543.0, 411.0, 1104.0, 1
2805.0, -915.0, 499.0, -807.0, 1168.0, 384.0, 512.0, 428.0, -1379.0, 1049.0, -633.0, -1389.0, 102.0, 346.0, 2102.0, -613.0, -1067.0, 1123.0, 297.0, -41.0, 1
1592.0, 449.0, 99.0, -383.0, -1212.0, 924.0, 426.0, 1253.0, -596.0, 1378.0, 1123.0, 438.0, 1362.0, -973.0, 554.0, -221.0, 1228.0, -607.0, -93.0, -535.0, 1
-1928.0, 2478.0, 471.0, -5024.0, -81.0, 636.0, 1864.0, -1653.0, -1332.0, -1446.0, -1888.0, -188.0, -1104.0, 427.0, 1348.0, -4883.0, -553.0, -214.0, 1911.0, -3246.0, 0
708.0, 896.0, 292.0, 2367.0, 2764.0, 27.0, -891.0, 1734.0, 1996.0, 399.0, -154.0, 742.0, 1316.0, 1211.0, 103.0, 354.0, 2052.0, -137.0, -435.0, -376.0, 1
-117.0, -65.0, 3049.0, -1832.0, 801.0, 1395.0, 945.0, 153.0, -155.0, 725.0, 1135.0, -431.0, -3428.0, 708.0, 707.0, 424.0, -457.0, -402.0, -622.0, 2674.0, 0
1395.0, 334.0, 1658.0, 1052.0, 1329.0, -1266.0, -1112.0, -54.0, 2172.0, -139.0, 215.0, 1037.0, 1914.0, 44.0, 718.0, 817.0, 1667.0, 1095.0, 74.0, 1846.0, 1
-1484.0, -724.0, -175.0, 406.0, 329.0, -3598.0, -3288.0, 3198.0, -624.0, -3078.0, 767.0, -3582.0, 2213.0, 245.0, -3081.0, 174.0, -348.0, 285.0, 1118.0, 1768.0, 0
-708.0, 505.0, 347.0, -26.0, 578.0, -466.0, -405.0, -2.0, 773.0, 52.0, -3.0, -1277.0, 1951.0, -2.0, 74.0, 81.0, -115.0, -788.0, -757.0, 83.0, 1
1014.0, -1366.0, -232.0, 738.0, -138.0, 225.0, -1095.0, -358.0, 584.0, 609.0, 267.0, -38.0, 584.0, 948.0, 1041.0, 1444.0, -98.0, 1201.0, 802.0, -766.0, 1
-598.0, -248.0, 1662.0, -1906.0, 448.0, 1322.0, -3977.0, 1089.0, 1516.0, -497.0, 4586.0, 834.0, -1212.0, -1368.0, -2521.0, -345.0, -1619.0, -2732.0, 2955.0, -191.0, 0
874.0, -375.0, 19.0, -742.0, 3174.0, 2311.0, 1514.0, -893.0, 1895.0, 1482.0, 3678.0, 1109.0, -1356.0, -3925.0, -364.0, 3334.0, -3114.0, 2343.0, 243.0, 441.0, 0
-2908.0, 513.0, -1413.0, 4797.0, -2167.0, 3702.0, 544.0, 2666.0, -459.0, 1118.0, -312.0, -2663.0, -2273.0, 2254.0, -2119.0, -2112.0, 256.0, -135.0, 1246.0, 2181.0, 0
-3921.0, -2697.0, 351.0, -1835.0, -2362.0, -2134.0, 1256.0, 2194.0, 3214.0, 333.0, 1973.0, 1699.0, -714.0, -2719.0, 186.0, -681.0, 19.0, 131.0, 3633.0, 446.0, 0
-2225.0, 4378.0, 1289.0, -1056.0, 2548.0, 3485.0, 1325.0, 961.0, -2331.0, -79.0, -2694.0, 2741.0, 43.0, 496.0, 4242.0, 2713.0, -1402.0, 2819.0, -303.0, 1207.0, 0
5365.0, 445.0, 434.0, -2042.0, -3362.0, -3124.0, 2602.0, 821.0, -1506.0, -2126.0, -1008.0, -1354.0, 1732.0, 1282.0, -1039.0, 1665.0, 1601.0, -4508.0, -2473.0, -864.0, 0
1538.0, 554.0, 782.0, 347.0, 1346.0, -456.0, 1055.0, 448.0, -913.0, -2632.0, 1228.0, -427.0, 754.0, 638.0, -468.0, 768.0, -616.0, 1385.0, 355.0, -603.0, 1
-1053.0, 751.0, -2701.0, 3048.0, 16.0, 2393.0, 652.0, -2431.0, -3169.0, -4003.0, 2001.0, -2383.0, -407.0, 1125.0, 1965.0, -4349.0, -4141.0, -2009.0, 1527.0, -234.0, 0
678.0, -167.0, 228.0, -725.0, 494.0, -62.0, 2598.0, -2197.0, -3442.0, 4255.0, -698.0, 2197.0, -936.0, 109.0, 1877.0, 3758.0, 1907.0, 3456.0, 629.0, 1018.0, 0
-582.0, 152.0, -456.0, 448.0, 1022.0, 4.0, -39.0, 886.0, 182.0, 2303.0, 114.0, -239.0, 273.0, -262.0, 186.0, 843.0, 974.0, 42.0, -515.0, 788.0, 1
-198.0, 1213.0, 1535.0, 683.0, -2204.0, 2.0, -965.0, -273.0, 1321.0, -147.0, -35.0, 199.0, 645.0, 175.0, -138.0, 49.0, 709.0, 817.0, -73.0, 707.0, 1
-236.0, 1091.0, 1096.0, -124.0, 335.0, -489.0, 1268.0, 1235.0, -622.0, 2347.0, 1527.0, 441.0, 733.0, 278.0, -912.0, 1703.0, -586.0, 831.0, 265.0, -1011.0, 1
734.0, 141.0, -1547.0, 2.0, 39.0, 475.0, -24.0, -2055.0, 356.0, 1195.0, 132.0, 1169.0, 646.0, 396.0, 1853.0, -189.0, -793.0, 1063.0, -151.0, 1213.0, 1
292.0, -373.0, 2032.0, 52.0, -985.0, -363.0, 1268.0, -131.0, 1575.0, 138.0, -1235.0, 1672.0, -1264.0, 763.0, -481.0, 1229.0, 262.0, 3.0, -367.0, 267.0, 1
743.0, -138.0, 4365.0, 2395.0, 233.0, -1768.0, 2173.0, -324.0, 234.0, 146.0, -1136.0, -1661.0, 758.0, -1345.0, 5652.0, -222.0, 2336.0, -2023.0, 2087.0, 653.0, 0
-2223.0, -159.0, 1132.0, 333.0, 3878.0, -502.0, 1715.0, -106.0, 942.0, -522.0, 1546.0, -747.0, -1609.0, -1657.0, 2564.0, 821.0, 1796.0, 2663.0, -1295.0, 1873.0, 0
1212.0, -127.0, 129.0, 4279.0, 1093.0, -353.0, -3144.0, 1405.0, 386.0, 697.0, 1666.0, -1503.0, 3432.0, 1115.0, 1858.0, -2891.0, 3443.0, -159.0, -1064.0, 179.0, 0
1631.0, -363.0, 1036.0, 177.0, 237.0, 1649.0, -1769.0, 1883.0, -266.0, -751.0, -1789.0, 1143.0, 282.0, 362.0, -3162.0, -3663.0, -969.0, -35.0, 43.0, -1704.0, 0
-285.0, 241.0, -1394.0, -106.0, 178.0, 3918.0, 1713.0, 1325.0, 1566.0, 802.0, 874.0, -173.0, 4196.0, 411.0, -934.0, -808.0, 379.0, -104.0, 787.0, 897.0, 0
-3.0, -691.0, 758.0, 1352.0, 1196.0, -342.0, 114.0, -27.0, 17.0, 542.0, -638.0, 907.0, 2043.0, -99.0, -191.0, 1688.0, 1798.0, 1446.0, 409.0, 2794.0, 1
85.0, -402.0, -1597.0, 384.0, 1108.0, 3553.0, -3094.0, 13.0, -5638.0, 4282.0, 1642.0, -2083.0, -24.0, -77.0, -2924.0, 2033.0, 97.0, 84.0, 4266.0, 2607.0, 0
-253.0, 1314.0, 293.0, 662.0, 1274.0, 1388.0, 1116.0, 43.0, -36.0, -125.0, 83.0, 2001.0, 926.0, 728.0, 1396.0, -842.0, 1167.0, -309.0, 693.0, 1441.0, 1
521.0, -1614.0, 3245.0, 772.0, 1517.0, 1679.0, 2774.0, 547.0, -605.0, 1711.0, -1556.0, 3827.0, 118.0, -1974.0, -1842.0, -807.0, -1033.0, -3153.0, -771.0, -2158.0, 0
-82.0, 1544.0, 376.0, 858.0, 31.0, 1381.0, -67.0, 112.0, 985.0, 1318.0, 503.0, 387.0, 2635.0, -641.0, -155.0, 55.0, 496.0, 1533.0, 467.0, -1248.0, 1
13.0, 2583.0, -868.0, -16.0, 686.0, 118.0, 2389.0, 1282.0, -1153.0, 126.0, 947.0, 264.0, 746.0, 21.0, 1092.0, 702.0, 309.0, -1426.0, 714.0, -147.0, 1
1298.0, -1347.0, 1492.0, 411.0, -1.0, -474.0, 244.0, 1266.0, 318.0, 47.0, 1384.0, 848.0, 346.0, 802.0, 527.0, 739.0, 669.0, -228.0, -452.0, 1326.0, 1
-482.0, 88.0, 652.0, -144.0, 785.0, 1246.0, -47.0, 578.0, 945.0, -438.0, 153.0, 743.0, 808.0, -49.0, 66.0, 1545.0, 128.0, 3488.0, 117.0, 2416.0, 1
1665.0, -47.0, 749.0, 1813.0, 1012.0, -895.0, -663.0, 4.0, 799.0, -358.0, 621.0, 604.0, 584.0, -72.0, -103.0, -464.0, -88.0, -29.0, 818.0, -183.0, 1
-318.0, 2322.0, 1238.0, -2492.0, -2242.0, -1376.0, 673.0, 1403.0, 1649.0, 864.0, -2235.0, -1563.0, 3901.0, -158.0, -544.0, -771.0, 7175.0, -1494.0, -999.0, 57.0, 0
1178.0, 414.0, 1016.0, 3199.0, 554.0, 281.0, 806.0, -295.0, -19.0, 508.0, 89.0, 1373.0, 759.0, 2555.0, 2317.0, 1027.0, 1154.0, 993.0, -1008.0, 127.0, 1
-153.0, -113.0, 78.0, 1469.0, 621.0, 1107.0, -2175.0, -152.0, -24.0, -23.0, 824.0, -1582.0, 1506.0, -595.0, -1879.0, -1105.0, 824.0, 547.0, 1561.0, 961.0, 1
722.0, 2183.0, -2.0, 72.0, 172.0, 9.0, 993.0, 1198.0, -403.0, 301.0, -1109.0, -1683.0, -1424.0, 2558.0, 1155.0, -1504.0, 642.0, 292.0, 783.0, -14.0, 1
3207.0, 634.0, -406.0, -88.0, -1235.0, -2253.0, 1117.0, 1164.0, -879.0, 221.0, 1042.0, 652.0, 111.0, -2383.0, -118.0, 3305.0, 2493.0, 43.0, 387.0, -303.0, 0
1089.0, -1451.0, -2867.0, -1518.0, 107.0, -178.0, -317.0, 1079.0, 5067.0, -514.0, -3108.0, -1658.0, -2022.0, 103.0, 1161.0, 1634.0, -124.0, -1116.0, -1467.0, 1768.0, 0
-168.0, 1299.0, 356.0, 718.0, -892.0, -366.0, 1176.0, -374.0, 2747.0, 55.0, -1424.0, 1607.0, 984.0, -104.0, -51.0, -217.0, -183.0, -687.0, -64.0, -493.0, 1
1567.0, 1337.0, 991.0, 2496.0, 2733.0, 833.0, -377.0, 625.0, -1587.0, 364.0, -574.0, -199.0, 24.0, 1689.0, 1225.0, -778.0, 1062.0, -698.0, 218.0, -354.0, 1
