@relation unknow
@attribute a1 real [-4014.0, 3578.0]
@attribute a2 real [-3961.0, 4345.0]
@attribute a3 real [-3902.0, 4404.0]
@attribute a4 real [-3889.0, 4259.0]
@attribute a5 real [-3649.0, 4213.0]
@attribute a6 real [-3533.0, 3913.0]
@attribute a7 real [-3733.0, 4452.0]
@attribute a8 real [-4574.0, 3865.0]
@attribute a9 real [-3814.0, 4254.0]
@attribute a10 real [-3908.0, 4083.0]
@attribute a11 real [-3494.0, 4095.0]
@attribute a12 real [-3826.0, 4302.0]
@attribute a13 real [-3945.0, 3782.0]
@attribute a14 real [-3852.0, 4124.0]
@attribute a15 real [-3698.0, 3548.0]
@attribute a16 real [-3698.0, 4244.0]
@attribute a17 real [-3943.0, 3723.0]
@attribute a18 real [-4065.0, 4056.0]
@attribute a19 real [-4122.0, 4324.0]
@attribute a20 real [-3783.0, 4279.0]
@attribute class {0, 1}
@inputs a1, a2, a3, a4, a5, a6, a7, a8, a9, a10, a11, a12, a13, a14, a15, a16, a17, a18, a19, a20
@outputs class
@data
281.0, -237.0, -483.0, -6.0, -31.0, 624.0, -769.0, -543.0, -1064.0, -195.0, 479.0, -188.0, -95.0, -363.0, 1077.0, -1771.0, -355.0, -245.0, -3141.0, -296.0, 1
2266.0, -222.0, -234.0, 273.0, 1588.0, -15.0, 1281.0, 1958.0, 609.0, 1384.0, 1017.0, 834.0, 188.0, 365.0, 184.0, 1144.0, -1448.0, -217.0, -392.0, -1854.0, 0
-6.0, -94.0, -1322.0, -167.0, 105.0, 1026.0, -475.0, -1244.0, -87.0, -81.0, 906.0, -1632.0, -917.0, -1852.0, -316.0, 2511.0, -199.0, -98.0, -337.0, 1597.0, 1
-1735.0, 58.0, 1407.0, 126.0, -988.0, -1234.0, 1138.0, -2546.0, -1987.0, -623.0, -228.0, -912.0, -2212.0, 219.0, -1745.0, -532.0, -102.0, -1504.0, -865.0, 2108.0, 1
1016.0, 696.0, -2125.0, 829.0, -2614.0, 1529.0, 8.0, -514.0, 81.0, 1091.0, -1216.0, -42.0, -1174.0, 1342.0, 525.0, -451.0, -1602.0, -25.0, -445.0, -1056.0, 1
-1197.0, 54.0, 142.0, 622.0, 829.0, 1266.0, 1103.0, 1366.0, -396.0, 115.0, 69.0, 112.0, -1421.0, 1116.0, -58.0, -806.0, -201.0, -351.0, 1353.0, 2299.0, 0
-798.0, -581.0, -1224.0, 899.0, 1228.0, -394.0, 604.0, -284.0, 463.0, 384.0, 286.0, 1904.0, -1038.0, 878.0, -695.0, -35.0, -1388.0, -165.0, -673.0, -28.0, 1
713.0, -101.0, 1021.0, -1225.0, -17.0, -1249.0, -163.0, -88.0, -852.0, -723.0, -465.0, -354.0, -349.0, -1516.0, -1188.0, 1452.0, -62.0, -426.0, 193.0, -576.0, 1
-823.0, -1474.0, 12.0, -1456.0, 2084.0, 446.0, -1.0, 1079.0, 564.0, 552.0, -688.0, -227.0, -2174.0, -1788.0, -2116.0, -2.0, -971.0, 294.0, -778.0, -232.0, 1
852.0, 445.0, 57.0, 537.0, 1536.0, 1042.0, -229.0, 1054.0, 1118.0, 473.0, 1361.0, 556.0, 579.0, -488.0, -916.0, 384.0, -1667.0, 1302.0, 1303.0, 459.0, 0
353.0, -42.0, 1196.0, 109.0, -19.0, 2426.0, 1268.0, 491.0, 2324.0, -246.0, 118.0, -733.0, 16.0, -789.0, 378.0, 131.0, 108.0, 1946.0, 1495.0, 2511.0, 0
-287.0, 1964.0, 218.0, -696.0, 1743.0, -779.0, 747.0, -925.0, 218.0, -532.0, 253.0, -134.0, -32.0, -33.0, -508.0, 88.0, -13.0, -238.0, 38.0, -1176.0, 0
-1069.0, 328.0, 883.0, -2302.0, -628.0, 521.0, -114.0, -98.0, -902.0, 236.0, -768.0, -364.0, 2317.0, 339.0, -352.0, -176.0, 93.0, -157.0, 1631.0, -962.0, 1
-477.0, 1272.0, -844.0, 281.0, -4.0, -1362.0, 783.0, -1023.0, 745.0, 514.0, -1865.0, 211.0, -394.0, -1438.0, -281.0, -1604.0, -1989.0, 669.0, -868.0, 11.0, 1
1356.0, 1422.0, 3.0, 522.0, 265.0, 2369.0, 271.0, -16.0, -315.0, -2127.0, -679.0, 2044.0, -118.0, -458.0, -973.0, -1677.0, -836.0, 936.0, 66.0, -381.0, 0
-878.0, -1.0, -163.0, -1314.0, -829.0, -949.0, -1676.0, -868.0, -389.0, 71.0, 618.0, -43.0, 1849.0, 309.0, 309.0, 247.0, -1767.0, 808.0, -123.0, 587.0, 1
247.0, -962.0, -882.0, 1071.0, -1613.0, 227.0, 1683.0, -859.0, 1892.0, 326.0, -17.0, 1045.0, -339.0, -1002.0, 1838.0, 77.0, 591.0, -969.0, 1015.0, 368.0, 0
982.0, -427.0, -992.0, 474.0, 1104.0, -112.0, 746.0, -36.0, 1622.0, 4.0, -344.0, 612.0, 67.0, 1361.0, 667.0, -194.0, 64.0, -6.0, 2103.0, 1476.0, 0
517.0, -929.0, -466.0, 546.0, -26.0, 1257.0, 884.0, -1054.0, 1277.0, 348.0, -902.0, 81.0, 1299.0, 204.0, 1171.0, -662.0, 63.0, 25.0, -457.0, -673.0, 0
77.0, -475.0, -1967.0, 324.0, -128.0, -423.0, -1778.0, 576.0, 123.0, -883.0, -359.0, -201.0, -802.0, 563.0, -17.0, 314.0, 31.0, -2095.0, 169.0, -99.0, 1
1028.0, 954.0, -2132.0, 5.0, 1372.0, 262.0, -132.0, 111.0, -787.0, -444.0, -682.0, -1268.0, 1075.0, -1476.0, -203.0, -842.0, -784.0, -1844.0, 1611.0, -1441.0, 1
1413.0, 693.0, 1145.0, 31.0, 783.0, 432.0, 485.0, -39.0, 121.0, 682.0, 709.0, 2473.0, 1679.0, -475.0, 542.0, 554.0, 2089.0, 212.0, -639.0, 586.0, 0
2604.0, 3324.0, 55.0, 183.0, -154.0, -336.0, 1446.0, 1763.0, 1014.0, 2.0, -409.0, 805.0, 777.0, -133.0, 7.0, 668.0, -2.0, -412.0, 896.0, 504.0, 0
1088.0, -266.0, -232.0, -1338.0, 2079.0, 322.0, 682.0, -1278.0, 379.0, -18.0, -493.0, 245.0, 717.0, -1676.0, 716.0, -226.0, 648.0, 1495.0, 26.0, 682.0, 0
-1806.0, 417.0, -1143.0, 513.0, 2046.0, -583.0, 352.0, -387.0, -1537.0, -512.0, -1451.0, -1082.0, -151.0, -165.0, -1483.0, -128.0, -1393.0, 991.0, 198.0, -1441.0, 1
-794.0, -165.0, 299.0, -873.0, -977.0, 1752.0, 628.0, -111.0, 219.0, 108.0, -1879.0, -1899.0, -95.0, -85.0, -951.0, 173.0, 603.0, -1566.0, 971.0, 5.0, 1
215.0, -82.0, 266.0, -226.0, -893.0, 633.0, 3343.0, -76.0, -429.0, -539.0, 1732.0, 879.0, 136.0, 23.0, 996.0, 1455.0, 1432.0, 582.0, -447.0, 1339.0, 0
1103.0, 451.0, 313.0, 182.0, 1145.0, -441.0, 1976.0, 99.0, 1288.0, 1002.0, 75.0, -1053.0, 1903.0, -88.0, 132.0, -1938.0, 637.0, 2835.0, 1433.0, 1913.0, 0
-49.0, 658.0, 421.0, 544.0, -701.0, 263.0, 951.0, 2526.0, 63.0, -499.0, 1311.0, -732.0, 1404.0, 997.0, -111.0, -4.0, 38.0, 495.0, 1591.0, 1034.0, 0
713.0, -684.0, -577.0, 616.0, -1385.0, -15.0, -1762.0, -225.0, 443.0, 6.0, -2053.0, 2026.0, -225.0, -1022.0, -96.0, 688.0, 1709.0, -836.0, 64.0, -374.0, 1
-998.0, 217.0, -203.0, 1216.0, -172.0, -661.0, -2067.0, -1135.0, 451.0, -1579.0, -357.0, 113.0, 41.0, -1592.0, -923.0, -918.0, -1389.0, -47.0, 1634.0, -963.0, 1
-1639.0, -2469.0, -217.0, 1272.0, 113.0, 276.0, 192.0, -29.0, -961.0, -1929.0, -1242.0, -1741.0, 553.0, 985.0, -1062.0, 1149.0, -1403.0, 66.0, -42.0, -2408.0, 1
-2484.0, -453.0, 437.0, -1053.0, -782.0, 521.0, -54.0, -1101.0, -5.0, 1556.0, -121.0, -235.0, -1751.0, -1967.0, -1559.0, -986.0, 1108.0, -218.0, 599.0, -963.0, 1
17.0, 2516.0, -552.0, 2108.0, 704.0, -349.0, 735.0, 655.0, -926.0, -19.0, 1334.0, 1571.0, 865.0, 585.0, -1816.0, 144.0, 733.0, 1355.0, -35.0, 93.0, 0
-1782.0, -95.0, -1846.0, 646.0, -1719.0, -75.0, 118.0, -57.0, -2193.0, -817.0, 26.0, -3.0, -1393.0, 1273.0, -686.0, -745.0, 327.0, -591.0, 1335.0, -51.0, 1
7.0, 741.0, -72.0, -1099.0, 1757.0, -1248.0, 742.0, 387.0, 1148.0, 1556.0, 619.0, 1398.0, -542.0, 626.0, 1131.0, 496.0, 1303.0, -361.0, -176.0, -1084.0, 0
-21.0, 636.0, -526.0, 1092.0, -498.0, -32.0, 53.0, 754.0, -867.0, -781.0, 38.0, 634.0, 526.0, 567.0, 1216.0, -108.0, 259.0, -117.0, -3.0, 454.0, 0
1393.0, 672.0, -404.0, 927.0, 139.0, -774.0, 857.0, -1119.0, 1648.0, 5.0, -1135.0, -968.0, -474.0, 78.0, -1479.0, 45.0, 842.0, 239.0, 1007.0, 188.0, 0
-393.0, -2034.0, -102.0, -22.0, -165.0, -922.0, -53.0, 67.0, 346.0, -347.0, 123.0, -1378.0, 0.0, -855.0, -1505.0, 89.0, -67.0, -434.0, 382.0, -56.0, 1
1024.0, -249.0, 2169.0, 1634.0, 536.0, 579.0, 2205.0, 1263.0, 96.0, 94.0, 121.0, -956.0, 1104.0, 74.0, 659.0, -37.0, 358.0, -927.0, 582.0, 719.0, 0
9.0, -17.0, -1051.0, -391.0, -168.0, -475.0, -127.0, -1349.0, 277.0, -664.0, 1006.0, -4.0, 637.0, 1166.0, 715.0, -1886.0, 828.0, -854.0, -1407.0, 344.0, 1
455.0, 1089.0, 262.0, 1075.0, 684.0, 51.0, 452.0, 304.0, -902.0, -1074.0, -481.0, 346.0, -443.0, -565.0, 979.0, 906.0, 753.0, -475.0, 717.0, -1344.0, 0
-988.0, 186.0, -1232.0, -204.0, -1357.0, -499.0, 1091.0, 921.0, -1214.0, -1.0, -1862.0, -53.0, -1386.0, 225.0, -2449.0, 1257.0, -192.0, -864.0, 38.0, -388.0, 1
-427.0, 706.0, -25.0, 444.0, 1372.0, -347.0, -134.0, 254.0, 202.0, 781.0, -12.0, -1067.0, -1249.0, -326.0, -91.0, 602.0, 51.0, -536.0, 39.0, -523.0, 1
765.0, 127.0, 1803.0, -534.0, 99.0, 907.0, -1234.0, 684.0, 429.0, 473.0, 434.0, -334.0, 51.0, 1046.0, -149.0, 287.0, 23.0, 1171.0, 675.0, 193.0, 0
-414.0, -478.0, 139.0, 588.0, -806.0, -616.0, -2226.0, -822.0, -945.0, -205.0, 25.0, -188.0, -1108.0, -751.0, -493.0, 272.0, 365.0, 894.0, 1073.0, -957.0, 1
1764.0, -1599.0, -854.0, -685.0, 397.0, 45.0, -736.0, 3053.0, 419.0, 267.0, 776.0, 498.0, 402.0, 32.0, -341.0, -11.0, 329.0, 94.0, -544.0, -1228.0, 0
953.0, 956.0, 569.0, 958.0, 1117.0, -13.0, 2691.0, -136.0, 548.0, 171.0, -15.0, 446.0, -662.0, 2096.0, 2091.0, -936.0, 1258.0, 542.0, 3159.0, 111.0, 0
1644.0, 33.0, -413.0, 17.0, 88.0, 581.0, -811.0, 285.0, -1187.0, 251.0, -1271.0, 1107.0, 1178.0, 2178.0, -188.0, 69.0, 1142.0, -498.0, 1338.0, 678.0, 0
-406.0, 1254.0, 2107.0, 39.0, -295.0, 107.0, -276.0, 1956.0, -364.0, 2617.0, 268.0, 594.0, 1014.0, 2058.0, 557.0, 98.0, 722.0, 666.0, 832.0, 186.0, 0
1779.0, 35.0, 1569.0, -43.0, 1006.0, 864.0, -812.0, 2507.0, 124.0, 1276.0, -224.0, 1174.0, 2398.0, -864.0, 1381.0, -684.0, -1535.0, -162.0, -367.0, 3.0, 0
812.0, -745.0, -92.0, -346.0, 23.0, -704.0, -1012.0, -44.0, -1515.0, -374.0, -1141.0, -581.0, -602.0, -1071.0, -177.0, 47.0, 944.0, -2163.0, -535.0, 638.0, 1
844.0, 1286.0, -1691.0, 1546.0, -1453.0, -853.0, -426.0, 345.0, -425.0, -348.0, -1302.0, -671.0, -735.0, -483.0, -1618.0, 111.0, -1198.0, -94.0, 367.0, 1742.0, 1
-555.0, -2459.0, 1521.0, 88.0, 1387.0, -37.0, -105.0, -37.0, -1994.0, 1125.0, -136.0, 1367.0, -65.0, -1579.0, 127.0, -83.0, 441.0, 569.0, -213.0, -2089.0, 1
843.0, -78.0, 15.0, -367.0, 2064.0, 1661.0, 553.0, -511.0, 1144.0, 1351.0, 1688.0, 1981.0, 798.0, 16.0, 3.0, 1696.0, -394.0, 102.0, 607.0, -2518.0, 0
-1159.0, 573.0, 183.0, -137.0, 795.0, 1712.0, -1196.0, 1168.0, 123.0, -1762.0, -305.0, 175.0, -828.0, -1745.0, -1738.0, -43.0, -1799.0, -1632.0, -32.0, 1465.0, 1
1039.0, 101.0, -848.0, -1422.0, -328.0, 3.0, 1066.0, 839.0, -324.0, -107.0, -1052.0, 17.0, 243.0, -182.0, 267.0, -855.0, -206.0, 552.0, -1571.0, 1008.0, 1
-533.0, -1646.0, 88.0, 2122.0, -935.0, 43.0, 1601.0, -1946.0, -1144.0, -787.0, -1007.0, -871.0, -165.0, -191.0, -188.0, -35.0, -1664.0, -1674.0, 369.0, 1672.0, 1
4.0, 1247.0, -295.0, -703.0, -374.0, 904.0, 206.0, 63.0, -1274.0, -1656.0, -138.0, 113.0, 613.0, 1257.0, -159.0, -378.0, 1913.0, 559.0, -87.0, -674.0, 0
1986.0, -256.0, -555.0, -1608.0, -492.0, 1193.0, -545.0, 328.0, -49.0, -1302.0, 884.0, -2653.0, -41.0, -726.0, -3058.0, -793.0, -1201.0, -583.0, -1492.0, -2099.0, 1
669.0, 797.0, 156.0, 19.0, 2026.0, 1747.0, 263.0, 59.0, -1124.0, -877.0, 622.0, 127.0, 1114.0, 2452.0, -1051.0, 115.0, 109.0, -1106.0, 537.0, -398.0, 0
248.0, 523.0, -888.0, 864.0, -1266.0, -472.0, -475.0, -115.0, -2555.0, -114.0, -269.0, -2201.0, 211.0, -68.0, 1612.0, -161.0, -47.0, 686.0, 504.0, 138.0, 1
-1869.0, -321.0, -711.0, -412.0, -889.0, 482.0, -11.0, -251.0, -232.0, -656.0, 96.0, -1097.0, 32.0, -1151.0, -1317.0, 88.0, 885.0, 624.0, -953.0, -1111.0, 1
98.0, 163.0, -693.0, 1362.0, -38.0, -1797.0, 13.0, 402.0, 23.0, -1168.0, -1705.0, -1285.0, -1395.0, -951.0, 217.0, -57.0, -5.0, 494.0, -362.0, -2072.0, 1
-74.0, -1369.0, -29.0, -727.0, -452.0, 1299.0, 304.0, -1369.0, -618.0, -1537.0, -76.0, 486.0, 313.0, 805.0, -591.0, 572.0, 311.0, -301.0, -1789.0, -196.0, 1
228.0, 61.0, -2231.0, 818.0, -1123.0, 1112.0, -1743.0, 509.0, 581.0, 1941.0, 1521.0, -578.0, -875.0, -907.0, -871.0, -1496.0, -649.0, 281.0, 684.0, 129.0, 0
-141.0, -1958.0, 773.0, -725.0, -217.0, -497.0, 1404.0, -44.0, -1409.0, -235.0, -2023.0, 2515.0, -377.0, 966.0, -1664.0, 296.0, -363.0, 4.0, -958.0, 613.0, 1
-1313.0, 1055.0, 459.0, -934.0, -533.0, -1159.0, -346.0, -951.0, 1259.0, 275.0, -15.0, 193.0, 325.0, -1311.0, -618.0, -748.0, 651.0, -912.0, 483.0, -2166.0, 1
22.0, 1952.0, 64.0, -657.0, 1619.0, -59.0, 103.0, -92.0, 104.0, 222.0, 2132.0, 1389.0, 1361.0, 1863.0, -1484.0, -608.0, 1175.0, 1947.0, -1732.0, 74.0, 0
307.0, -2249.0, 27.0, -1042.0, 799.0, -1966.0, -113.0, 142.0, -928.0, 1123.0, -688.0, 846.0, 522.0, -1569.0, -791.0, -989.0, -35.0, -904.0, -1244.0, 175.0, 1
549.0, 79.0, 483.0, 1425.0, 403.0, -95.0, 2092.0, -908.0, 858.0, -1282.0, 608.0, 334.0, 262.0, 2699.0, 728.0, -1766.0, 1894.0, -628.0, 726.0, 315.0, 0
-106.0, 694.0, 115.0, -703.0, 918.0, 408.0, -3.0, -457.0, -2037.0, -496.0, 1383.0, -841.0, -2183.0, 97.0, -184.0, 47.0, -2434.0, 8.0, -2347.0, -223.0, 1
184.0, -676.0, -715.0, 169.0, 944.0, 1611.0, 323.0, 805.0, -1174.0, 2569.0, -38.0, 463.0, 1037.0, -709.0, 1828.0, 1224.0, 1263.0, 1093.0, 1226.0, -1228.0, 0
1035.0, -329.0, 1384.0, -65.0, 897.0, 18.0, 337.0, 36.0, -143.0, 894.0, 1431.0, -19.0, 832.0, 1357.0, 1318.0, -1117.0, 12.0, 307.0, 524.0, 525.0, 0
-454.0, 1516.0, 693.0, -43.0, 1276.0, 1117.0, 436.0, 1233.0, 754.0, 161.0, 286.0, 2244.0, -44.0, 687.0, 493.0, 1661.0, 1652.0, 1939.0, 182.0, 703.0, 0
58.0, 1531.0, 1303.0, 2036.0, -381.0, 2173.0, -161.0, 695.0, -151.0, -219.0, -1651.0, -654.0, 2327.0, 63.0, -201.0, 1047.0, 1554.0, -336.0, 1724.0, -5.0, 0
-1285.0, -462.0, -262.0, -14.0, -128.0, -1335.0, 537.0, -1814.0, -3.0, 1008.0, 99.0, -543.0, -37.0, -2185.0, 1088.0, -469.0, -685.0, -1652.0, -111.0, 697.0, 1
-355.0, -2408.0, 51.0, 94.0, 931.0, -948.0, -127.0, -19.0, 688.0, 333.0, -103.0, -39.0, -583.0, 306.0, -36.0, -333.0, 314.0, 179.0, 1615.0, -948.0, 1
-1807.0, -1137.0, 43.0, -653.0, -12.0, -1833.0, 1492.0, 113.0, 1174.0, -154.0, 762.0, -304.0, -423.0, -1461.0, -1551.0, -1352.0, -39.0, 467.0, -655.0, -1403.0, 1
1313.0, 251.0, -444.0, 454.0, -451.0, 891.0, 68.0, 669.0, -1237.0, 485.0, -1036.0, -554.0, 387.0, -924.0, 978.0, 1207.0, 133.0, 33.0, -841.0, 1311.0, 0
1796.0, 1511.0, -825.0, 792.0, 1442.0, -1733.0, -1022.0, 1851.0, -1072.0, 347.0, 69.0, 52.0, 119.0, 1164.0, -528.0, -157.0, 687.0, 2079.0, -54.0, 452.0, 0
-1166.0, 932.0, -2022.0, 578.0, -549.0, -324.0, -345.0, 875.0, -3.0, -1064.0, -1762.0, 373.0, -741.0, -1044.0, -643.0, 177.0, -672.0, -116.0, -409.0, 415.0, 1
293.0, -12.0, 201.0, -48.0, 409.0, 1156.0, -1524.0, -922.0, 17.0, 1549.0, 72.0, 247.0, 56.0, 1629.0, 143.0, 523.0, 352.0, 876.0, -319.0, 972.0, 0
-2111.0, -147.0, -316.0, -19.0, 1249.0, -19.0, 102.0, 1564.0, 432.0, 134.0, -741.0, 25.0, -631.0, -924.0, -554.0, 402.0, -862.0, -1326.0, -474.0, 568.0, 1
1092.0, -646.0, -269.0, -224.0, 944.0, 1355.0, 1948.0, -698.0, -126.0, 1422.0, 709.0, 356.0, -125.0, -16.0, 508.0, 105.0, 1309.0, 1627.0, 672.0, 564.0, 0
168.0, -206.0, 1135.0, -1548.0, -15.0, -1907.0, -404.0, -1535.0, 337.0, -742.0, -1506.0, -2557.0, -1148.0, -1037.0, 154.0, 175.0, 962.0, 7.0, -1593.0, -793.0, 1
-603.0, 1641.0, 897.0, 47.0, -67.0, 2132.0, 482.0, -3.0, 16.0, -341.0, -139.0, -1112.0, 532.0, -327.0, 1051.0, 1674.0, 3055.0, 76.0, 75.0, 129.0, 0
-452.0, 123.0, 944.0, 619.0, 8.0, -536.0, -1303.0, 951.0, -712.0, 138.0, -1367.0, -665.0, -499.0, -2329.0, -689.0, -2461.0, -96.0, -1147.0, 14.0, -1743.0, 1
2018.0, -1269.0, 594.0, 8.0, 206.0, 509.0, -1353.0, -1753.0, -442.0, 397.0, 82.0, 855.0, -721.0, 177.0, 1668.0, -855.0, -108.0, 1323.0, 97.0, -155.0, 0
378.0, -736.0, 385.0, 925.0, -1745.0, 177.0, 171.0, 626.0, 402.0, -2611.0, -15.0, -183.0, -1301.0, 79.0, -536.0, -56.0, -1778.0, -2822.0, -459.0, -167.0, 1
16.0, 179.0, 1079.0, -605.0, -1615.0, 1178.0, 268.0, 193.0, 395.0, 817.0, 1805.0, -549.0, 1705.0, 816.0, 874.0, 1203.0, 192.0, -254.0, -748.0, 276.0, 0
536.0, 739.0, 132.0, 1595.0, 142.0, 449.0, 635.0, 212.0, -872.0, 711.0, 502.0, -1305.0, 314.0, 125.0, 28.0, 761.0, 2935.0, 712.0, 976.0, 1294.0, 0
-977.0, -1384.0, -891.0, -2572.0, -35.0, 606.0, -128.0, -1602.0, -673.0, -1428.0, -89.0, 1637.0, 399.0, -23.0, -749.0, 449.0, -413.0, -23.0, 1406.0, -1944.0, 1
-365.0, 1284.0, 69.0, -188.0, 1416.0, 292.0, 124.0, 978.0, 1162.0, 616.0, 966.0, 773.0, 1396.0, 1833.0, 166.0, 1873.0, 1544.0, -104.0, -788.0, 178.0, 0
-32.0, -1004.0, -517.0, -1472.0, -1409.0, -127.0, -38.0, -646.0, -378.0, -134.0, -1373.0, -547.0, -4.0, 6.0, 108.0, 61.0, 627.0, 337.0, 966.0, 1135.0, 1
1066.0, 1471.0, 1369.0, 191.0, 87.0, 165.0, 352.0, -476.0, 525.0, 45.0, 8.0, -1289.0, -933.0, 675.0, -614.0, 1256.0, -1737.0, 861.0, -482.0, -602.0, 0
2031.0, -218.0, 651.0, 1589.0, -132.0, -112.0, -9.0, -1146.0, 268.0, 699.0, 1272.0, -479.0, 1103.0, 2297.0, 656.0, 416.0, 1121.0, 666.0, 453.0, 154.0, 0
-568.0, -2587.0, -412.0, -249.0, -474.0, -1194.0, 536.0, -105.0, -1068.0, 686.0, -798.0, -597.0, -3945.0, 53.0, 248.0, 412.0, 212.0, -1963.0, -931.0, -43.0, 1
789.0, -1192.0, 1204.0, 519.0, -1223.0, 396.0, -694.0, 147.0, 27.0, 199.0, 406.0, 1883.0, -21.0, 2042.0, -425.0, -549.0, 1766.0, 615.0, 763.0, -361.0, 0
1372.0, -269.0, 732.0, -174.0, -504.0, 2076.0, 1034.0, -602.0, 435.0, -518.0, 2177.0, 352.0, 48.0, 276.0, 171.0, -728.0, 1622.0, 1719.0, 886.0, 459.0, 0
-1162.0, 217.0, -1852.0, 377.0, -721.0, -1382.0, -232.0, -858.0, 881.0, -1903.0, 261.0, -73.0, -727.0, -943.0, 46.0, -376.0, -588.0, -1532.0, -951.0, 34.0, 1
-1653.0, 745.0, -75.0, -828.0, 12.0, -1797.0, -864.0, -1641.0, -87.0, -297.0, -1302.0, -1287.0, 1063.0, 83.0, -1026.0, -127.0, -279.0, -674.0, 95.0, 226.0, 1
-1181.0, 152.0, -18.0, 915.0, -252.0, -51.0, -698.0, -182.0, 1041.0, -226.0, 919.0, -979.0, -1561.0, -107.0, -739.0, -409.0, -248.0, 1254.0, -93.0, -1658.0, 1
-993.0, 746.0, 116.0, 1031.0, -1221.0, 1517.0, -2396.0, -552.0, 103.0, 725.0, -1209.0, -66.0, -492.0, -154.0, 329.0, -1646.0, 489.0, 762.0, -1146.0, 422.0, 1
128.0, 1796.0, 827.0, -553.0, -302.0, 1452.0, 1012.0, 206.0, 726.0, -878.0, 39.0, 697.0, -584.0, 865.0, -73.0, 1407.0, -942.0, -1806.0, 1045.0, 1147.0, 0
-18.0, 843.0, -2261.0, 251.0, 368.0, 1815.0, 1282.0, -37.0, 1018.0, 308.0, 1203.0, 1516.0, 407.0, 46.0, 781.0, -65.0, 2338.0, 965.0, -489.0, -2173.0, 0
-65.0, 876.0, -658.0, 86.0, -2071.0, -2056.0, 703.0, -269.0, -403.0, -1003.0, -1243.0, -589.0, -1068.0, -1319.0, 401.0, 181.0, -1259.0, -149.0, 81.0, -307.0, 1
-961.0, 1145.0, -518.0, -334.0, -1183.0, 16.0, -456.0, -416.0, 436.0, -196.0, -206.0, -337.0, 416.0, -1142.0, -1377.0, -242.0, -2496.0, -1843.0, -1852.0, -477.0, 1
