@relation unknow
@attribute a1 real [-4014.0, 3578.0]
@attribute a2 real [-3961.0, 4345.0]
@attribute a3 real [-3902.0, 4404.0]
@attribute a4 real [-3889.0, 4259.0]
@attribute a5 real [-3649.0, 4213.0]
@attribute a6 real [-3533.0, 3913.0]
@attribute a7 real [-3733.0, 4452.0]
@attribute a8 real [-4574.0, 3865.0]
@attribute a9 real [-3814.0, 4254.0]
@attribute a10 real [-3908.0, 4083.0]
@attribute a11 real [-3494.0, 4095.0]
@attribute a12 real [-3826.0, 4302.0]
@attribute a13 real [-3945.0, 3782.0]
@attribute a14 real [-3852.0, 4124.0]
@attribute a15 real [-3698.0, 3548.0]
@attribute a16 real [-3698.0, 4244.0]
@attribute a17 real [-3943.0, 3723.0]
@attribute a18 real [-4065.0, 4056.0]
@attribute a19 real [-4122.0, 4324.0]
@attribute a20 real [-3783.0, 4279.0]
@attribute class {0, 1}
@inputs a1, a2, a3, a4, a5, a6, a7, a8, a9, a10, a11, a12, a13, a14, a15, a16, a17, a18, a19, a20
@outputs class
@data
1349.0, -1261.0, -482.0, 808.0, 181.0, 167.0, -1583.0, 1061.0, -901.0, 1002.0, -1841.0, -551.0, 61.0, -701.0, -157.0, -36.0, -3477.0, -925.0, -1298.0, -231.0, 1
1245.0, 109.0, -1187.0, 1195.0, -544.0, 1104.0, 972.0, 324.0, 159.0, 436.0, 1258.0, 789.0, 252.0, 1079.0, 1244.0, -722.0, -36.0, 1198.0, 991.0, 1286.0, 0
911.0, 566.0, -26.0, -745.0, -916.0, -1892.0, 469.0, -626.0, -2716.0, -1858.0, -984.0, 694.0, -69.0, 1047.0, -297.0, -562.0, -1912.0, -769.0, -1648.0, -434.0, 1
689.0, 14.0, -1068.0, -1663.0, 1631.0, -1436.0, -614.0, -768.0, -124.0, -108.0, 172.0, -817.0, -307.0, 108.0, -323.0, -13.0, -1266.0, 4.0, -2095.0, -377.0, 1
-243.0, -2318.0, -72.0, -1566.0, -2362.0, 28.0, -27.0, -155.0, 568.0, -81.0, -1305.0, -1832.0, -2429.0, -21.0, -557.0, 165.0, -898.0, -1127.0, -684.0, -1506.0, 1
1874.0, 368.0, 1394.0, -651.0, 2.0, 1206.0, -73.0, 1193.0, 266.0, 2114.0, -278.0, 37.0, 428.0, 678.0, -271.0, 678.0, -273.0, 1551.0, 464.0, 555.0, 0
68.0, 185.0, -613.0, -133.0, 487.0, 111.0, 2954.0, -653.0, 468.0, 877.0, 1218.0, -75.0, 661.0, 1363.0, 1273.0, 58.0, 1129.0, 1035.0, 287.0, -429.0, 0
-1722.0, 661.0, 1098.0, -69.0, 113.0, 3164.0, 306.0, 368.0, 756.0, -714.0, 1322.0, 1739.0, 153.0, -292.0, 231.0, 1581.0, -954.0, -69.0, 244.0, -1152.0, 0
636.0, -38.0, -375.0, 1091.0, -915.0, -1716.0, -1712.0, 171.0, 356.0, -899.0, 202.0, -706.0, 1112.0, -378.0, -1172.0, 548.0, 466.0, -34.0, 1613.0, -1024.0, 1
601.0, -12.0, -485.0, -1701.0, -527.0, 1369.0, 649.0, -1941.0, -2093.0, -1532.0, -1633.0, -205.0, -526.0, -1895.0, -458.0, -1708.0, -1181.0, 1834.0, 2207.0, 454.0, 1
-1036.0, 656.0, -14.0, -766.0, -197.0, -1313.0, 169.0, -1305.0, -274.0, 934.0, 464.0, -252.0, -1521.0, 492.0, 678.0, 365.0, 62.0, -1722.0, -615.0, -778.0, 1
829.0, 292.0, 1009.0, -34.0, 1458.0, -194.0, -377.0, 451.0, -602.0, 232.0, 1598.0, 1799.0, -1167.0, 37.0, 1782.0, -451.0, 1224.0, -308.0, 1036.0, 898.0, 0
1091.0, -1629.0, -1967.0, 914.0, -1761.0, -11.0, -128.0, -2127.0, -596.0, -223.0, -838.0, -1599.0, -27.0, -1951.0, 518.0, -95.0, -717.0, 208.0, -1569.0, -557.0, 1
1322.0, -782.0, 734.0, 574.0, 1051.0, 593.0, -878.0, 428.0, 1109.0, -202.0, 93.0, 183.0, 498.0, -1019.0, 651.0, 2675.0, 1204.0, 366.0, 68.0, -79.0, 0
-112.0, 1284.0, 1273.0, 2131.0, -316.0, 642.0, 1174.0, -248.0, 529.0, -11.0, 1718.0, 3449.0, -347.0, -122.0, 336.0, 89.0, 1468.0, -938.0, 1142.0, 1346.0, 0
-939.0, -547.0, 505.0, -1808.0, 692.0, 396.0, -1167.0, 966.0, 774.0, 1494.0, -98.0, -469.0, -522.0, -1258.0, 106.0, 663.0, -856.0, -2488.0, -74.0, -62.0, 1
1007.0, 805.0, -92.0, -38.0, 1081.0, 241.0, 1238.0, 86.0, 409.0, 35.0, 643.0, 3194.0, 1514.0, -788.0, 1036.0, 388.0, -569.0, 117.0, -968.0, 677.0, 0
146.0, -636.0, 237.0, 1869.0, 3398.0, 996.0, 152.0, 327.0, -82.0, 2423.0, -707.0, 431.0, 1202.0, 668.0, 458.0, 2228.0, 1268.0, 1759.0, 402.0, 834.0, 0
-824.0, -1092.0, -408.0, -377.0, -2331.0, 1088.0, -897.0, -624.0, 32.0, -2622.0, 746.0, -272.0, -676.0, 518.0, -122.0, -1695.0, -427.0, -1151.0, -1171.0, -819.0, 1
281.0, -237.0, -483.0, -6.0, -31.0, 624.0, -769.0, -543.0, -1064.0, -195.0, 479.0, -188.0, -95.0, -363.0, 1077.0, -1771.0, -355.0, -245.0, -3141.0, -296.0, 1
-388.0, -423.0, -1064.0, -854.0, -914.0, -1756.0, -62.0, 1334.0, 64.0, -15.0, -205.0, -1176.0, -1174.0, -1391.0, -422.0, -1329.0, -992.0, -515.0, -12.0, -195.0, 1
-1054.0, -124.0, -1558.0, -403.0, -1142.0, -52.0, -1862.0, -472.0, 46.0, -198.0, -1916.0, -1645.0, -24.0, -1572.0, -15.0, 666.0, -58.0, -651.0, -133.0, 869.0, 1
-255.0, 71.0, 1602.0, 5.0, 324.0, -157.0, 192.0, -1075.0, -2376.0, -544.0, -134.0, -343.0, -1711.0, -157.0, 1673.0, -1883.0, -46.0, 466.0, 711.0, -109.0, 1
2266.0, -222.0, -234.0, 273.0, 1588.0, -15.0, 1281.0, 1958.0, 609.0, 1384.0, 1017.0, 834.0, 188.0, 365.0, 184.0, 1144.0, -1448.0, -217.0, -392.0, -1854.0, 0
-1798.0, 25.0, 509.0, -64.0, 313.0, 884.0, 886.0, 72.0, -2566.0, -873.0, 163.0, 154.0, -1791.0, 862.0, 176.0, 442.0, -834.0, -1196.0, 1371.0, -104.0, 1
-6.0, -94.0, -1322.0, -167.0, 105.0, 1026.0, -475.0, -1244.0, -87.0, -81.0, 906.0, -1632.0, -917.0, -1852.0, -316.0, 2511.0, -199.0, -98.0, -337.0, 1597.0, 1
-1221.0, -454.0, -792.0, -1329.0, 781.0, -788.0, -531.0, -335.0, -312.0, 37.0, 399.0, -2202.0, -207.0, -974.0, -958.0, -1466.0, -668.0, -1163.0, -294.0, -1631.0, 1
-598.0, -499.0, 214.0, -1011.0, -1093.0, 299.0, 708.0, -17.0, 36.0, 867.0, 232.0, -2072.0, -113.0, -911.0, 51.0, -15.0, -428.0, -2355.0, -135.0, -148.0, 1
412.0, -1463.0, -294.0, 1994.0, -1546.0, -68.0, 62.0, -1346.0, -314.0, -498.0, -1144.0, -1717.0, -1661.0, -1204.0, -129.0, -1342.0, 413.0, 857.0, -1704.0, -2247.0, 1
226.0, 684.0, 605.0, 1624.0, 1266.0, 1225.0, -666.0, 655.0, 774.0, 1073.0, -742.0, 894.0, 665.0, 93.0, 335.0, -783.0, 521.0, 87.0, 708.0, -74.0, 0
-1735.0, 58.0, 1407.0, 126.0, -988.0, -1234.0, 1138.0, -2546.0, -1987.0, -623.0, -228.0, -912.0, -2212.0, 219.0, -1745.0, -532.0, -102.0, -1504.0, -865.0, 2108.0, 1
-176.0, -635.0, -815.0, -1225.0, -1365.0, 554.0, -136.0, 68.0, 1056.0, -1705.0, -915.0, -1211.0, 287.0, 667.0, 163.0, -12.0, -601.0, 58.0, 1052.0, 64.0, 1
1016.0, 696.0, -2125.0, 829.0, -2614.0, 1529.0, 8.0, -514.0, 81.0, 1091.0, -1216.0, -42.0, -1174.0, 1342.0, 525.0, -451.0, -1602.0, -25.0, -445.0, -1056.0, 1
-9.0, -4.0, -136.0, -298.0, 503.0, 1737.0, -1102.0, 867.0, 1496.0, 683.0, 427.0, -695.0, -855.0, -418.0, -51.0, 77.0, 611.0, 834.0, 1246.0, -618.0, 0
-899.0, -478.0, -1155.0, -891.0, -498.0, -1244.0, 286.0, -74.0, -1859.0, -3509.0, 28.0, -1001.0, -651.0, -941.0, 78.0, -614.0, 164.0, 308.0, 1693.0, -217.0, 1
176.0, 512.0, -144.0, 245.0, 811.0, -218.0, -54.0, 1469.0, 674.0, 1423.0, 374.0, 1267.0, 821.0, 1438.0, -151.0, 86.0, -101.0, 352.0, -965.0, 2154.0, 0
1125.0, -582.0, -1686.0, 234.0, -87.0, -1512.0, 147.0, 1035.0, -1291.0, -545.0, -789.0, -2645.0, -1071.0, 105.0, -165.0, -1579.0, -2394.0, 35.0, -1568.0, -528.0, 1
-789.0, 888.0, 1084.0, -121.0, -1502.0, 45.0, 1261.0, 106.0, 784.0, -1638.0, -648.0, 501.0, -107.0, -1081.0, 27.0, 1694.0, -1572.0, 132.0, -8.0, -73.0, 1
-117.0, 696.0, 1196.0, -165.0, -1482.0, 256.0, 286.0, -8.0, -57.0, 822.0, 6.0, 68.0, -1473.0, -872.0, -86.0, -384.0, -1511.0, 845.0, -1324.0, -406.0, 1
-172.0, -776.0, -112.0, -113.0, -113.0, -2418.0, 61.0, -1271.0, 458.0, -243.0, -86.0, -204.0, -594.0, -608.0, 157.0, 286.0, -601.0, 762.0, 167.0, -287.0, 1
-2661.0, -626.0, 2089.0, 1182.0, -186.0, -114.0, -8.0, 129.0, 1262.0, -334.0, 916.0, 15.0, 344.0, 571.0, 1082.0, 1017.0, -126.0, -618.0, 13.0, 734.0, 0
669.0, 1176.0, 2117.0, -123.0, -243.0, 1337.0, 1173.0, 995.0, -811.0, 1074.0, -125.0, -6.0, 787.0, -1301.0, 117.0, 724.0, 1063.0, 69.0, 1045.0, 1416.0, 0
1166.0, 1475.0, -94.0, 452.0, 594.0, 148.0, -361.0, -27.0, -578.0, -336.0, 276.0, 763.0, -277.0, 927.0, 267.0, -698.0, 2759.0, 196.0, 665.0, 1837.0, 0
657.0, 466.0, 267.0, 284.0, -13.0, 56.0, -735.0, 1339.0, 62.0, -338.0, 776.0, 607.0, 759.0, -584.0, 1539.0, -206.0, -2086.0, -335.0, 1173.0, 248.0, 0
1682.0, -513.0, 1691.0, -951.0, -1.0, 501.0, -317.0, 68.0, -726.0, 404.0, -1717.0, 696.0, -706.0, -254.0, -2395.0, -964.0, -342.0, -155.0, -1339.0, -876.0, 1
-1197.0, 54.0, 142.0, 622.0, 829.0, 1266.0, 1103.0, 1366.0, -396.0, 115.0, 69.0, 112.0, -1421.0, 1116.0, -58.0, -806.0, -201.0, -351.0, 1353.0, 2299.0, 0
1572.0, -615.0, 321.0, 206.0, 1335.0, 372.0, 961.0, 238.0, 167.0, 2189.0, 1621.0, 1505.0, 2386.0, 264.0, 926.0, 2485.0, 6.0, 1602.0, 657.0, 548.0, 0
2837.0, 1224.0, -984.0, -439.0, 1717.0, 1308.0, 42.0, 1372.0, 197.0, 16.0, -154.0, 5.0, 878.0, -374.0, -646.0, 1646.0, -1022.0, 453.0, 1915.0, -171.0, 0
-855.0, -1063.0, -859.0, -167.0, -645.0, -2434.0, -773.0, -277.0, -592.0, -786.0, 373.0, -38.0, -88.0, 569.0, -913.0, -1948.0, 293.0, -1023.0, -1405.0, -124.0, 1
-798.0, -581.0, -1224.0, 899.0, 1228.0, -394.0, 604.0, -284.0, 463.0, 384.0, 286.0, 1904.0, -1038.0, 878.0, -695.0, -35.0, -1388.0, -165.0, -673.0, -28.0, 1
713.0, -101.0, 1021.0, -1225.0, -17.0, -1249.0, -163.0, -88.0, -852.0, -723.0, -465.0, -354.0, -349.0, -1516.0, -1188.0, 1452.0, -62.0, -426.0, 193.0, -576.0, 1
82.0, -268.0, 36.0, 449.0, 528.0, 1285.0, -163.0, -1531.0, 14.0, -526.0, 1183.0, -1058.0, 649.0, 38.0, 728.0, 1351.0, 369.0, 1139.0, 824.0, 24.0, 0
1311.0, 373.0, 3035.0, -699.0, 1223.0, -1385.0, 1599.0, 458.0, -338.0, 108.0, 2044.0, -305.0, 648.0, 896.0, 2421.0, -2033.0, 704.0, -542.0, 1744.0, -573.0, 0
2223.0, 1262.0, -1476.0, 1471.0, 133.0, 193.0, -937.0, 153.0, 652.0, 1517.0, -1127.0, 1443.0, 173.0, 774.0, -17.0, -472.0, -153.0, 567.0, 383.0, 938.0, 0
-465.0, 658.0, 422.0, 163.0, 113.0, -895.0, 1925.0, 143.0, 1968.0, 1716.0, 816.0, 72.0, -1064.0, 286.0, -75.0, 1185.0, 42.0, 1308.0, 883.0, 7.0, 0
-823.0, -1474.0, 12.0, -1456.0, 2084.0, 446.0, -1.0, 1079.0, 564.0, 552.0, -688.0, -227.0, -2174.0, -1788.0, -2116.0, -2.0, -971.0, 294.0, -778.0, -232.0, 1
-53.0, 236.0, 327.0, -114.0, 68.0, 28.0, 733.0, 151.0, -15.0, 506.0, 761.0, -897.0, 216.0, -2345.0, 416.0, 875.0, 2149.0, 771.0, 589.0, 1143.0, 0
-1126.0, 163.0, 206.0, 88.0, -109.0, -958.0, 988.0, 578.0, 1216.0, 4.0, -817.0, -1815.0, -1102.0, 517.0, -2604.0, -453.0, -8.0, -874.0, -1589.0, -1388.0, 1
1815.0, 896.0, -1159.0, -14.0, -1359.0, 1108.0, 736.0, 1316.0, 111.0, 665.0, 2468.0, 1952.0, 1069.0, 1054.0, 123.0, 2029.0, 391.0, -1516.0, -39.0, 2622.0, 0
878.0, 1596.0, -232.0, 521.0, 633.0, 1411.0, 442.0, 436.0, -869.0, -1915.0, -945.0, 8.0, -179.0, -452.0, -476.0, 118.0, 685.0, 1244.0, -394.0, 1285.0, 0
-1216.0, -538.0, 377.0, -307.0, 6.0, -1278.0, -166.0, -1232.0, -1386.0, 696.0, -408.0, -1386.0, 212.0, 274.0, 498.0, 311.0, 88.0, -1182.0, 436.0, 2222.0, 1
852.0, 445.0, 57.0, 537.0, 1536.0, 1042.0, -229.0, 1054.0, 1118.0, 473.0, 1361.0, 556.0, 579.0, -488.0, -916.0, 384.0, -1667.0, 1302.0, 1303.0, 459.0, 0
108.0, 859.0, -157.0, 101.0, 41.0, 912.0, -782.0, 1597.0, 1215.0, -718.0, 535.0, 619.0, -28.0, 266.0, 208.0, 343.0, 346.0, 2105.0, 807.0, -229.0, 0
353.0, -42.0, 1196.0, 109.0, -19.0, 2426.0, 1268.0, 491.0, 2324.0, -246.0, 118.0, -733.0, 16.0, -789.0, 378.0, 131.0, 108.0, 1946.0, 1495.0, 2511.0, 0
392.0, 846.0, 1834.0, 495.0, 74.0, -232.0, -1058.0, 1191.0, 255.0, 367.0, 46.0, -304.0, -225.0, 1056.0, 718.0, -1094.0, 7.0, 6.0, -33.0, 123.0, 0
-1798.0, 498.0, -1378.0, -575.0, -541.0, -1107.0, -2399.0, -1578.0, 608.0, 263.0, -132.0, -1379.0, -361.0, 112.0, 758.0, 1113.0, -1236.0, -1498.0, -623.0, -149.0, 1
-64.0, -637.0, -441.0, 646.0, 1527.0, -475.0, -565.0, -69.0, -902.0, 257.0, 46.0, -1525.0, -1496.0, 909.0, 1246.0, -339.0, -298.0, -2123.0, 346.0, -2525.0, 1
-287.0, 1964.0, 218.0, -696.0, 1743.0, -779.0, 747.0, -925.0, 218.0, -532.0, 253.0, -134.0, -32.0, -33.0, -508.0, 88.0, -13.0, -238.0, 38.0, -1176.0, 0
-201.0, -2525.0, -938.0, -489.0, -1685.0, -554.0, -444.0, -672.0, 2.0, -1422.0, -273.0, -971.0, -2925.0, -1501.0, 607.0, -2374.0, -1248.0, -55.0, 257.0, -313.0, 1
754.0, -3276.0, -331.0, -304.0, -1018.0, 359.0, -1304.0, -96.0, -1121.0, -197.0, 185.0, 149.0, -1831.0, -1131.0, 1034.0, -36.0, 337.0, -203.0, 86.0, 396.0, 1
-1069.0, 328.0, 883.0, -2302.0, -628.0, 521.0, -114.0, -98.0, -902.0, 236.0, -768.0, -364.0, 2317.0, 339.0, -352.0, -176.0, 93.0, -157.0, 1631.0, -962.0, 1
-477.0, 1272.0, -844.0, 281.0, -4.0, -1362.0, 783.0, -1023.0, 745.0, 514.0, -1865.0, 211.0, -394.0, -1438.0, -281.0, -1604.0, -1989.0, 669.0, -868.0, 11.0, 1
-683.0, 406.0, 1382.0, 625.0, 1069.0, -24.0, 768.0, -128.0, 12.0, 853.0, 1706.0, -147.0, 1167.0, 1657.0, 2852.0, -236.0, 402.0, 1824.0, 963.0, 568.0, 0
-94.0, -502.0, 688.0, 576.0, 2082.0, -24.0, -359.0, 1612.0, 1997.0, -1158.0, 868.0, 3.0, -62.0, 652.0, 753.0, -668.0, 106.0, 1239.0, 1746.0, -423.0, 0
-1385.0, 704.0, -1946.0, -1559.0, 535.0, -668.0, 1891.0, 42.0, -69.0, -166.0, -66.0, 532.0, 34.0, -13.0, -435.0, 484.0, 1088.0, -452.0, 192.0, 372.0, 1
1356.0, 1422.0, 3.0, 522.0, 265.0, 2369.0, 271.0, -16.0, -315.0, -2127.0, -679.0, 2044.0, -118.0, -458.0, -973.0, -1677.0, -836.0, 936.0, 66.0, -381.0, 0
438.0, 1185.0, -761.0, 196.0, -2204.0, 2027.0, -171.0, 347.0, 4.0, 1238.0, -105.0, -296.0, -1742.0, -1148.0, 563.0, -226.0, -1051.0, -888.0, -382.0, 155.0, 1
-958.0, 94.0, 1892.0, 56.0, -74.0, 1392.0, 1212.0, 1567.0, 8.0, 46.0, 241.0, -58.0, 342.0, 404.0, 919.0, 1586.0, 293.0, 1584.0, 824.0, -1633.0, 0
-531.0, 398.0, 1685.0, -1249.0, -423.0, -141.0, 907.0, -2716.0, -2082.0, -382.0, -1915.0, -48.0, 1208.0, 374.0, -802.0, 931.0, 107.0, 398.0, -595.0, 44.0, 1
-12.0, 1079.0, 144.0, -2909.0, -638.0, 706.0, 1551.0, -685.0, -234.0, -8.0, 82.0, 165.0, -1024.0, -1393.0, -2235.0, 81.0, -154.0, 778.0, -6.0, -116.0, 1
-878.0, -1.0, -163.0, -1314.0, -829.0, -949.0, -1676.0, -868.0, -389.0, 71.0, 618.0, -43.0, 1849.0, 309.0, 309.0, 247.0, -1767.0, 808.0, -123.0, 587.0, 1
247.0, -962.0, -882.0, 1071.0, -1613.0, 227.0, 1683.0, -859.0, 1892.0, 326.0, -17.0, 1045.0, -339.0, -1002.0, 1838.0, 77.0, 591.0, -969.0, 1015.0, 368.0, 0
1229.0, -141.0, 1012.0, 694.0, 763.0, -876.0, 1705.0, 1492.0, 1263.0, -238.0, -179.0, -93.0, 688.0, 567.0, 1002.0, 13.0, 1098.0, -1481.0, 1646.0, 714.0, 0
982.0, -427.0, -992.0, 474.0, 1104.0, -112.0, 746.0, -36.0, 1622.0, 4.0, -344.0, 612.0, 67.0, 1361.0, 667.0, -194.0, 64.0, -6.0, 2103.0, 1476.0, 0
517.0, -929.0, -466.0, 546.0, -26.0, 1257.0, 884.0, -1054.0, 1277.0, 348.0, -902.0, 81.0, 1299.0, 204.0, 1171.0, -662.0, 63.0, 25.0, -457.0, -673.0, 0
-663.0, 67.0, -84.0, 68.0, 1141.0, 808.0, 236.0, 39.0, -255.0, 518.0, -758.0, -12.0, 1115.0, -2203.0, -594.0, 265.0, 148.0, -898.0, 788.0, 855.0, 0
582.0, 759.0, 414.0, 889.0, -213.0, -1387.0, 926.0, 952.0, 989.0, -1081.0, 1234.0, 1896.0, -1267.0, -44.0, 322.0, -669.0, -1001.0, 737.0, 1075.0, 72.0, 0
-682.0, -63.0, 103.0, 299.0, -992.0, -236.0, -793.0, 793.0, -1474.0, 237.0, -458.0, -145.0, -1888.0, -825.0, -629.0, 1632.0, -31.0, -752.0, 434.0, -18.0, 1
77.0, -475.0, -1967.0, 324.0, -128.0, -423.0, -1778.0, 576.0, 123.0, -883.0, -359.0, -201.0, -802.0, 563.0, -17.0, 314.0, 31.0, -2095.0, 169.0, -99.0, 1
684.0, 392.0, -627.0, 1326.0, -488.0, -643.0, -159.0, -156.0, 1929.0, 2656.0, -376.0, 667.0, -1094.0, 515.0, -708.0, 3754.0, 1582.0, 751.0, 1492.0, 362.0, 0
-1018.0, -2114.0, 196.0, 586.0, -199.0, 662.0, 334.0, -2343.0, -1572.0, 282.0, -374.0, -835.0, -53.0, -564.0, -837.0, 603.0, -1702.0, -725.0, -34.0, 154.0, 1
35.0, 708.0, -117.0, -39.0, 931.0, -948.0, -1074.0, 1056.0, 59.0, 487.0, -145.0, -722.0, 1099.0, 66.0, 384.0, 219.0, 1169.0, 1028.0, 1556.0, 1176.0, 0
1028.0, 954.0, -2132.0, 5.0, 1372.0, 262.0, -132.0, 111.0, -787.0, -444.0, -682.0, -1268.0, 1075.0, -1476.0, -203.0, -842.0, -784.0, -1844.0, 1611.0, -1441.0, 1
-2086.0, -673.0, -413.0, -164.0, 109.0, 663.0, 139.0, -1303.0, -1495.0, 793.0, -736.0, -1907.0, -1164.0, -305.0, 308.0, -1328.0, -953.0, -272.0, 795.0, -859.0, 1
-671.0, 79.0, -179.0, -31.0, -1726.0, -286.0, -602.0, 458.0, -115.0, 315.0, -73.0, -916.0, -68.0, -149.0, -386.0, -99.0, -2605.0, -1108.0, -883.0, -2846.0, 1
1413.0, 693.0, 1145.0, 31.0, 783.0, 432.0, 485.0, -39.0, 121.0, 682.0, 709.0, 2473.0, 1679.0, -475.0, 542.0, 554.0, 2089.0, 212.0, -639.0, 586.0, 0
2051.0, -592.0, -369.0, 413.0, -101.0, 907.0, 242.0, -497.0, -1484.0, -257.0, -1266.0, 743.0, 1474.0, 86.0, -155.0, 1689.0, 1739.0, -428.0, -259.0, 2072.0, 0
-139.0, 764.0, -1168.0, 543.0, 302.0, 911.0, 2611.0, 974.0, 754.0, -796.0, -1.0, -579.0, 831.0, -74.0, 732.0, 574.0, -172.0, 2183.0, 658.0, -1092.0, 0
2604.0, 3324.0, 55.0, 183.0, -154.0, -336.0, 1446.0, 1763.0, 1014.0, 2.0, -409.0, 805.0, 777.0, -133.0, 7.0, 668.0, -2.0, -412.0, 896.0, 504.0, 0
612.0, 408.0, 2158.0, -1263.0, 107.0, 1304.0, -128.0, 15.0, 1921.0, -278.0, 587.0, 136.0, 581.0, 636.0, 1147.0, 559.0, -285.0, -462.0, 491.0, -857.0, 0
