@relation segment
@attribute Region-centroid-col real [1.0, 254.0]
@attribute Region-centroid-row real [11.0, 251.0]
@attribute Region-pixel-count real [9.0, 10.0]
@attribute Short-line-density-5 real [0.0, 0.33333334]
@attribute Short-line-density-2 real [0.0, 0.22222222]
@attribute Vedge-mean real [0.0, 29.222221]
@attribute Vegde-sd real [0.0, 991.7184]
@attribute Hedge-mean real [0.0, 44.722225]
@attribute Hedge-sd real [-1.5894573E-8, 1386.3292]
@attribute Intensity-mean real [0.0, 143.44444]
@attribute Rawred-mean real [0.0, 137.11111]
@attribute Rawblue-mean real [0.0, 150.88889]
@attribute Rawgreen-mean real [0.0, 142.55556]
@attribute Exred-mean real [-49.666668, 9.888889]
@attribute Exblue-mean real [-12.444445, 82.0]
@attribute Exgreen-mean real [-33.88889, 24.666666]
@attribute Value-mean real [0.0, 150.88889]
@attribute Saturatoin-mean real [0.0, 1.0]
@attribute Hue-mean real [-3.0441751, 2.9124804]
@attribute Class {1, 2, 3, 4, 5, 6, 7}
@inputs Region-centroid-col, Region-centroid-row, Region-pixel-count, Short-line-density-5, Short-line-density-2, Vedge-mean, Vegde-sd, Hedge-mean, Hedge-sd, Intensity-mean, Rawred-mean, Rawblue-mean, Rawgreen-mean, Exred-mean, Exblue-mean, Exgreen-mean, Value-mean, Saturatoin-mean, Hue-mean
@outputs Class
@data
67.0, 136.0, 9.0, 0.0, 0.0, 6.722223, 3.7083488, 2.6666667, 3.1972213, 15.518518, 9.0, 25.333334, 12.222222, -19.555555, 29.444445, -9.888889, 25.333334, 0.66081303, -2.3075109, 3
37.0, 120.0, 9.0, 0.0, 0.0, 0.83333325, 0.3444444, 1.0555556, 0.46296284, 1.925926, 0.22222222, 4.4444447, 1.1111112, -5.111111, 7.5555553, -2.4444444, 4.4444447, 0.962963, -2.298085, 3
194.0, 72.0, 9.0, 0.0, 0.0, 1.0, 0.39999798, 1.1666666, 1.1444412, 93.44444, 79.22222, 117.111115, 84.0, -42.666668, 71.0, -28.333334, 117.111115, 0.3234209, -2.2257798, 2
71.0, 180.0, 9.0, 0.11111111, 0.0, 1.222222, 0.5629625, 3.0, 1.8666646, 22.333334, 18.333334, 21.444445, 27.222221, -12.0, -2.6666667, 14.666667, 27.222221, 0.3273826, 2.4538307, 7
222.0, 114.0, 9.0, 0.0, 0.0, 0.27777776, 0.06296293, 0.44444433, 0.074074075, 5.4444447, 6.111111, 7.3333335, 2.8888888, 2.0, 5.6666665, -7.6666665, 7.3333335, 0.6031746, -1.3145328, 1
122.0, 123.0, 9.0, 0.0, 0.0, 0.6111111, 0.374074, 0.49999997, 0.21111104, 1.1851852, 0.0, 3.3333333, 0.22222222, -3.5555556, 6.4444447, -2.8888888, 3.3333333, 1.0, -2.142674, 3
129.0, 157.0, 9.0, 0.0, 0.0, 2.4444444, 3.5407405, 2.222222, 1.718518, 23.148148, 18.222221, 32.0, 19.222221, -14.777778, 26.555555, -11.777778, 32.0, 0.43023896, -2.169368, 4
140.0, 161.0, 9.0, 0.0, 0.0, 0.27777767, 0.3277306, 0.7777777, 0.6206328, 15.740741, 12.444445, 14.333333, 20.444445, -9.888889, -4.2222223, 14.111111, 20.444445, 0.39095718, 2.3451326, 7
211.0, 107.0, 9.0, 0.11111111, 0.0, 2.5555556, 2.251853, 2.0555558, 2.818519, 16.74074, 11.777778, 25.777779, 12.666667, -14.888889, 27.11111, -12.222222, 25.777779, 0.5471734, -2.1594636, 5
168.0, 13.0, 9.0, 0.11111111, 0.0, 1.3333308, 0.44444528, 1.3333334, 0.40000203, 130.40741, 119.666664, 145.44444, 126.111115, -32.22222, 45.11111, -12.888889, 145.44444, 0.17719091, -2.3552437, 2
200.0, 250.0, 9.0, 0.0, 0.0, 2.2777777, 1.420746, 1.4444445, 1.0255988, 9.222222, 6.5555553, 7.3333335, 13.777778, -8.0, -5.6666665, 13.666667, 13.777778, 0.5633903, 2.1929355, 7
17.0, 64.0, 9.0, 0.0, 0.0, 1.4444443, 1.3629619, 1.6666664, 1.4222221, 18.88889, 17.555555, 25.11111, 14.0, -4.0, 18.666666, -14.666667, 25.11111, 0.44109204, -1.7555053, 1
95.0, 71.0, 9.0, 0.0, 0.0, 1.0555534, 1.0851825, 2.2222214, 3.7629638, 105.666664, 96.666664, 122.44444, 97.888885, -27.0, 50.333332, -23.333334, 122.44444, 0.21226363, -2.1431594, 2
153.0, 192.0, 9.0, 0.0, 0.0, 3.3888893, 1.7815926, 7.444444, 4.1347656, 53.444443, 47.333332, 65.0, 48.0, -18.333334, 34.666668, -16.333334, 65.0, 0.27272084, -2.1641955, 6
118.0, 167.0, 9.0, 0.11111111, 0.0, 0.88888866, 0.5185182, 2.0555553, 0.99629617, 14.592592, 12.888889, 13.777778, 17.11111, -5.111111, -2.4444444, 7.5555553, 17.11111, 0.24844901, 2.3057292, 7
63.0, 19.0, 9.0, 0.0, 0.0, 2.4444447, 1.1863403, 1.4444447, 0.8861062, 45.185184, 38.0, 58.77778, 38.77778, -21.555555, 40.77778, -19.222221, 58.77778, 0.35522667, -2.1336765, 4
21.0, 123.0, 9.0, 0.0, 0.0, 0.88888836, 0.38518608, 1.0, 0.3555552, 19.296297, 15.666667, 26.333334, 15.888889, -10.888889, 21.11111, -10.222222, 26.333334, 0.4089133, -2.1157336, 4
253.0, 75.0, 9.0, 0.0, 0.0, 0.66666794, 0.26666564, 0.88888806, 0.38518703, 88.55556, 72.0, 115.888885, 77.77778, -49.666668, 82.0, -32.333332, 115.888885, 0.37868166, -2.2319996, 2
156.0, 188.0, 9.0, 0.0, 0.0, 4.277778, 2.3134086, 5.0, 3.7475924, 61.25926, 55.11111, 75.66667, 53.0, -18.444445, 43.22222, -24.777779, 75.66667, 0.3002418, -1.9977459, 6
199.0, 120.0, 9.0, 0.0, 0.0, 3.4999998, 4.077776, 8.333333, 53.95558, 39.333332, 35.444447, 47.77778, 34.77778, -11.666667, 25.333334, -13.666667, 47.77778, 0.2727516, -2.0467525, 4
93.0, 46.0, 9.0, 0.0, 0.0, 2.1111119, 1.6296306, 1.7777786, 1.8074079, 126.03704, 116.0, 141.0, 121.111115, -30.11111, 44.88889, -14.777778, 141.0, 0.17719495, -2.3044362, 2
32.0, 95.0, 9.0, 0.0, 0.0, 1.2777776, 1.0407408, 2.2222223, 3.096295, 3.148148, 0.7777778, 7.4444447, 1.2222222, -7.111111, 12.888889, -5.7777777, 7.4444447, 0.9195971, -2.1519582, 3
142.0, 182.0, 9.0, 0.0, 0.0, 2.499999, 1.0999985, 2.277777, 3.618518, 34.51852, 31.555555, 42.22222, 29.777779, -8.888889, 23.11111, -14.222222, 42.22222, 0.29320765, -1.9430385, 6
38.0, 189.0, 9.0, 0.0, 0.0, 1.0000006, 0.22222213, 6.222223, 33.3185, 29.074074, 26.333334, 35.22222, 25.666666, -8.222222, 18.444445, -10.222222, 35.22222, 0.2712077, -2.0491476, 6
62.0, 202.0, 9.0, 0.0, 0.0, 2.555556, 1.7083669, 1.4999994, 1.1303879, 60.48148, 53.666668, 74.888885, 52.88889, -20.444445, 43.22222, -22.777779, 74.888885, 0.2978795, -2.0606136, 6
119.0, 153.0, 9.0, 0.0, 0.0, 5.0555553, 5.539421, 0.055555504, 0.13608263, 3.3703704, 3.0, 3.8888888, 3.2222223, -1.1111112, 1.5555556, -0.44444445, 3.8888888, 0.08501683, -2.2217164, 5
103.0, 226.0, 9.0, 0.0, 0.0, 1.722222, 1.7074074, 1.6111108, 1.7518508, 13.481482, 10.222222, 11.888889, 18.333334, -9.777778, -4.7777777, 14.555555, 18.333334, 0.44245604, 2.3038533, 7
49.0, 139.0, 9.0, 0.0, 0.0, 0.16666669, 0.07777779, 0.33333337, 0.0888889, 0.44444445, 0.0, 1.3333334, 0.0, -1.3333334, 2.6666667, -1.3333334, 1.3333334, 0.7777778, -2.0943952, 3
216.0, 78.0, 9.0, 0.0, 0.0, 1.333333, 0.3555547, 4.3333335, 6.355548, 36.11111, 31.333334, 46.0, 31.0, -14.333333, 29.666666, -15.333333, 46.0, 0.33970988, -2.053834, 4
172.0, 60.0, 9.0, 0.0, 0.0, 0.8333333, 0.38888627, 1.0555559, 0.32962748, 123.666664, 114.0, 138.33334, 118.666664, -29.0, 44.0, -15.0, 138.33334, 0.17584375, -2.2933865, 2
168.0, 40.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5
180.0, 141.0, 9.0, 0.0, 0.0, 0.055555563, 0.13608278, 0.055555556, 0.13608277, 0.037037037, 0.0, 0.11111111, 0.0, -0.11111111, 0.22222222, -0.11111111, 0.11111111, 0.11111111, -2.0943952, 5
225.0, 36.0, 9.0, 0.0, 0.0, 0.44444457, 0.27216554, 0.38888893, 0.3277307, 7.9259257, 5.0, 13.666667, 5.111111, -8.777778, 17.222221, -8.444445, 13.666667, 0.63492066, -2.1073034, 5
189.0, 184.0, 9.0, 0.0, 0.11111111, 1.666666, 0.84327394, 2.7777774, 2.0073938, 50.592594, 45.88889, 62.333332, 43.555557, -14.111111, 35.22222, -21.11111, 62.333332, 0.30094525, -1.9644797, 6
112.0, 38.0, 9.0, 0.0, 0.0, 11.055554, 11.074329, 1.111112, 1.0680542, 64.62963, 58.22222, 78.44444, 57.22222, -19.222221, 41.444443, -22.222221, 78.44444, 0.27165923, -2.0388238, 4
132.0, 182.0, 9.0, 0.0, 0.0, 0.8888893, 0.655462, 2.1111114, 1.7722135, 43.51852, 40.22222, 52.555557, 37.77778, -9.888889, 27.11111, -17.222221, 52.555557, 0.2807636, -1.917349, 6
93.0, 195.0, 9.0, 0.0, 0.0, 1.833334, 1.2064636, 4.0555553, 2.1230652, 61.592594, 54.666668, 76.66667, 53.444443, -20.777779, 45.22222, -24.444445, 76.66667, 0.30559286, -2.0371156, 6
40.0, 17.0, 9.0, 0.0, 0.0, 1.2777761, 0.95258045, 1.4444453, 1.1088861, 70.51852, 62.444443, 86.55556, 62.555557, -24.222221, 48.11111, -23.88889, 86.55556, 0.28623843, -2.098521, 4
156.0, 49.0, 9.0, 0.0, 0.0, 1.0555547, 0.57413435, 1.2222208, 0.54433155, 38.037037, 35.666668, 44.11111, 34.333336, -7.111111, 18.222221, -11.111111, 44.11111, 0.22118697, -1.949745, 4
244.0, 108.0, 9.0, 0.0, 0.0, 6.5, 5.1022863, 1.7222223, 0.827759, 23.703703, 20.0, 30.444445, 20.666668, -11.111111, 20.222221, -9.111111, 30.444445, 0.36533174, -2.1543908, 5
20.0, 134.0, 9.0, 0.0, 0.0, 0.6666667, 0.088888995, 0.61111116, 0.24074072, 2.9629629, 1.1111112, 6.4444447, 1.3333334, -5.5555553, 10.444445, -4.888889, 6.4444447, 0.8292328, -2.133095, 5
34.0, 13.0, 9.0, 0.0, 0.0, 0.22222011, 0.17213097, 1.5555534, 0.54433, 70.37037, 60.666668, 88.111115, 62.333332, -29.11111, 53.22222, -24.11111, 88.111115, 0.3114367, -2.1549888, 4
185.0, 188.0, 9.0, 0.0, 0.0, 1.7777767, 1.1287484, 1.9999994, 1.2472184, 50.185184, 45.0, 62.11111, 43.444443, -15.555555, 35.77778, -20.222221, 62.11111, 0.3004298, -2.0073802, 6
160.0, 187.0, 9.0, 0.11111111, 0.0, 2.6111119, 1.9369694, 5.1111107, 3.5381508, 49.48148, 44.666668, 60.88889, 42.88889, -14.444445, 34.22222, -19.777779, 60.88889, 0.2973408, -1.9906267, 6
58.0, 122.0, 9.0, 0.0, 0.0, 0.27777782, 0.10740742, 0.55555564, 0.11851851, 5.6296296, 7.0, 6.6666665, 3.2222223, 4.111111, 3.1111112, -7.2222223, 7.2222223, 0.5515873, -0.9647966, 1
191.0, 180.0, 9.0, 0.11111111, 0.0, 3.555556, 1.186343, 2.222222, 1.1088873, 60.074074, 53.22222, 75.44444, 51.555557, -20.555555, 46.11111, -25.555555, 75.44444, 0.31801003, -2.0221484, 6
37.0, 126.0, 9.0, 0.0, 0.0, 0.38888898, 0.06296298, 0.4444445, 0.25185186, 5.7777777, 7.4444447, 6.7777777, 3.1111112, 5.0, 3.0, -8.0, 7.4444447, 0.5813492, -0.89580745, 1
108.0, 212.0, 9.0, 0.0, 0.0, 1.9999999, 1.4222214, 1.5555555, 1.985185, 8.037037, 6.0, 6.7777777, 11.333333, -6.111111, -3.7777777, 9.888889, 11.333333, 0.51339465, 2.2426493, 7
109.0, 130.0, 9.0, 0.0, 0.0, 1.111111, 0.7407405, 9.777778, 21.762964, 13.037037, 9.888889, 18.88889, 10.333334, -9.444445, 17.555555, -8.111111, 18.88889, 0.5481241, -2.1373706, 4
60.0, 181.0, 9.0, 0.11111111, 0.0, 1.6666666, 1.2000005, 2.6666667, 2.0888875, 19.62963, 17.11111, 17.88889, 23.88889, -7.5555553, -5.2222223, 12.777778, 23.88889, 0.28569087, 2.1891353, 7
219.0, 133.0, 9.0, 0.0, 0.0, 0.8333333, 0.30000052, 0.44444466, 0.029629659, 9.851851, 6.2222223, 16.666668, 6.6666665, -10.888889, 20.444445, -9.555555, 16.666668, 0.62726945, -2.1387432, 5
148.0, 116.0, 9.0, 0.0, 0.0, 0.4999999, 0.4777777, 1.1666669, 0.6111109, 6.111111, 7.111111, 7.6666665, 3.5555556, 3.0, 4.6666665, -7.6666665, 7.7777777, 0.54473305, -1.1632453, 1
152.0, 18.0, 9.0, 0.0, 0.0, 0.7777774, 0.4554219, 0.55555725, 0.2721644, 112.111115, 97.22222, 130.44444, 108.666664, -44.666668, 55.0, -10.333333, 130.44444, 0.2546684, -2.45498, 2
159.0, 40.0, 9.0, 0.0, 0.0, 0.8888893, 0.6206305, 0.555556, 0.17213097, 125.14815, 114.22222, 141.66667, 119.55556, -32.77778, 49.555557, -16.777779, 141.66667, 0.19366461, -2.2948995, 2
23.0, 129.0, 9.0, 0.0, 0.0, 0.5, 0.077777795, 0.38888887, 0.15185186, 0.5185185, 0.0, 1.5555556, 0.0, -1.5555556, 3.1111112, -1.5555556, 1.5555556, 0.7777778, -2.0943952, 3
181.0, 27.0, 9.0, 0.0, 0.0, 0.7222214, 0.46296388, 0.5, 0.25555483, 138.07408, 132.55556, 146.55556, 135.11111, -16.555555, 25.444445, -8.888889, 146.55556, 0.09626316, -2.2645319, 2
154.0, 120.0, 9.0, 0.0, 0.0, 0.44444442, 0.029629596, 0.4444445, 0.11851845, 5.962963, 7.7777777, 6.7777777, 3.3333333, 5.4444447, 2.4444444, -7.888889, 7.7777777, 0.5694444, -0.820403, 1
118.0, 182.0, 9.0, 0.11111111, 0.0, 1.777778, 1.293861, 2.500002, 1.42595, 45.0, 41.666668, 54.333332, 39.0, -10.0, 28.0, -18.0, 54.333332, 0.28187475, -1.9106771, 6
175.0, 14.0, 9.0, 0.0, 0.0, 0.88888806, 0.80737144, 1.2222227, 0.77936065, 113.81481, 100.111115, 132.11111, 109.22222, -41.11111, 54.88889, -13.777778, 132.11111, 0.24216007, -2.3911133, 2
122.0, 91.0, 9.0, 0.0, 0.0, 2.2222223, 2.029629, 2.1666663, 1.2777776, 22.481482, 22.0, 28.777779, 16.666668, -1.4444444, 18.88889, -17.444445, 28.777779, 0.420716, -1.6304086, 1
32.0, 113.0, 9.0, 0.0, 0.0, 0.50000006, 0.07777767, 0.27777782, 0.15185188, 6.148148, 7.2222223, 7.7777777, 3.4444444, 3.2222223, 4.888889, -8.111111, 7.888889, 0.56349206, -1.175454, 1
178.0, 25.0, 9.0, 0.0, 0.0, 0.7222214, 0.32773143, 1.5555559, 1.2412641, 44.814816, 39.555557, 55.0, 39.88889, -15.777778, 30.555555, -14.777778, 55.0, 0.2845817, -2.1188104, 4
123.0, 94.0, 9.0, 0.0, 0.0, 0.50000066, 0.07777796, 0.8333333, 0.033333335, 21.444445, 16.88889, 30.444445, 17.0, -13.666667, 27.0, -13.333333, 30.444445, 0.4521822, -2.1009657, 5
131.0, 208.0, 9.0, 0.0, 0.0, 1.388889, 0.41851857, 0.611111, 0.24074061, 16.185184, 12.777778, 15.0, 20.777779, -10.222222, -3.5555556, 13.777778, 20.777779, 0.3831675, 2.3919957, 7
253.0, 192.0, 9.0, 0.0, 0.0, 2.1666667, 2.0083156, 2.5555553, 1.5444032, 47.51852, 42.333336, 59.22222, 41.0, -15.555555, 35.11111, -19.555555, 59.22222, 0.3074729, -2.020234, 6
114.0, 238.0, 9.0, 0.0, 0.0, 1.666667, 1.1352924, 1.4444445, 1.0680548, 13.62963, 11.111111, 10.666667, 19.11111, -7.5555553, -8.888889, 16.444445, 19.11111, 0.46145898, 2.0466826, 7
167.0, 57.0, 9.0, 0.0, 0.0, 0.94444656, 0.37407315, 0.7777799, 0.6962966, 98.59259, 84.0, 121.55556, 90.22222, -43.77778, 68.888885, -25.11111, 121.55556, 0.3088128, -2.264402, 2
75.0, 113.0, 9.0, 0.0, 0.11111111, 2.944445, 4.1226563, 6.1666665, 6.2245026, 27.88889, 17.11111, 44.22222, 22.333334, -32.333332, 49.0, -16.666666, 44.22222, 0.62207055, -2.2966495, 3
110.0, 196.0, 9.0, 0.0, 0.11111111, 3.666666, 1.8618978, 6.888888, 4.8610306, 52.48148, 46.88889, 65.0, 45.555557, -16.777779, 37.555557, -20.777779, 65.0, 0.29762968, -2.0225987, 6
133.0, 182.0, 9.0, 0.0, 0.0, 2.5000012, 5.4555516, 8.666666, 71.24447, 29.777779, 27.222221, 35.444447, 26.666666, -7.6666665, 17.0, -9.333333, 35.88889, 0.25607783, -2.2177355, 6
37.0, 114.0, 9.0, 0.33333334, 0.0, 1.388889, 2.0185165, 3.8888884, 3.7629619, 17.222221, 19.0, 20.11111, 12.555555, 5.3333335, 8.666667, -14.0, 20.555555, 0.39369074, -1.1766617, 1
242.0, 81.0, 9.0, 0.0, 0.0, 22.388887, 189.44075, 15.166667, 110.8778, 41.925926, 33.11111, 55.555557, 37.11111, -26.444445, 40.88889, -14.444445, 55.555557, 0.42017567, -2.2744606, 3
167.0, 45.0, 9.0, 0.0, 0.0, 0.944444, 0.7296285, 0.61110944, 0.2851846, 101.22222, 87.111115, 124.0, 92.55556, -42.333332, 68.333336, -26.0, 124.0, 0.29741433, -2.2478156, 2
174.0, 115.0, 9.0, 0.0, 0.0, 2.444444, 3.407407, 3.6666663, 12.266669, 29.481482, 23.11111, 40.11111, 25.222221, -19.11111, 31.88889, -12.777778, 40.11111, 0.42149335, -2.2186553, 5
29.0, 66.0, 9.0, 0.0, 0.0, 2.5555553, 2.1629624, 2.1666667, 5.144446, 22.62963, 21.222221, 29.88889, 16.777779, -4.2222223, 21.777779, -17.555555, 29.88889, 0.43824613, -1.7335443, 1
123.0, 187.0, 9.0, 0.0, 0.0, 2.6666667, 1.8499243, 3.444444, 1.6555183, 58.666668, 52.555557, 72.55556, 50.88889, -18.333334, 41.666668, -23.333334, 72.55556, 0.29855335, -2.0135245, 6
51.0, 64.0, 9.0, 0.0, 0.0, 17.5, 1.206455, 0.6666673, 0.6992055, 40.0, 35.22222, 50.11111, 34.666668, -14.333333, 30.333334, -16.0, 50.11111, 0.31010145, -2.030269, 4
147.0, 111.0, 9.0, 0.0, 0.0, 0.38888893, 0.1518518, 0.4444445, 0.118518546, 5.6666665, 7.0, 7.0, 3.0, 4.0, 4.0, -8.0, 7.3333335, 0.59126985, -1.0414338, 1
177.0, 85.0, 9.0, 0.0, 0.0, 0.8333333, 0.16666768, 0.88888806, 0.429629, 93.55556, 79.22222, 118.0, 83.44444, -43.0, 73.333336, -30.333334, 118.0, 0.32860348, -2.2084136, 2
11.0, 62.0, 9.0, 0.0, 0.0, 0.88889056, 0.5018489, 0.72222394, 0.3896814, 66.77778, 57.444443, 84.66667, 58.22222, -28.0, 53.666668, -25.666666, 84.66667, 0.3227603, -2.124459, 4
216.0, 17.0, 9.0, 0.0, 0.0, 0.6666654, 0.51639974, 1.2777786, 1.0201668, 126.14815, 115.0, 141.88889, 121.55556, -33.444443, 47.22222, -13.777778, 141.88889, 0.18946369, -2.3484151, 2
121.0, 120.0, 9.0, 0.0, 0.0, 0.9444445, 0.250924, 0.72222215, 0.8798147, 3.5185184, 1.1111112, 6.5555553, 2.8888888, -7.2222223, 9.111111, -1.8888888, 6.5555553, 0.8399471, -2.4337952, 3
19.0, 184.0, 9.0, 0.0, 0.0, 0.5555555, 0.34426498, 0.8333333, 0.62360954, 14.222222, 12.333333, 11.0, 19.333334, -5.6666665, -9.666667, 15.333333, 19.333334, 0.43115196, 1.9378915, 7
208.0, 34.0, 9.0, 0.0, 0.0, 1.7222224, 1.7309811, 0.4444445, 0.50184834, 14.444445, 10.777778, 21.0, 11.555555, -11.0, 19.666666, -8.666667, 21.0, 0.479958, -2.1623826, 5
109.0, 111.0, 9.0, 0.0, 0.0, 1.4444447, 1.0886633, 1.5000006, 1.471961, 57.77778, 51.333332, 71.66667, 50.333332, -19.333334, 41.666668, -22.333334, 71.66667, 0.29889232, -2.045165, 4
193.0, 66.0, 9.0, 0.11111111, 0.0, 1.3888906, 1.4407414, 0.88888806, 0.60741055, 95.111115, 80.66667, 118.77778, 85.888885, -43.333332, 71.0, -27.666666, 118.77778, 0.32066384, -2.2357008, 2
233.0, 124.0, 9.0, 0.11111111, 0.0, 2.1111114, 1.5006171, 2.0555553, 0.49065465, 40.925926, 35.77778, 51.444443, 35.555557, -15.444445, 31.555555, -16.11111, 51.444443, 0.31709695, -2.0769668, 4
173.0, 93.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5
223.0, 141.0, 9.0, 0.11111111, 0.0, 2.111111, 1.8074076, 0.7777777, 0.16296323, 9.851851, 6.0, 16.555555, 7.0, -11.555555, 20.11111, -8.555555, 16.555555, 0.6402237, -2.191662, 5
136.0, 216.0, 9.0, 0.11111111, 0.0, 2.7777774, 1.3277673, 2.7222226, 2.984528, 15.074074, 11.444445, 13.222222, 20.555555, -10.888889, -5.5555553, 16.444445, 20.555555, 0.44167453, 2.2845712, 7
137.0, 105.0, 9.0, 0.0, 0.11111111, 10.722224, 16.507421, 31.222223, 650.42957, 42.851852, 35.77778, 52.666668, 40.11111, -21.222221, 29.444445, -8.222222, 52.666668, 0.37578005, -2.380238, 3
124.0, 29.0, 9.0, 0.0, 0.0, 1.0000013, 0.7111076, 1.0555534, 0.90741664, 128.44444, 119.22222, 142.88889, 123.22222, -27.666666, 43.333332, -15.666667, 142.88889, 0.16561614, -2.271128, 2
202.0, 129.0, 9.0, 0.0, 0.0, 0.22222225, 0.54433113, 3.4444447, 3.804481, 2.2962964, 2.4444444, 2.5555556, 1.8888888, 0.44444445, 0.7777778, -1.2222222, 2.6666667, 0.09656084, -1.1013936, 5
191.0, 107.0, 9.0, 0.0, 0.0, 2.0555553, 1.5263124, 10.333333, 3.0110908, 29.222221, 26.88889, 35.88889, 24.88889, -7.0, 20.0, -13.0, 35.88889, 0.31155226, -1.8771589, 4
104.0, 137.0, 9.0, 0.0, 0.0, 0.2777778, 0.1518518, 0.2777778, 0.1518518, 3.7037036, 2.1111112, 7.111111, 1.8888888, -4.7777777, 10.222222, -5.4444447, 7.111111, 0.7319224, -2.0584507, 5
190.0, 186.0, 9.0, 0.0, 0.11111111, 2.722222, 2.2451591, 6.0555553, 2.8159592, 50.074074, 45.666668, 60.22222, 44.333332, -13.222222, 30.444445, -17.222221, 60.22222, 0.26619545, -2.0288115, 6
84.0, 86.0, 9.0, 0.0, 0.0, 0.8333346, 0.6912141, 1.1666692, 0.69121444, 105.77778, 92.888885, 124.111115, 100.333336, -38.666668, 55.0, -16.333334, 124.111115, 0.25155202, -2.3437886, 2
141.0, 17.0, 9.0, 0.11111111, 0.22222222, 3.7222226, 4.4493027, 5.0, 2.319004, 44.592594, 40.333336, 54.0, 39.444443, -12.777778, 28.222221, -15.444445, 54.0, 0.26818594, -2.030048, 4
