@relation unknow
@attribute a1 real [-4014.0, 3578.0]
@attribute a2 real [-3961.0, 4345.0]
@attribute a3 real [-3902.0, 4404.0]
@attribute a4 real [-3889.0, 4259.0]
@attribute a5 real [-3649.0, 4213.0]
@attribute a6 real [-3533.0, 3913.0]
@attribute a7 real [-3733.0, 4452.0]
@attribute a8 real [-4574.0, 3865.0]
@attribute a9 real [-3814.0, 4254.0]
@attribute a10 real [-3908.0, 4083.0]
@attribute a11 real [-3494.0, 4095.0]
@attribute a12 real [-3826.0, 4302.0]
@attribute a13 real [-3945.0, 3782.0]
@attribute a14 real [-3852.0, 4124.0]
@attribute a15 real [-3698.0, 3548.0]
@attribute a16 real [-3698.0, 4244.0]
@attribute a17 real [-3943.0, 3723.0]
@attribute a18 real [-4065.0, 4056.0]
@attribute a19 real [-4122.0, 4324.0]
@attribute a20 real [-3783.0, 4279.0]
@attribute class {0, 1}
@inputs a1, a2, a3, a4, a5, a6, a7, a8, a9, a10, a11, a12, a13, a14, a15, a16, a17, a18, a19, a20
@outputs class
@data
-336.0, 4.0, -467.0, 1848.0, 927.0, -1126.0, 2759.0, 839.0, 112.0, 919.0, -1568.0, 1076.0, -174.0, 236.0, 18.0, 2228.0, 647.0, 906.0, 1688.0, -243.0, 0
-1004.0, 1197.0, -622.0, -282.0, -1076.0, -1029.0, 693.0, -996.0, 2171.0, -331.0, -825.0, 211.0, 622.0, -1094.0, 102.0, -45.0, -697.0, -39.0, -369.0, -5.0, 1
-17.0, -822.0, 851.0, 1315.0, -642.0, 208.0, 401.0, -346.0, -251.0, 1225.0, 709.0, 1123.0, 2404.0, -405.0, 636.0, 719.0, 1894.0, -755.0, 101.0, 1154.0, 0
154.0, -403.0, 472.0, 634.0, 1838.0, 548.0, 27.0, 125.0, 638.0, 594.0, -341.0, 366.0, 709.0, 184.0, 926.0, 2239.0, 1682.0, -7.0, 1554.0, 928.0, 0
1134.0, -532.0, -1203.0, -2597.0, -459.0, -1079.0, 815.0, 1723.0, -1968.0, -2663.0, -3.0, -541.0, 988.0, 2342.0, -194.0, -19.0, -1414.0, -248.0, -824.0, -1078.0, 1
24.0, -1411.0, 29.0, -1195.0, 2.0, -1334.0, -153.0, 451.0, 66.0, -979.0, 25.0, -1524.0, -1058.0, -509.0, -2074.0, -1264.0, 653.0, -512.0, 9.0, 934.0, 1
264.0, -383.0, 158.0, -198.0, 127.0, -157.0, 451.0, 1904.0, 579.0, -698.0, -172.0, 1122.0, 1502.0, 96.0, 113.0, 893.0, 1222.0, 1436.0, -1237.0, 167.0, 0
-1559.0, -48.0, -38.0, -754.0, -328.0, -855.0, 48.0, -887.0, 588.0, 108.0, -491.0, -83.0, -661.0, 1581.0, -838.0, -552.0, -1968.0, 1697.0, 898.0, -825.0, 1
-1147.0, -294.0, -1011.0, -1143.0, -73.0, -988.0, 133.0, -239.0, -498.0, -1506.0, -829.0, 897.0, 276.0, 573.0, 557.0, -1154.0, 4.0, 135.0, -621.0, -1081.0, 1
-11.0, 217.0, -302.0, 1201.0, 332.0, 456.0, -79.0, 768.0, 924.0, 85.0, 91.0, 911.0, 1155.0, -136.0, -73.0, 154.0, 436.0, 18.0, 919.0, 2116.0, 0
-166.0, -339.0, -392.0, -1035.0, -258.0, -6.0, -676.0, 1302.0, -52.0, -1142.0, 751.0, 481.0, -24.0, -366.0, 816.0, -772.0, -502.0, 104.0, -259.0, 135.0, 1
1447.0, -568.0, 12.0, 1384.0, -41.0, 113.0, 467.0, 1275.0, 775.0, -751.0, 1141.0, 917.0, -43.0, -1032.0, 738.0, 489.0, 2191.0, 252.0, 1648.0, -837.0, 0
-179.0, 1452.0, -1164.0, -1822.0, 159.0, -559.0, -534.0, -1071.0, -1254.0, -2041.0, -86.0, -145.0, -37.0, 1192.0, -992.0, -911.0, 216.0, 769.0, -2707.0, 24.0, 1
-59.0, 601.0, 27.0, -1643.0, 926.0, 1609.0, 88.0, 226.0, -32.0, 78.0, 1122.0, 176.0, -2209.0, -536.0, -853.0, 514.0, 533.0, -377.0, -157.0, 134.0, 1
947.0, 1306.0, 572.0, 3366.0, -1706.0, 1428.0, -3103.0, 41.0, -757.0, 896.0, -571.0, -6.0, 373.0, -1219.0, 953.0, 1846.0, 152.0, 298.0, 454.0, 18.0, 0
982.0, -1974.0, 38.0, -1093.0, -1119.0, 1696.0, -213.0, -521.0, 1407.0, 601.0, 662.0, 1796.0, 434.0, 538.0, 285.0, 1274.0, -6.0, 731.0, 244.0, 432.0, 0
514.0, 1937.0, -367.0, -961.0, 1925.0, -624.0, 579.0, -1174.0, -2093.0, 416.0, 1456.0, -725.0, 546.0, 891.0, 701.0, -401.0, 165.0, -864.0, 947.0, -713.0, 0
-14.0, 769.0, 999.0, 14.0, 904.0, -1117.0, 2833.0, -196.0, -339.0, -776.0, 1534.0, 11.0, -1268.0, 745.0, 2567.0, -51.0, 786.0, -1065.0, 244.0, 1071.0, 0
-68.0, -619.0, 964.0, 251.0, 863.0, -704.0, -113.0, 599.0, 1087.0, 534.0, 1062.0, -841.0, 409.0, 457.0, -814.0, -762.0, 876.0, 1712.0, 1768.0, -624.0, 0
153.0, 2029.0, 1598.0, 1552.0, -159.0, 1791.0, -219.0, 83.0, 1247.0, 1104.0, -1796.0, 29.0, 48.0, 396.0, 154.0, -1298.0, 131.0, 997.0, 444.0, 1597.0, 0
-732.0, -1584.0, 268.0, -153.0, -861.0, -9.0, -1739.0, -1008.0, -201.0, 74.0, 2172.0, 1916.0, 119.0, 1832.0, -1941.0, -1262.0, -949.0, 272.0, -172.0, 5.0, 1
1136.0, -428.0, 876.0, -221.0, -1134.0, -195.0, 867.0, 912.0, -1526.0, -977.0, -1264.0, -448.0, -685.0, 396.0, -545.0, -1967.0, -971.0, -948.0, -703.0, -1511.0, 1
-1108.0, 1287.0, 1201.0, 41.0, -808.0, 104.0, 938.0, -815.0, 835.0, -305.0, 494.0, -4.0, 1626.0, -6.0, -149.0, -487.0, 764.0, -162.0, 159.0, 175.0, 0
105.0, -639.0, -389.0, -147.0, 735.0, 428.0, -159.0, -806.0, -18.0, -612.0, -967.0, 177.0, -528.0, -1885.0, -219.0, -2233.0, -452.0, -56.0, -1539.0, -412.0, 1
-154.0, 312.0, -208.0, -1253.0, -2447.0, 125.0, -844.0, 1366.0, 1983.0, -858.0, -875.0, -257.0, -1218.0, -1592.0, -327.0, 1391.0, 54.0, -281.0, -615.0, -1542.0, 1
1046.0, -1133.0, 1648.0, 482.0, 105.0, 157.0, 1126.0, -1446.0, -324.0, 1973.0, 1067.0, 991.0, -855.0, -2429.0, 117.0, 42.0, 87.0, 942.0, 1587.0, 77.0, 0
-4.0, -1652.0, -1358.0, -4.0, -108.0, 121.0, 1962.0, -1364.0, -716.0, -1058.0, -107.0, -647.0, 558.0, -1063.0, -3646.0, -389.0, -1025.0, -554.0, 591.0, -128.0, 1
-348.0, 1524.0, 439.0, -121.0, 408.0, 907.0, 109.0, -582.0, 454.0, 294.0, -2073.0, -1482.0, -1242.0, -1914.0, -1728.0, 2298.0, -11.0, 628.0, 111.0, -1784.0, 1
614.0, 731.0, 499.0, -1564.0, 2064.0, -1716.0, 999.0, 333.0, -913.0, -96.0, 956.0, 409.0, 45.0, 373.0, 2126.0, -244.0, 394.0, 63.0, 43.0, -1297.0, 0
-42.0, -266.0, 107.0, 124.0, -1163.0, -1105.0, -1723.0, -924.0, -42.0, -292.0, -1738.0, -656.0, -631.0, 745.0, -44.0, -1135.0, -1029.0, -258.0, -1449.0, -39.0, 1
1562.0, 725.0, -919.0, 1184.0, -432.0, -967.0, -104.0, -1847.0, 104.0, -529.0, 1427.0, 626.0, -289.0, 569.0, -2.0, -1849.0, 394.0, 568.0, -517.0, 71.0, 1
-951.0, -361.0, -1558.0, 155.0, 1167.0, -2133.0, -2016.0, -1309.0, -1311.0, -1144.0, 1123.0, -33.0, -1411.0, 12.0, 1114.0, -1624.0, 1865.0, -2095.0, -1774.0, -942.0, 1
-32.0, -868.0, -899.0, -1376.0, -1327.0, -953.0, -579.0, 1749.0, -1067.0, -805.0, -69.0, -751.0, -107.0, -361.0, 479.0, 1887.0, -1225.0, -866.0, -895.0, 906.0, 1
685.0, -155.0, 103.0, -2991.0, -2149.0, -2343.0, -498.0, -636.0, -367.0, -48.0, 485.0, -911.0, 312.0, 1335.0, -1517.0, -749.0, 423.0, -8.0, 14.0, -421.0, 1
-301.0, 36.0, -174.0, 2434.0, 233.0, 1075.0, 417.0, 1202.0, 1053.0, 153.0, -61.0, 595.0, 1578.0, -472.0, 484.0, -136.0, 142.0, -833.0, 1534.0, 423.0, 0
-1.0, 601.0, 124.0, 315.0, -973.0, -321.0, 801.0, 1389.0, -53.0, 2281.0, 85.0, 1771.0, -278.0, 771.0, 2462.0, -596.0, 3415.0, 131.0, 393.0, 363.0, 0
265.0, 1256.0, -1232.0, 1224.0, 544.0, 105.0, -238.0, -817.0, 362.0, 802.0, 884.0, -423.0, 2336.0, 49.0, 1126.0, 219.0, 482.0, 738.0, 1405.0, 308.0, 0
1.0, -33.0, 266.0, -1232.0, 52.0, 134.0, -948.0, -826.0, 496.0, 1231.0, 942.0, -143.0, 282.0, -53.0, 317.0, 1917.0, 408.0, 432.0, -515.0, -1205.0, 0
2088.0, -802.0, 932.0, 682.0, -89.0, -205.0, 24.0, 642.0, 37.0, -668.0, 899.0, 969.0, 1547.0, 165.0, -278.0, 1893.0, 672.0, -505.0, 16.0, 978.0, 0
973.0, 334.0, 1068.0, -1.0, -1337.0, -49.0, 77.0, -2488.0, -77.0, -258.0, -266.0, 437.0, -2497.0, -679.0, -967.0, 64.0, -1799.0, -2126.0, 214.0, -3222.0, 1
-157.0, -774.0, -1452.0, 1229.0, -1638.0, 52.0, 11.0, 214.0, -372.0, 1412.0, 1112.0, 154.0, 39.0, 82.0, -75.0, 1592.0, 446.0, 625.0, -661.0, 1165.0, 0
-343.0, 19.0, -372.0, -866.0, 1039.0, -144.0, -65.0, -353.0, 6.0, 1797.0, -37.0, -1337.0, 558.0, -523.0, 66.0, 0.0, -1206.0, 646.0, -246.0, -1309.0, 1
67.0, -875.0, -2206.0, -814.0, -143.0, -943.0, -116.0, 216.0, 1071.0, -518.0, -1568.0, -964.0, 202.0, -1176.0, -189.0, 916.0, -73.0, 847.0, 132.0, 785.0, 1
51.0, -799.0, -2113.0, 805.0, -755.0, -3.0, -998.0, -124.0, 349.0, 832.0, 124.0, -2215.0, -766.0, -693.0, -1392.0, -301.0, -2029.0, -1396.0, -78.0, 16.0, 1
44.0, 14.0, -1046.0, -266.0, -411.0, -632.0, 348.0, -518.0, -602.0, -1197.0, 88.0, -1197.0, -1642.0, -1532.0, -608.0, 489.0, 114.0, -636.0, 1989.0, 626.0, 1
958.0, 152.0, 764.0, 1031.0, -38.0, -212.0, -421.0, 187.0, 1149.0, 2085.0, 1821.0, 1819.0, 41.0, 1217.0, 143.0, -88.0, -1715.0, 1881.0, -189.0, -1001.0, 0
-143.0, 2245.0, 306.0, 45.0, 386.0, 732.0, -2264.0, 29.0, 1592.0, -167.0, 604.0, 1076.0, 1534.0, 1186.0, 701.0, 25.0, 1918.0, 532.0, -385.0, -353.0, 0
-483.0, -1523.0, -388.0, 1241.0, 757.0, -7.0, -969.0, -1563.0, 1582.0, -128.0, -1834.0, -128.0, 338.0, -648.0, -719.0, -2227.0, 218.0, -1383.0, -1539.0, -1258.0, 1
-407.0, 92.0, 459.0, 2025.0, 1668.0, 407.0, -1251.0, -1629.0, 419.0, -576.0, 641.0, 2811.0, 144.0, 886.0, 2243.0, 228.0, -138.0, 162.0, 1729.0, 67.0, 0
543.0, 2012.0, 2973.0, 428.0, 2176.0, 1874.0, -616.0, -1156.0, -262.0, 717.0, 193.0, 163.0, -213.0, 1492.0, -642.0, 678.0, -1292.0, -359.0, -481.0, 36.0, 0
2064.0, 76.0, 423.0, -462.0, 1252.0, 2079.0, 1656.0, -148.0, 1659.0, 653.0, 333.0, 179.0, 2154.0, 47.0, 1522.0, 139.0, 344.0, 642.0, 1016.0, -556.0, 0
-1906.0, -2178.0, -752.0, -533.0, 9.0, -145.0, -1276.0, -1001.0, -928.0, -507.0, -1589.0, -613.0, -164.0, -319.0, -272.0, -147.0, 847.0, 1493.0, -2088.0, -238.0, 1
183.0, 1025.0, -276.0, 2241.0, 54.0, 36.0, 136.0, -548.0, -194.0, -137.0, -163.0, -645.0, 1348.0, 21.0, -66.0, 94.0, 239.0, 6.0, 2029.0, -236.0, 0
-1053.0, -766.0, -542.0, -57.0, 886.0, -1174.0, -241.0, -197.0, -1206.0, -435.0, -651.0, 2462.0, 414.0, -2142.0, -865.0, -51.0, -388.0, 1509.0, -633.0, 1167.0, 1
-2667.0, 915.0, -21.0, 238.0, -961.0, 462.0, -847.0, 212.0, -419.0, -475.0, -1422.0, -134.0, -861.0, -383.0, 1279.0, -1918.0, -978.0, -578.0, 1081.0, 1013.0, 1
-448.0, 33.0, 768.0, 132.0, 979.0, 1957.0, 24.0, 829.0, 964.0, 908.0, 85.0, 245.0, 861.0, 715.0, 2009.0, -2063.0, -847.0, 2527.0, -744.0, 1196.0, 0
93.0, 613.0, 806.0, 732.0, 385.0, 733.0, -573.0, -2301.0, 353.0, 975.0, -51.0, 2002.0, -2307.0, 268.0, 1957.0, 583.0, 152.0, 982.0, -858.0, -586.0, 0
-54.0, 169.0, 1289.0, 841.0, 528.0, -69.0, -786.0, 127.0, 1171.0, 554.0, 572.0, 594.0, -776.0, 652.0, 1287.0, 1352.0, 1587.0, 1165.0, -91.0, 1336.0, 0
1651.0, 147.0, 199.0, 1316.0, 256.0, -85.0, -1577.0, -665.0, 192.0, 511.0, 73.0, 918.0, 345.0, -3.0, -69.0, -701.0, -379.0, -981.0, -567.0, 257.0, 0
116.0, -214.0, 106.0, 985.0, -44.0, 709.0, -1348.0, -865.0, -98.0, 2985.0, 6.0, 581.0, -316.0, -308.0, 2093.0, -94.0, 1621.0, 943.0, 173.0, 105.0, 0
25.0, -231.0, -199.0, -1137.0, -1468.0, -101.0, 945.0, -1237.0, -202.0, -18.0, 109.0, -1142.0, -6.0, -143.0, -642.0, -1434.0, -124.0, -1134.0, 194.0, 1148.0, 1
-528.0, 809.0, -536.0, -201.0, -167.0, 659.0, -444.0, -409.0, -1176.0, -2119.0, -465.0, 764.0, -439.0, 297.0, -1166.0, -639.0, 1192.0, -149.0, -426.0, -116.0, 1
1006.0, 534.0, -847.0, 778.0, -491.0, 2132.0, 353.0, 86.0, -312.0, 1818.0, 837.0, 1245.0, 27.0, 1507.0, -487.0, 452.0, -1931.0, 206.0, -117.0, 1374.0, 0
-943.0, -1348.0, 457.0, 812.0, 78.0, -114.0, -285.0, -1086.0, -1732.0, -912.0, 547.0, 304.0, 127.0, 74.0, 203.0, -146.0, -1944.0, -473.0, -137.0, -1347.0, 1
2665.0, 242.0, 207.0, -93.0, -166.0, 135.0, 52.0, -12.0, 193.0, 814.0, -1247.0, -758.0, -454.0, 1758.0, 453.0, -522.0, 1596.0, -246.0, 509.0, 1002.0, 0
235.0, 1536.0, -79.0, 1443.0, 952.0, -72.0, -1236.0, -228.0, 1131.0, -39.0, 2032.0, 361.0, -135.0, 209.0, 403.0, -69.0, 815.0, 1406.0, -1018.0, -111.0, 0
-519.0, -11.0, 645.0, 771.0, 398.0, 194.0, 73.0, 942.0, -825.0, 458.0, -367.0, -1705.0, 1615.0, 415.0, -174.0, -56.0, 1507.0, -899.0, 1572.0, 23.0, 0
1136.0, 393.0, -231.0, -45.0, -1458.0, -611.0, 986.0, 307.0, -837.0, 88.0, 875.0, -251.0, -1309.0, -2273.0, 985.0, 742.0, -3285.0, -229.0, 15.0, -1242.0, 1
-723.0, -1013.0, 559.0, -347.0, -1307.0, -339.0, 15.0, -427.0, -13.0, -966.0, -287.0, -588.0, -641.0, -824.0, -59.0, -1202.0, -313.0, 532.0, -105.0, -283.0, 1
192.0, 313.0, 1005.0, 596.0, 1732.0, 1191.0, 7.0, 1163.0, -27.0, -56.0, -9.0, -274.0, 175.0, -518.0, 493.0, -181.0, 481.0, 2097.0, 973.0, 1234.0, 0
668.0, 558.0, 1158.0, 1796.0, 463.0, 193.0, 845.0, 398.0, 924.0, 176.0, 797.0, 6.0, 991.0, 16.0, 35.0, 237.0, 655.0, 616.0, -78.0, 7.0, 0
-1166.0, -426.0, -1268.0, -993.0, -1608.0, -349.0, 23.0, 1687.0, 56.0, 498.0, -1421.0, -1298.0, 376.0, -735.0, -2033.0, -1.0, 124.0, 1852.0, -262.0, 375.0, 1
556.0, -1793.0, -127.0, 501.0, -48.0, -1314.0, -404.0, -266.0, -1659.0, -609.0, 275.0, -796.0, 1497.0, 871.0, -2224.0, -1448.0, -285.0, -2279.0, -1406.0, 1101.0, 1
1407.0, -249.0, 388.0, -306.0, 1978.0, -818.0, 403.0, -839.0, -1882.0, -279.0, -271.0, 126.0, 327.0, -46.0, 1355.0, 262.0, 1396.0, 2412.0, 2869.0, -1104.0, 0
156.0, -244.0, 1726.0, 1935.0, 2935.0, 8.0, 73.0, -1287.0, -372.0, 534.0, -29.0, -397.0, -515.0, 126.0, -1811.0, 1788.0, 1402.0, -1588.0, 1602.0, 44.0, 0
286.0, 315.0, -1034.0, -44.0, 664.0, -535.0, -728.0, -518.0, -1942.0, 639.0, -725.0, 118.0, -1605.0, -1971.0, -431.0, -1448.0, -717.0, -576.0, -1973.0, 628.0, 1
1793.0, 161.0, -1191.0, 542.0, 762.0, 234.0, 1511.0, 43.0, 417.0, 2.0, -101.0, -518.0, 484.0, 668.0, 2361.0, 2326.0, 132.0, 172.0, -1981.0, 566.0, 0
