@relation unknow
@attribute a1 real [13.0, 334177.0]
@attribute a2 real [0.0, 256382.0]
@attribute a3 real [3.0, 5323.0]
@attribute a4 real [1.0, 893.0]
@attribute a5 real [0.0, 675.0]
@attribute a6 real [-457916.0, 575241.0]
@attribute a7 real [-297172.0, 238321.0]
@attribute a8 real [-205895.0, 179851.0]
@attribute a9 real [0.0, 89958.0]
@attribute a10 real [57.0, 495561.0]
@attribute a11 {g, h}
@inputs a1, a2, a3, a4, a5, a6, a7, a8, a9, a10
@outputs a11
@data
45102.0, 20097.0, 3165.0, 193.0, 98.0, 34549.0, 31435.0, -8076.0, 127.0, 171526.0, g
85643.0, 24271.0, 3507.0, 127.0, 65.0, 68376.0, 77444.0, -14179.0, 6784.0, 204996.0, g
55527.0, 12652.0, 2433.0, 435.0, 253.0, 42159.0, 36752.0, -7959.0, 13331.0, 166405.0, g
7955.0, 57474.0, 3918.0, 18.0, 96.0, -39385.0, -54769.0, -441.0, 8681.0, 392792.0, g
34352.0, 17798.0, 2838.0, 374.0, 218.0, 39656.0, 27373.0, -5373.0, 49.0, 15966.0, g
12605.0, 1182.0, 2175.0, 696.0, 378.0, -16096.0, 9832.0, -7715.0, 6016.0, 139723.0, g
90403.0, 38481.0, 3876.0, 153.0, 79.0, -82984.0, 48257.0, -15719.0, 1582.0, 359328.0, g
66941.0, 22672.0, 3059.0, 266.0, 133.0, 51719.0, 76803.0, -9808.0, 5633.0, 154979.0, g
2451.0, 16232.0, 2605.0, 392.0, 2.0, -1086.0, -14372.0, -9165.0, 66635.0, 122289.0, g
36275.0, 12237.0, 264.0, 401.0, 23.0, 37379.0, 3064.0, -675.0, 2975.0, 168353.0, g
21161.0, 6987.0, 2063.0, 719.0, 394.0, -23216.0, -12034.0, -6238.0, 52391.0, 45292.0, g
29478.0, 19768.0, 276.0, 308.0, 161.0, -11064.0, 1406.0, -11716.0, 1605.0, 152973.0, g
33847.0, 13036.0, 2406.0, 435.0, 229.0, 2113.0, 2074.0, 7349.0, 8727.0, 235852.0, g
60242.0, 17571.0, 2789.0, 272.0, 158.0, -48931.0, -48094.0, 15326.0, 30291.0, 187106.0, g
19169.0, 12476.0, 2383.0, 547.0, 3.0, 1924.0, -11782.0, -8516.0, 6422.0, 180482.0, g
80171.0, 28123.0, 3601.0, 186.0, 105.0, -66866.0, 65074.0, 17085.0, 103.0, 27341.0, g
56334.0, 20665.0, 273.0, 326.0, 213.0, -80664.0, 22517.0, -13787.0, 2257.0, 281088.0, g
20853.0, 11555.0, 2683.0, 557.0, 327.0, -25185.0, -9922.0, 5922.0, 33472.0, 146912.0, g
20379.0, 6807.0, 2203.0, 79.0, 467.0, 19654.0, 15246.0, 5532.0, 55157.0, 195712.0, g
35974.0, 13951.0, 2664.0, 49.0, 268.0, 30636.0, 33553.0, -9433.0, 9246.0, 109853.0, g
124496.0, 30983.0, 3004.0, 195.0, 1.0, 81841.0, 98483.0, -22611.0, 88582.0, 97185.0, g
32988.0, 17061.0, 2926.0, 313.0, 187.0, 4957.0, -6486.0, -10384.0, 759.0, 221887.0, g
105761.0, 19959.0, 274.0, 302.0, 159.0, -122144.0, 87716.0, -21865.0, 7614.0, 241405.0, g
66057.0, 23426.0, 3041.0, 239.0, 123.0, -78467.0, 3736.0, 12031.0, 11302.0, 28162.0, g
58358.0, 26202.0, 3478.0, 164.0, 84.0, 44139.0, 45007.0, 10932.0, 3804.0, 239997.0, g
35437.0, 15123.0, 2533.0, 346.0, 195.0, 30539.0, 21927.0, -12035.0, 44692.0, 177921.0, g
53682.0, 22067.0, 2848.0, 399.0, 273.0, -35348.0, -14186.0, -24562.0, 164.0, 295107.0, g
20016.0, 12426.0, 2414.0, 486.0, 287.0, -1489.0, 9718.0, -10519.0, 3954.0, 194395.0, g
51322.0, 27509.0, 3678.0, 183.0, 93.0, 24319.0, 49447.0, -19496.0, 5617.0, 128052.0, g
80694.0, 2746.0, 384.0, 154.0, 81.0, 34382.0, 82165.0, 19604.0, 913.0, 290335.0, g
53148.0, 17762.0, 2531.0, 406.0, 228.0, 32344.0, 49604.0, -12267.0, 3962.0, 109711.0, g
25203.0, 14926.0, 2476.0, 528.0, 322.0, 6987.0, 19717.0, 15543.0, 24927.0, 155933.0, g
45207.0, 16832.0, 2787.0, 338.0, 202.0, 47789.0, 4347.0, 14596.0, 17765.0, 236387.0, g
46409.0, 19979.0, 3127.0, 206.0, 104.0, 47887.0, 15703.0, -13512.0, 1164.0, 234202.0, g
81924.0, 24034.0, 312.0, 277.0, 182.0, 80645.0, 67956.0, -16838.0, 4296.0, 200021.0, g
24389.0, 13944.0, 2509.0, 483.0, 271.0, 5282.0, 20126.0, 7054.0, 35974.0, 165683.0, g
72677.0, 2939.0, 3327.0, 128.0, 66.0, -107161.0, 60275.0, -14003.0, 1712.0, 22312.0, g
38778.0, 14941.0, 3039.0, 289.0, 169.0, 3091.0, 16457.0, -3694.0, 6554.0, 183625.0, g
40676.0, 15594.0, 2745.0, 277.0, 145.0, 19623.0, 903.0, 7416.0, 15426.0, 193234.0, g
45528.0, 24125.0, 283.0, 275.0, 141.0, 44798.0, 21964.0, -16832.0, 6511.0, 241384.0, g
64313.0, 17177.0, 262.0, 329.0, 21.0, 60601.0, 62023.0, -13253.0, 6749.0, 3374.0, g
20221.0, 11167.0, 232.0, 588.0, 294.0, 817.0, -18365.0, 8412.0, 38769.0, 206788.0, g
96883.0, 32319.0, 3938.0, 124.0, 65.0, 37037.0, 77513.0, 21059.0, 3965.0, 304103.0, g
25566.0, 1635.0, 2586.0, 384.0, 217.0, 8939.0, 17794.0, -7336.0, 9182.0, 246247.0, g
20542.0, 9642.0, 221.0, 63.0, 38.0, -5248.0, 1584.0, -10495.0, 20592.0, 149561.0, g
74796.0, 19332.0, 3124.0, 286.0, 148.0, 35261.0, 56546.0, 15849.0, 7468.0, 268526.0, g
17703.0, 1258.0, 2429.0, 611.0, 341.0, -3622.0, 12005.0, -7682.0, 26508.0, 150667.0, g
18288.0, 12989.0, 2402.0, 515.0, 267.0, -14277.0, -7229.0, -3933.0, 48039.0, 157526.0, g
16962.0, 732.0, 2234.0, 828.0, 568.0, -2802.0, -554.0, 5338.0, 82758.0, 113965.0, g
43369.0, 17469.0, 3056.0, 262.0, 146.0, 5997.0, 29224.0, -12376.0, 325.0, 188124.0, g
93026.0, 23209.0, 2897.0, 265.0, 143.0, 70556.0, 84475.0, -22286.0, 253.0, 31038.0, g
23201.0, 9773.0, 2279.0, 558.0, 292.0, -25585.0, -17104.0, -10658.0, 30741.0, 52986.0, g
423.0, 15251.0, 2476.0, 347.0, 175.0, -33265.0, 23131.0, -8302.0, 11149.0, 163001.0, g
33619.0, 9027.0, 2471.0, 466.0, 258.0, -1038.0, -20195.0, -2697.0, 11737.0, 237232.0, g
34795.0, 16303.0, 2764.0, 315.0, 168.0, -2515.0, -27742.0, -9135.0, 5364.0, 213628.0, g
70686.0, 18804.0, 2952.0, 233.0, 127.0, 33128.0, 68589.0, 11285.0, 28015.0, 23474.0, g
22499.0, 10446.0, 2262.0, 568.0, 342.0, 22206.0, 19508.0, -11045.0, 26949.0, 225367.0, g
19996.0, 12712.0, 2808.0, 523.0, 318.0, 15051.0, 14827.0, -3234.0, 369.0, 133652.0, g
58832.0, 27402.0, 359.0, 15.0, 82.0, -7498.0, 46011.0, 22408.0, 4046.0, 237392.0, g
18557.0, 10138.0, 2415.0, 619.0, 325.0, -2143.0, 8602.0, -6165.0, 13119.0, 132062.0, g
90374.0, 24794.0, 3061.0, 219.0, 112.0, 8348.0, 76439.0, -20401.0, 3825.0, 242765.0, g
24071.0, 19913.0, 2799.0, 467.0, 268.0, 19948.0, 24672.0, -9681.0, 16266.0, 44764.0, g
53735.0, 19558.0, 282.0, 189.0, 96.0, -1788.0, -41352.0, 14228.0, 11706.0, 203392.0, g
52548.0, 20897.0, 2546.0, 443.0, 243.0, 6855.0, 37572.0, 6984.0, 21538.0, 346315.0, g
25123.0, 15366.0, 2453.0, 497.0, 259.0, -714.0, -5441.0, 11252.0, 31699.0, 123588.0, g
36237.0, 17355.0, 2981.0, 265.0, 135.0, 46554.0, 12144.0, -6197.0, 6444.0, 166948.0, g
41241.0, 16844.0, 2622.0, 291.0, 149.0, -24295.0, 18492.0, -12242.0, 19484.0, 189459.0, g
17735.0, 10837.0, 2225.0, 571.0, 289.0, -23356.0, -896.0, -4441.0, 88746.0, 194393.0, g
38407.0, 19418.0, 2889.0, 324.0, 197.0, -28629.0, -25369.0, -17151.0, 11456.0, 158769.0, g
30302.0, 18452.0, 2679.0, 366.0, 208.0, -7625.0, -25087.0, 1384.0, 88424.0, 214766.0, g
18248.0, 12743.0, 2479.0, 58.0, 304.0, 5022.0, -13079.0, 9087.0, 14967.0, 115333.0, g
29819.0, 14244.0, 2508.0, 369.0, 197.0, -23387.0, -19882.0, 11582.0, 2141.0, 159168.0, g
24675.0, 12052.0, 2566.0, 435.0, 23.0, 5528.0, 10159.0, 9297.0, 15901.0, 140021.0, g
56801.0, 25218.0, 3566.0, 165.0, 103.0, 13968.0, 4769.0, 14735.0, 8732.0, 200659.0, g
95498.0, 22224.0, 3142.0, 172.0, 99.0, -153261.0, 62568.0, -18619.0, 4008.0, 17711.0, g
26433.0, 1552.0, 2544.0, 483.0, 327.0, -11876.0, -8189.0, -8137.0, 5336.0, 147446.0, g
25814.0, 10748.0, 2424.0, 49.0, 284.0, -15448.0, -20251.0, 5321.0, 7007.0, 93398.0, g
2277.0, 11358.0, 2534.0, 556.0, 288.0, 10182.0, 57.0, 3983.0, 1512.0, 116047.0, g
40674.0, 23956.0, 2935.0, 225.0, 116.0, 19752.0, 28386.0, -21669.0, 46574.0, 149342.0, g
86243.0, 31479.0, 3793.0, 183.0, 96.0, -4811.0, 46552.0, 1934.0, 1149.0, 351204.0, g
41901.0, 16493.0, 2737.0, 352.0, 239.0, 28093.0, -27496.0, -8902.0, 4624.0, 208321.0, g
37998.0, 21652.0, 2947.0, 252.0, 134.0, -5547.0, 20436.0, -18226.0, 549.0, 25065.0, g
84545.0, 35091.0, 3414.0, 227.0, 128.0, -1941.0, 28525.0, -23047.0, 3034.0, 307496.0, g
18883.0, 1009.0, 2444.0, 594.0, 333.0, -22814.0, -1084.0, 4496.0, 5786.0, 197527.0, g
99105.0, 43012.0, 4098.0, 93.0, 48.0, -49523.0, 78408.0, 27748.0, 365.0, 290201.0, g
20859.0, 6813.0, 2126.0, 764.0, 453.0, 20607.0, 14894.0, 5985.0, 63211.0, 119043.0, g
26566.0, 20559.0, 2488.0, 371.0, 203.0, 18147.0, -21218.0, 17049.0, 10041.0, 184231.0, g
2558.0, 17844.0, 2657.0, 405.0, 23.0, 13212.0, -8252.0, -14795.0, 1804.0, 144022.0, g
39997.0, 18278.0, 3076.0, 278.0, 157.0, 35516.0, 36304.0, 10364.0, 851.0, 261951.0, g
23412.0, 1238.0, 2509.0, 436.0, 265.0, -5546.0, -13717.0, -7977.0, 33246.0, 159304.0, g
2379.0, 10696.0, 2328.0, 596.0, 312.0, -32435.0, 174.0, -7129.0, 1487.0, 150927.0, g
12999.0, 11234.0, 2088.0, 751.0, 38.0, 14995.0, -2965.0, -11802.0, 77453.0, 126999.0, g
20205.0, 12664.0, 2592.0, 494.0, 283.0, 1844.0, 1134.0, -5547.0, 6745.0, 196745.0, g
30288.0, 12826.0, 246.0, 388.0, 241.0, -28918.0, -17866.0, 6596.0, 26845.0, 22935.0, g
31172.0, 16945.0, 2809.0, 298.0, 156.0, 33184.0, 957.0, -6909.0, 46111.0, 59682.0, g
17497.0, 7466.0, 2194.0, 78.0, 546.0, -406.0, -1047.0, 4277.0, 18256.0, 164397.0, g
18244.0, 11813.0, 2366.0, 568.0, 411.0, -25.0, -3987.0, -11444.0, 68354.0, 189542.0, g
2961.0, 13938.0, 2497.0, 49.0, 266.0, 30503.0, -13704.0, 7529.0, 53624.0, 2799.0, g
224.0, 10068.0, 2348.0, 592.0, 303.0, 30381.0, -14931.0, -495.0, 18907.0, 18646.0, g
929.0, 27648.0, 3364.0, 224.0, 135.0, -42754.0, 71796.0, -28444.0, 1324.0, 318747.0, g
31903.0, 1483.0, 2805.0, 398.0, 203.0, 16546.0, 19945.0, 14206.0, 6905.0, 224639.0, g
40829.0, 13151.0, 263.0, 349.0, 189.0, 59905.0, 21168.0, 11826.0, 26798.0, 13624.0, g
26156.0, 9979.0, 237.0, 542.0, 292.0, 29668.0, 21948.0, 5968.0, 61282.0, 95288.0, g
60897.0, 23653.0, 2997.0, 263.0, 151.0, -56121.0, 20117.0, 12779.0, 411.0, 273238.0, g
34844.0, 21567.0, 2711.0, 288.0, 153.0, 15901.0, 12888.0, -19526.0, 5877.0, 117459.0, g
23311.0, 17672.0, 2441.0, 431.0, 263.0, -9387.0, -18977.0, -15063.0, 82058.0, 168579.0, g
21014.0, 7134.0, 2129.0, 677.0, 346.0, -218.0, 476.0, -6175.0, 8005.0, 147092.0, g
109535.0, 37033.0, 3432.0, 156.0, 93.0, 92122.0, 93783.0, 3065.0, 6105.0, 171334.0, g
12405.0, 12078.0, 2039.0, 676.0, 352.0, 16846.0, -10587.0, 0.0, 7605.0, 226686.0, g
32969.0, 23438.0, 3039.0, 316.0, 162.0, 26306.0, 22691.0, -18898.0, 125.0, 1756.0, g
41735.0, 16041.0, 2951.0, 278.0, 148.0, -37492.0, -2169.0, -2396.0, 5686.0, 201078.0, g
12976.0, 11262.0, 2343.0, 748.0, 392.0, 14965.0, -5046.0, -11662.0, 4447.0, 193793.0, g
31557.0, 14111.0, 252.0, 326.0, 18.0, -24799.0, -1448.0, 6483.0, 21041.0, 140418.0, g
34195.0, 22252.0, 2991.0, 277.0, 14.0, -6064.0, 22729.0, 1626.0, 6437.0, 177538.0, g
28045.0, 12814.0, 2411.0, 493.0, 254.0, -23454.0, -2572.0, -496.0, 4801.0, 23365.0, g
29362.0, 11358.0, 2374.0, 461.0, 235.0, 24666.0, -21685.0, -3825.0, 76263.0, 212106.0, g
37314.0, 1591.0, 2858.0, 28.0, 158.0, 6588.0, -28581.0, 6621.0, 6132.0, 203961.0, g
3012.0, 27438.0, 2696.0, 286.0, 162.0, 5808.0, 21304.0, 15666.0, 5111.0, 115295.0, g
75325.0, 31193.0, 3219.0, 217.0, 113.0, -29538.0, -78225.0, -23953.0, 2981.0, 246753.0, g
6801.0, 21626.0, 3131.0, 309.0, 184.0, -61701.0, 60126.0, 17041.0, 4058.0, 268331.0, g
25465.0, 14968.0, 2381.0, 528.0, 264.0, -18927.0, 15901.0, -16773.0, 72959.0, 26899.0, g
67409.0, 28387.0, 3353.0, 192.0, 1.0, -3471.0, 59816.0, 19055.0, 125.0, 30606.0, g
17678.0, 10814.0, 2384.0, 578.0, 304.0, -22655.0, -9681.0, -3986.0, 23666.0, 145942.0, g
49862.0, 14883.0, 2773.0, 299.0, 163.0, 30654.0, 34732.0, 10331.0, 3757.0, 177956.0, g
32829.0, 21066.0, 2769.0, 326.0, 183.0, 38472.0, 2399.0, -11517.0, 3243.0, 107769.0, g
59441.0, 2111.0, 3278.0, 164.0, 83.0, -13703.0, 4506.0, 11017.0, 3819.0, 252332.0, g
66049.0, 19023.0, 2489.0, 47.0, 271.0, 56469.0, 455.0, 6712.0, 5112.0, 271724.0, g
57221.0, 23682.0, 3136.0, 304.0, 17.0, -54822.0, -20756.0, -19558.0, 3217.0, 307225.0, g
12988.0, 10874.0, 2175.0, 749.0, 472.0, 13702.0, -5901.0, 7801.0, 57438.0, 19032.0, g
18719.0, 744.0, 2239.0, 778.0, 476.0, -2493.0, 7464.0, -2728.0, 76831.0, 86241.0, g
18079.0, 10219.0, 2408.0, 652.0, 361.0, 20849.0, 11844.0, 5898.0, 24166.0, 139102.0, g
2081.0, 12186.0, 2431.0, 508.0, 262.0, 28351.0, -8612.0, 4952.0, 581.0, 187384.0, g
28593.0, 19519.0, 2734.0, 317.0, 185.0, -1646.0, -9039.0, -9343.0, 4265.0, 231372.0, g
37464.0, 20234.0, 3002.0, 279.0, 152.0, -12552.0, 1072.0, 14778.0, 6867.0, 167449.0, g
21998.0, 6653.0, 2116.0, 728.0, 418.0, -23292.0, -12665.0, 6653.0, 27974.0, 177286.0, g
33879.0, 13765.0, 2765.0, 313.0, 161.0, 35146.0, -24897.0, -5881.0, 1085.0, 222346.0, g
35804.0, 15604.0, 2524.0, 413.0, 238.0, 2731.0, 28006.0, -816.0, 22478.0, 178469.0, g
92816.0, 36542.0, 3991.0, 165.0, 92.0, -1572.0, 54307.0, -22309.0, 1761.0, 314719.0, g
39101.0, 17806.0, 2998.0, 31.0, 182.0, 20979.0, 38537.0, -10158.0, 4659.0, 227408.0, g
50602.0, 21885.0, 303.0, 248.0, 142.0, 5149.0, 46972.0, -975.0, 21988.0, 294823.0, g
22587.0, 14538.0, 2317.0, 492.0, 296.0, -31663.0, 16167.0, -4383.0, 48751.0, 244633.0, g
82447.0, 35731.0, 292.0, 32.0, 199.0, -15107.0, -61956.0, 35482.0, 765.0, 326658.0, g
30058.0, 24573.0, 3121.0, 338.0, 19.0, 22429.0, 24157.0, -18758.0, 25478.0, 74456.0, g
36945.0, 26173.0, 3106.0, 273.0, 155.0, -13217.0, -33162.0, 19294.0, 5714.0, 169714.0, g
27448.0, 13557.0, 2382.0, 432.0, 255.0, -17279.0, 15503.0, -6639.0, 40505.0, 150175.0, g
2149.0, 13928.0, 2445.0, 628.0, 426.0, -8053.0, -18529.0, 1376.0, 17451.0, 151015.0, g
19919.0, 12909.0, 2426.0, 518.0, 272.0, -11502.0, -6781.0, 59.0, 61162.0, 155463.0, g
44592.0, 14632.0, 272.0, 35.0, 201.0, -53032.0, -24246.0, -10828.0, 6686.0, 183489.0, g
19085.0, 17315.0, 2385.0, 544.0, 291.0, -15039.0, -16303.0, 7302.0, 35354.0, 23426.0, g
22994.0, 16602.0, 2689.0, 448.0, 245.0, 24636.0, -16517.0, 13453.0, 50697.0, 30636.0, g
17102.0, 7406.0, 2237.0, 806.0, 565.0, -1484.0, -4197.0, 4919.0, 9259.0, 181938.0, g
44229.0, 16989.0, 2726.0, 297.0, 195.0, 41131.0, -11749.0, 10283.0, 4862.0, 177245.0, g
20668.0, 1001.0, 2301.0, 595.0, 362.0, -5073.0, 16135.0, -10003.0, 107.0, 102918.0, g
23049.0, 0.0, 2247.0, 736.0, 405.0, 0.0, 0.0, -11249.0, 70399.0, 77448.0, g
82056.0, 31918.0, 3478.0, 278.0, 174.0, 27188.0, 3952.0, 17733.0, 2233.0, 367051.0, g
5095.0, 23836.0, 3179.0, 2.0, 105.0, -10425.0, 42356.0, -21921.0, 13697.0, 257408.0, g
53583.0, 29161.0, 357.0, 161.0, 81.0, 33911.0, 37073.0, -1719.0, 15877.0, 115722.0, g
27821.0, 12946.0, 2668.0, 445.0, 246.0, 7662.0, -19966.0, 11753.0, 2288.0, 12628.0, g
22299.0, 1018.0, 2233.0, 585.0, 33.0, 22719.0, 18837.0, -1104.0, 71198.0, 180764.0, g
16356.0, 11451.0, 2338.0, 601.0, 342.0, 3252.0, -7092.0, -6443.0, 55451.0, 224775.0, g
19386.0, 11281.0, 2416.0, 595.0, 39.0, 711.0, 6346.0, 11517.0, 37454.0, 108484.0, g
31155.0, 13492.0, 2745.0, 443.0, 228.0, 18751.0, 22039.0, -9374.0, 1507.0, 205165.0, g
19738.0, 17228.0, 25.0, 516.0, 293.0, 1844.0, -13127.0, -11706.0, 6843.0, 214804.0, g
133169.0, 2376.0, 3036.0, 269.0, 146.0, 107816.0, 133254.0, -18539.0, 42.0, 238259.0, g
28511.0, 18903.0, 2718.0, 3.0, 154.0, -868.0, -18741.0, 9283.0, 9467.0, 20121.0, g
18757.0, 15379.0, 2647.0, 473.0, 292.0, -2878.0, 659.0, 5771.0, 10657.0, 47631.0, g
50156.0, 17993.0, 287.0, 309.0, 213.0, 33332.0, 3921.0, -14213.0, 507.0, 201085.0, g
36506.0, 21402.0, 3085.0, 292.0, 165.0, 17346.0, 29009.0, -12303.0, 3084.0, 115272.0, g
23405.0, 15839.0, 2456.0, 49.0, 278.0, 10421.0, 17407.0, 14747.0, 48901.0, 198631.0, g
48354.0, 17139.0, 308.0, 298.0, 19.0, 36425.0, 35002.0, -13894.0, 6405.0, 252015.0, g
20699.0, 13687.0, 2474.0, 567.0, 334.0, 21969.0, 16063.0, -3845.0, 85879.0, 161453.0, g
21407.0, 6699.0, 2081.0, 739.0, 452.0, -21216.0, -14852.0, -6359.0, 85756.0, 220761.0, g
