@relation unknow
@attribute a1 real [13.0, 334177.0]
@attribute a2 real [0.0, 256382.0]
@attribute a3 real [3.0, 5323.0]
@attribute a4 real [1.0, 893.0]
@attribute a5 real [0.0, 675.0]
@attribute a6 real [-457916.0, 575241.0]
@attribute a7 real [-297172.0, 238321.0]
@attribute a8 real [-205895.0, 179851.0]
@attribute a9 real [0.0, 89958.0]
@attribute a10 real [57.0, 495561.0]
@attribute a11 {g, h}
@inputs a1, a2, a3, a4, a5, a6, a7, a8, a9, a10
@outputs a11
@data
48466.0, 22726.0, 2953.0, 348.0, 203.0, 31578.0, 39313.0, 24837.0, 4825.0, 266665.0, g
62089.0, 28864.0, 3341.0, 264.0, 18.0, -30598.0, 36342.0, -16454.0, 6479.0, 298592.0, g
47052.0, 18388.0, 2827.0, 359.0, 196.0, -1035.0, -32511.0, -127.0, 31668.0, 151889.0, g
17441.0, 10352.0, 2367.0, 635.0, 41.0, -0.0, -343.0, 7708.0, 35906.0, 16038.0, g
72769.0, 31443.0, 3861.0, 162.0, 81.0, 11366.0, 60441.0, -18966.0, 786.0, 249506.0, g
51583.0, 10797.0, 2622.0, 523.0, 273.0, -64058.0, -30128.0, 4386.0, 15043.0, 269481.0, g
3036.0, 1143.0, 2377.0, 378.0, 191.0, -49363.0, 22154.0, 8517.0, 1673.0, 238833.0, g
27002.0, 18629.0, 271.0, 36.0, 19.0, -4236.0, 13426.0, -15838.0, 80473.0, 6516.0, g
6182.0, 15305.0, 2636.0, 27.0, 138.0, -10823.0, 58278.0, 8592.0, 1092.0, 186807.0, g
30336.0, 14191.0, 2481.0, 452.0, 243.0, -1412.0, 24217.0, -10089.0, 2734.0, 20787.0, g
18384.0, 16408.0, 2395.0, 483.0, 26.0, -769.0, 17391.0, -9623.0, 60543.0, 163281.0, g
3383.0, 15237.0, 281.0, 314.0, 176.0, 27332.0, -9374.0, -7182.0, 12041.0, 174492.0, g
90939.0, 33775.0, 3625.0, 199.0, 11.0, -73914.0, 68452.0, -15518.0, 1479.0, 347008.0, g
70382.0, 23488.0, 3339.0, 142.0, 73.0, 87519.0, 54971.0, 9924.0, 5247.0, 238101.0, g
43724.0, 20884.0, 3118.0, 206.0, 106.0, -20364.0, -18974.0, -12371.0, 17406.0, 192546.0, g
76191.0, 29703.0, 3508.0, 107.0, 57.0, -117196.0, 48078.0, -19021.0, 164.0, 242437.0, g
61739.0, 2616.0, 3108.0, 222.0, 115.0, 62324.0, 54742.0, -1871.0, 5861.0, 290023.0, g
3197.0, 12897.0, 2728.0, 345.0, 184.0, -23594.0, 20342.0, -7662.0, 44373.0, 131319.0, g
22739.0, 12969.0, 2606.0, 545.0, 274.0, -5073.0, -16233.0, 6289.0, 58685.0, 76876.0, g
21918.0, 104.0, 224.0, 552.0, 29.0, -3624.0, 16439.0, 7558.0, 46642.0, 157678.0, g
21966.0, 15301.0, 2546.0, 549.0, 346.0, 20522.0, 21219.0, 3478.0, 7388.0, 187286.0, g
47667.0, 18228.0, 26.0, 377.0, 217.0, 46932.0, 41307.0, -10178.0, 911.0, 156599.0, g
18188.0, 10464.0, 2267.0, 595.0, 327.0, 1266.0, -6937.0, 6227.0, 6316.0, 105825.0, g
54251.0, 12711.0, 2583.0, 431.0, 218.0, 51281.0, 56512.0, -9784.0, 29.0, 130162.0, g
19237.0, 17314.0, 2176.0, 547.0, 29.0, -26864.0, 12253.0, -17007.0, 56886.0, 78378.0, g
92706.0, 18153.0, 2882.0, 223.0, 129.0, -170772.0, 78013.0, 10946.0, 933.0, 228686.0, g
26169.0, 20704.0, 2731.0, 318.0, 194.0, 413.0, -18483.0, 489.0, 64571.0, 16601.0, g
39365.0, 16034.0, 2806.0, 376.0, 189.0, 15544.0, 26621.0, -15248.0, 19417.0, 155325.0, g
25964.0, 11712.0, 2481.0, 462.0, 259.0, -18962.0, 16043.0, -7625.0, 19874.0, 136037.0, g
63805.0, 23922.0, 3475.0, 175.0, 1.0, 44123.0, 51436.0, -1849.0, 19.0, 240845.0, g
32223.0, 10195.0, 2496.0, 377.0, 196.0, -8748.0, 24494.0, 5144.0, 7226.0, 150414.0, g
44731.0, 18816.0, 3147.0, 29.0, 161.0, -65189.0, 41009.0, -10713.0, 5123.0, 264806.0, g
8311.0, 38219.0, 3688.0, 209.0, 109.0, -18988.0, -40773.0, 25834.0, 1997.0, 366082.0, g
21911.0, 9757.0, 223.0, 647.0, 409.0, -2018.0, -20022.0, 11516.0, 87984.0, 186455.0, g
32224.0, 1435.0, 2374.0, 512.0, 273.0, 37238.0, 18082.0, -8868.0, 221.0, 204417.0, g
32399.0, 16473.0, 258.0, 408.0, 257.0, 24995.0, 30329.0, 12875.0, 7352.0, 190318.0, g
35654.0, 14362.0, 2776.0, 357.0, 214.0, 8964.0, 15136.0, 11947.0, 6911.0, 127902.0, g
20031.0, 6897.0, 2197.0, 8.0, 454.0, 19795.0, 14628.0, -5075.0, 11338.0, 97818.0, g
48413.0, 15432.0, 2518.0, 367.0, 202.0, 47115.0, 31455.0, -7334.0, 10999.0, 155285.0, g
22976.0, 14836.0, 2438.0, 561.0, 388.0, 5967.0, 19685.0, -15023.0, 16534.0, 143194.0, g
28658.0, 6673.0, 2253.0, 575.0, 316.0, -34077.0, -17538.0, -3408.0, 7689.0, 153222.0, g
20456.0, 1498.0, 2489.0, 503.0, 258.0, 2498.0, -4201.0, -7897.0, 5219.0, 140296.0, g
3226.0, 12697.0, 2646.0, 339.0, 173.0, -8877.0, 10699.0, 8575.0, 457.0, 200717.0, g
1828.0, 10609.0, 2137.0, 547.0, 281.0, -1001.0, 6753.0, 465.0, 62.0, 180919.0, g
43452.0, 18372.0, 268.0, 24.0, 122.0, 26751.0, -19327.0, -12301.0, 7115.0, 223846.0, g
18684.0, 16877.0, 2298.0, 458.0, 234.0, -7434.0, 1789.0, -8522.0, 16088.0, 72183.0, g
111015.0, 60462.0, 446.0, 53.0, 27.0, 128299.0, 83229.0, 24357.0, 2608.0, 28434.0, g
23055.0, 15724.0, 2441.0, 388.0, 205.0, -11103.0, -10378.0, 11575.0, 10379.0, 174131.0, g
33776.0, 17567.0, 2701.0, 42.0, 246.0, -2528.0, -25876.0, 9423.0, 1314.0, 231062.0, g
58126.0, 28694.0, 318.0, 172.0, 93.0, 74825.0, 50152.0, -22465.0, 5798.0, 205607.0, g
41499.0, 23367.0, 2871.0, 266.0, 15.0, 60546.0, 23728.0, 17542.0, 11817.0, 160948.0, g
74442.0, 28357.0, 321.0, 242.0, 143.0, -77337.0, 36801.0, 17637.0, 3908.0, 284264.0, g
76103.0, 19698.0, 3224.0, 214.0, 12.0, 52566.0, 68988.0, 10508.0, 1341.0, 2623.0, g
18294.0, 10639.0, 2196.0, 522.0, 264.0, -25154.0, -6484.0, -2806.0, 68712.0, 145132.0, g
5577.0, 24523.0, 2985.0, 234.0, 13.0, 24467.0, 5202.0, 5376.0, 554.0, 280757.0, g
16574.0, 11409.0, 2283.0, 583.0, 326.0, 2823.0, -7276.0, 5723.0, 45906.0, 150268.0, g
70642.0, 20386.0, 2953.0, 266.0, 158.0, 29509.0, 70026.0, 18033.0, 894.0, 209142.0, g
74921.0, 32245.0, 3499.0, 311.0, 161.0, -1794.0, -4899.0, 9595.0, 1408.0, 36198.0, g
21295.0, 16356.0, 2602.0, 433.0, 229.0, -11121.0, 10283.0, -11691.0, 12404.0, 8005.0, g
37373.0, 17115.0, 2979.0, 279.0, 161.0, -10658.0, -26286.0, 10301.0, 1006.0, 186091.0, g
19789.0, 12989.0, 2419.0, 507.0, 257.0, 14568.0, 5011.0, 3888.0, 10139.0, 75749.0, g
50646.0, 29554.0, 3298.0, 193.0, 1.0, -67051.0, 44601.0, -22432.0, 1905.0, 281812.0, g
89596.0, 21532.0, 2772.0, 24.0, 123.0, -48124.0, -104224.0, -13146.0, 7438.0, 209439.0, g
21433.0, 9541.0, 2394.0, 593.0, 357.0, 3145.0, -15039.0, 10064.0, 207.0, 109464.0, g
22169.0, 12447.0, 2437.0, 516.0, 269.0, -1451.0, 10788.0, 9111.0, 45801.0, 188537.0, g
12736.0, 11623.0, 2524.0, 714.0, 393.0, 15536.0, -88.0, -9708.0, 16144.0, 198161.0, g
97046.0, 1229.0, 2721.0, 281.0, 149.0, -122373.0, 84514.0, 3947.0, 30297.0, 231445.0, g
21763.0, 12479.0, 2363.0, 525.0, 271.0, 28702.0, -8014.0, 4391.0, 26131.0, 152444.0, g
69018.0, 1795.0, 2884.0, 232.0, 127.0, -1273.0, 50867.0, 8406.0, 7312.0, 253205.0, g
22394.0, 19355.0, 2597.0, 43.0, 249.0, -1689.0, -20017.0, -14605.0, 55884.0, 44902.0, g
30654.0, 20541.0, 2755.0, 322.0, 17.0, 17819.0, 2112.0, -8091.0, 42632.0, 114632.0, g
18093.0, 7408.0, 2216.0, 802.0, 508.0, -3044.0, 6396.0, -3648.0, 6119.0, 205452.0, g
45594.0, 21259.0, 3054.0, 21.0, 114.0, -19463.0, -32938.0, 6961.0, 9022.0, 216746.0, g
29649.0, 19076.0, 2575.0, 304.0, 164.0, -2334.0, -1788.0, 14376.0, 3242.0, 135346.0, g
72618.0, 17185.0, 2871.0, 236.0, 124.0, 28439.0, 65415.0, -15187.0, 6979.0, 265691.0, g
43311.0, 17293.0, 2951.0, 376.0, 219.0, 15608.0, 38779.0, 10453.0, 12266.0, 250705.0, g
26872.0, 10844.0, 258.0, 479.0, 283.0, 4524.0, 21714.0, 11098.0, 14532.0, 202706.0, g
42247.0, 17753.0, 2947.0, 229.0, 126.0, -8922.0, 19112.0, -7628.0, 836.0, 217043.0, g
81626.0, 33262.0, 3564.0, 23.0, 132.0, -31756.0, 71266.0, -24337.0, 3159.0, 330342.0, g
84251.0, 3061.0, 325.0, 163.0, 83.0, 69166.0, 58212.0, 22456.0, 11124.0, 23064.0, g
15132.0, 12051.0, 2348.0, 659.0, 388.0, -1338.0, -2315.0, 7269.0, 21428.0, 81919.0, g
18809.0, 13767.0, 2625.0, 562.0, 293.0, -9302.0, 17572.0, -617.0, 55162.0, 183899.0, g
20496.0, 7207.0, 2109.0, 732.0, 37.0, -277.0, 10558.0, -5745.0, 58679.0, 137123.0, g
29043.0, 12178.0, 2408.0, 402.0, 205.0, -34464.0, -24012.0, 956.0, 11474.0, 160369.0, g
37963.0, 24188.0, 2835.0, 226.0, 147.0, 37707.0, 19804.0, 14882.0, 171.0, 186551.0, g
38078.0, 17472.0, 2747.0, 301.0, 153.0, 23444.0, 30653.0, -11801.0, 20797.0, 179288.0, g
37613.0, 24711.0, 3078.0, 231.0, 136.0, 37706.0, 31813.0, -7148.0, 63.0, 9514.0, g
33595.0, 21312.0, 2629.0, 275.0, 142.0, -28088.0, -12249.0, -16348.0, 29363.0, 135209.0, g
17781.0, 15102.0, 2563.0, 572.0, 33.0, -763.0, 1565.0, 11849.0, 30474.0, 101088.0, g
12746.0, 11587.0, 2261.0, 707.0, 403.0, 15498.0, -929.0, -6584.0, 69434.0, 141391.0, g
54408.0, 2749.0, 2898.0, 232.0, 12.0, 26925.0, 58495.0, -18437.0, 65913.0, 105012.0, g
19039.0, 9967.0, 2236.0, 581.0, 352.0, -22205.0, -11722.0, -2858.0, 5675.0, 160389.0, g
40439.0, 16356.0, 2672.0, 275.0, 14.0, 57061.0, 24582.0, -1125.0, 138.0, 190253.0, g
18513.0, 9939.0, 2265.0, 63.0, 394.0, 20055.0, 13194.0, -3825.0, 40251.0, 9342.0, g
84672.0, 1828.0, 296.0, 3.0, 156.0, 35044.0, 99605.0, 10754.0, 5334.0, 273305.0, g
12333.0, 12159.0, 2141.0, 672.0, 343.0, -1707.0, 10747.0, 1008.0, 17444.0, 199989.0, g
48268.0, 26838.0, 2706.0, 244.0, 123.0, 13835.0, -36664.0, -20275.0, 35118.0, 97574.0, g
56192.0, 29755.0, 3132.0, 22.0, 121.0, 55107.0, 49969.0, 21943.0, 1591.0, 222135.0, g
183.0, 12505.0, 2468.0, 658.0, 366.0, 8893.0, -15848.0, 2125.0, 73658.0, 189598.0, g
47814.0, 3937.0, 3266.0, 224.0, 114.0, 46292.0, 3427.0, -23227.0, 12068.0, 152651.0, g
12685.0, 11726.0, 2015.0, 715.0, 362.0, 1518.0, -5018.0, -11504.0, 44082.0, 152933.0, g
46207.0, 14526.0, 2752.0, 457.0, 238.0, 26491.0, 4897.0, -12909.0, 53676.0, 75349.0, g
13655.0, 9765.0, 2306.0, 83.0, 432.0, -14588.0, -4808.0, -11764.0, 35794.0, 145977.0, g
107508.0, 41832.0, 3612.0, 117.0, 65.0, 87866.0, 88203.0, -36017.0, 456.0, 254697.0, g
29171.0, 15675.0, 2852.0, 376.0, 236.0, 5072.0, 12015.0, -798.0, 196.0, 243332.0, g
75505.0, 23002.0, 3223.0, 204.0, 106.0, -82446.0, 57015.0, 17736.0, 2359.0, 279095.0, g
2469.0, 10773.0, 2422.0, 552.0, 323.0, -7836.0, -22063.0, 3027.0, 21797.0, 214126.0, g
49191.0, 17368.0, 2951.0, 243.0, 124.0, -19949.0, 33353.0, -13977.0, 425.0, 246468.0, g
3605.0, 15083.0, 286.0, 408.0, 213.0, 52246.0, -17248.0, 3644.0, 5396.0, 182937.0, g
34436.0, 17991.0, 2721.0, 316.0, 162.0, 8808.0, -19695.0, -13498.0, 2701.0, 205729.0, g
68066.0, 24957.0, 3224.0, 169.0, 87.0, -80377.0, -33996.0, -15662.0, 8087.0, 25771.0, g
51167.0, 16435.0, 2622.0, 323.0, 185.0, -31098.0, 32936.0, -8724.0, 5521.0, 177361.0, g
18662.0, 9974.0, 224.0, 632.0, 371.0, 21073.0, 12418.0, -489.0, 45717.0, 145127.0, g
95008.0, 24802.0, 3664.0, 145.0, 79.0, -5117.0, 81412.0, 1372.0, 51.0, 278401.0, g
5347.0, 24675.0, 3028.0, 312.0, 16.0, 3834.0, -50242.0, 12522.0, 2892.0, 264305.0, g
31906.0, 16915.0, 2638.0, 348.0, 181.0, -17161.0, 17927.0, 14494.0, 22645.0, 146291.0, g
85293.0, 38361.0, 3805.0, 179.0, 97.0, -5198.0, 72759.0, 23621.0, 3104.0, 354787.0, g
81361.0, 22821.0, 3447.0, 164.0, 83.0, 44865.0, 69357.0, -17382.0, 1933.0, 252607.0, g
40716.0, 20427.0, 3156.0, 244.0, 131.0, 24297.0, 19206.0, -9728.0, 3235.0, 191634.0, g
29514.0, 16624.0, 2727.0, 338.0, 224.0, 4952.0, -8357.0, 6785.0, 16582.0, 187474.0, g
25216.0, 10826.0, 2482.0, 494.0, 265.0, 756.0, 1981.0, 6168.0, 48887.0, 45072.0, g
28196.0, 26272.0, 2747.0, 315.0, 162.0, -10133.0, 20826.0, -26268.0, 37353.0, 93498.0, g
62932.0, 15239.0, 3131.0, 268.0, 142.0, 56442.0, 62072.0, 4325.0, 542.0, 214813.0, g
44086.0, 18885.0, 3014.0, 258.0, 135.0, 26546.0, -28558.0, 1211.0, 734.0, 213539.0, g
23481.0, 20219.0, 2562.0, 486.0, 331.0, 12202.0, 10827.0, 16794.0, 71603.0, 134735.0, g
59025.0, 13547.0, 2634.0, 399.0, 259.0, -8588.0, 44723.0, -6648.0, 57.0, 255293.0, g
33696.0, 16656.0, 276.0, 349.0, 206.0, 28189.0, -1605.0, 12672.0, 24449.0, 137354.0, g
18274.0, 16928.0, 2385.0, 491.0, 262.0, -11674.0, -17852.0, -11681.0, 82525.0, 138811.0, g
21435.0, 15627.0, 2479.0, 399.0, 211.0, 27544.0, 6951.0, -7697.0, 19691.0, 177383.0, g
45613.0, 15873.0, 2945.0, 233.0, 129.0, -1536.0, -22725.0, -934.0, 504.0, 165769.0, g
52185.0, 16768.0, 2642.0, 269.0, 143.0, 15208.0, 25179.0, 7861.0, 9544.0, 201888.0, g
18872.0, 17262.0, 2378.0, 532.0, 333.0, -23054.0, 5797.0, 14505.0, 49329.0, 148828.0, g
39146.0, 22068.0, 3062.0, 267.0, 142.0, 31259.0, 2731.0, 19881.0, 6193.0, 110977.0, g
27224.0, 11922.0, 2525.0, 457.0, 237.0, 33815.0, 20885.0, 6178.0, 1615.0, 189699.0, g
18646.0, 7456.0, 216.0, 775.0, 481.0, -2142.0, 6927.0, 2532.0, 63366.0, 122916.0, g
29367.0, 1243.0, 2582.0, 458.0, 237.0, 35115.0, -18201.0, 8283.0, 3002.0, 154392.0, g
30327.0, 29376.0, 2737.0, 249.0, 127.0, 25158.0, 17902.0, -18112.0, 81367.0, 157679.0, g
22626.0, 15261.0, 2742.0, 406.0, 229.0, -489.0, -11392.0, -7769.0, 15109.0, 133836.0, g
63338.0, 28103.0, 3418.0, 169.0, 9.0, -7502.0, 5508.0, 5685.0, 5324.0, 189071.0, g
20458.0, 10509.0, 2223.0, 599.0, 344.0, -5637.0, 16724.0, -8521.0, 46285.0, 142186.0, g
81024.0, 31048.0, 3518.0, 289.0, 155.0, -1271.0, 54155.0, -19479.0, 5029.0, 361266.0, g
31658.0, 1535.0, 2496.0, 351.0, 19.0, 3488.0, 19134.0, 9562.0, 39136.0, 222252.0, g
22121.0, 10584.0, 225.0, 562.0, 317.0, 22395.0, 191.0, 10768.0, 13934.0, 53711.0, g
39146.0, 15919.0, 2564.0, 35.0, 201.0, 5253.0, -19936.0, 11137.0, 2619.0, 201986.0, g
32888.0, 13384.0, 2659.0, 404.0, 253.0, -1094.0, -2207.0, -7383.0, 8092.0, 196129.0, g
