@relation unknow
@attribute a1 real [13.0, 334177.0]
@attribute a2 real [0.0, 256382.0]
@attribute a3 real [3.0, 5323.0]
@attribute a4 real [1.0, 893.0]
@attribute a5 real [0.0, 675.0]
@attribute a6 real [-457916.0, 575241.0]
@attribute a7 real [-297172.0, 238321.0]
@attribute a8 real [-205895.0, 179851.0]
@attribute a9 real [0.0, 89958.0]
@attribute a10 real [57.0, 495561.0]
@attribute a11 {g, h}
@inputs a1, a2, a3, a4, a5, a6, a7, a8, a9, a10
@outputs a11
@data
31866.0, 17913.0, 266.0, 308.0, 163.0, 465.0, -2058.0, -8888.0, 2875.0, 139923.0, g
49544.0, 26269.0, 3528.0, 185.0, 97.0, 6905.0, 33604.0, 17394.0, 2433.0, 173885.0, g
72734.0, 25203.0, 3239.0, 217.0, 11.0, -48488.0, 3395.0, -4883.0, 3484.0, 293046.0, g
66403.0, 32258.0, 3635.0, 138.0, 71.0, 57447.0, 48719.0, 26097.0, 9455.0, 224235.0, g
51824.0, 31499.0, 2877.0, 172.0, 9.0, 92315.0, -40315.0, -23188.0, 721.0, 158941.0, g
57813.0, 33036.0, 387.0, 131.0, 76.0, -4599.0, 41708.0, -1312.0, 211.0, 72582.0, g
18773.0, 14573.0, 2362.0, 683.0, 346.0, 24336.0, -12596.0, -10866.0, 41319.0, 177506.0, g
32483.0, 21992.0, 277.0, 308.0, 19.0, -2543.0, -15632.0, -207.0, 3827.0, 15737.0, g
27593.0, 12112.0, 2479.0, 485.0, 281.0, -20248.0, 13301.0, -8208.0, 8947.0, 129518.0, g
27002.0, 18629.0, 271.0, 36.0, 19.0, -4236.0, 13426.0, -15838.0, 80473.0, 6516.0, g
6182.0, 15305.0, 2636.0, 27.0, 138.0, -10823.0, 58278.0, 8592.0, 1092.0, 186807.0, g
30336.0, 14191.0, 2481.0, 452.0, 243.0, -1412.0, 24217.0, -10089.0, 2734.0, 20787.0, g
43724.0, 20884.0, 3118.0, 206.0, 106.0, -20364.0, -18974.0, -12371.0, 17406.0, 192546.0, g
21966.0, 15301.0, 2546.0, 549.0, 346.0, 20522.0, 21219.0, 3478.0, 7388.0, 187286.0, g
18188.0, 10464.0, 2267.0, 595.0, 327.0, 1266.0, -6937.0, 6227.0, 6316.0, 105825.0, g
19237.0, 17314.0, 2176.0, 547.0, 29.0, -26864.0, 12253.0, -17007.0, 56886.0, 78378.0, g
26169.0, 20704.0, 2731.0, 318.0, 194.0, 413.0, -18483.0, 489.0, 64571.0, 16601.0, g
48413.0, 15432.0, 2518.0, 367.0, 202.0, 47115.0, 31455.0, -7334.0, 10999.0, 155285.0, g
43452.0, 18372.0, 268.0, 24.0, 122.0, 26751.0, -19327.0, -12301.0, 7115.0, 223846.0, g
70642.0, 20386.0, 2953.0, 266.0, 158.0, 29509.0, 70026.0, 18033.0, 894.0, 209142.0, g
30654.0, 20541.0, 2755.0, 322.0, 17.0, 17819.0, 2112.0, -8091.0, 42632.0, 114632.0, g
81626.0, 33262.0, 3564.0, 23.0, 132.0, -31756.0, 71266.0, -24337.0, 3159.0, 330342.0, g
18809.0, 13767.0, 2625.0, 562.0, 293.0, -9302.0, 17572.0, -617.0, 55162.0, 183899.0, g
20496.0, 7207.0, 2109.0, 732.0, 37.0, -277.0, 10558.0, -5745.0, 58679.0, 137123.0, g
37613.0, 24711.0, 3078.0, 231.0, 136.0, 37706.0, 31813.0, -7148.0, 63.0, 9514.0, g
17781.0, 15102.0, 2563.0, 572.0, 33.0, -763.0, 1565.0, 11849.0, 30474.0, 101088.0, g
54408.0, 2749.0, 2898.0, 232.0, 12.0, 26925.0, 58495.0, -18437.0, 65913.0, 105012.0, g
12333.0, 12159.0, 2141.0, 672.0, 343.0, -1707.0, 10747.0, 1008.0, 17444.0, 199989.0, g
46207.0, 14526.0, 2752.0, 457.0, 238.0, 26491.0, 4897.0, -12909.0, 53676.0, 75349.0, g
34436.0, 17991.0, 2721.0, 316.0, 162.0, 8808.0, -19695.0, -13498.0, 2701.0, 205729.0, g
29514.0, 16624.0, 2727.0, 338.0, 224.0, 4952.0, -8357.0, 6785.0, 16582.0, 187474.0, g
25216.0, 10826.0, 2482.0, 494.0, 265.0, 756.0, 1981.0, 6168.0, 48887.0, 45072.0, g
28196.0, 26272.0, 2747.0, 315.0, 162.0, -10133.0, 20826.0, -26268.0, 37353.0, 93498.0, g
59025.0, 13547.0, 2634.0, 399.0, 259.0, -8588.0, 44723.0, -6648.0, 57.0, 255293.0, g
33696.0, 16656.0, 276.0, 349.0, 206.0, 28189.0, -1605.0, 12672.0, 24449.0, 137354.0, g
21435.0, 15627.0, 2479.0, 399.0, 211.0, 27544.0, 6951.0, -7697.0, 19691.0, 177383.0, g
52185.0, 16768.0, 2642.0, 269.0, 143.0, 15208.0, 25179.0, 7861.0, 9544.0, 201888.0, g
18646.0, 7456.0, 216.0, 775.0, 481.0, -2142.0, 6927.0, 2532.0, 63366.0, 122916.0, g
81024.0, 31048.0, 3518.0, 289.0, 155.0, -1271.0, 54155.0, -19479.0, 5029.0, 361266.0, g
31658.0, 1535.0, 2496.0, 351.0, 19.0, 3488.0, 19134.0, 9562.0, 39136.0, 222252.0, g
39146.0, 15919.0, 2564.0, 35.0, 201.0, 5253.0, -19936.0, 11137.0, 2619.0, 201986.0, g
32888.0, 13384.0, 2659.0, 404.0, 253.0, -1094.0, -2207.0, -7383.0, 8092.0, 196129.0, g
44951.0, 13319.0, 2338.0, 451.0, 232.0, -53707.0, 24883.0, -7856.0, 34735.0, 255903.0, g
23777.0, 20266.0, 2764.0, 382.0, 192.0, 13661.0, 7434.0, 5691.0, 43362.0, 247117.0, g
72438.0, 23447.0, 2936.0, 298.0, 183.0, -96631.0, 2505.0, 17912.0, 5378.0, 28358.0, g
30145.0, 20749.0, 3054.0, 309.0, 164.0, -3342.0, 25059.0, -7393.0, 11983.0, 192065.0, g
87198.0, 2702.0, 3543.0, 177.0, 94.0, -105018.0, 71933.0, 8742.0, 883.0, 256077.0, g
1952.0, 16525.0, 2292.0, 582.0, 324.0, -26034.0, 12899.0, -15709.0, 81779.0, 199401.0, g
17574.0, 10955.0, 2276.0, 561.0, 283.0, 2422.0, -8424.0, -4109.0, 23896.0, 14502.0, g
5469.0, 13381.0, 265.0, 322.0, 169.0, 9216.0, 41783.0, 8715.0, 22307.0, 84517.0, g
47998.0, 27255.0, 3408.0, 214.0, 126.0, -1097.0, -40248.0, 18544.0, 3071.0, 198484.0, g
39695.0, 16618.0, 2884.0, 324.0, 206.0, 2875.0, -13491.0, -1105.0, 611.0, 20042.0, g
32411.0, 12907.0, 2465.0, 491.0, 256.0, 12195.0, 22202.0, -7563.0, 13097.0, 151687.0, g
5408.0, 29215.0, 3093.0, 2.0, 102.0, 4537.0, 51858.0, -2639.0, 9966.0, 167654.0, g
5727.0, 1737.0, 3175.0, 195.0, 103.0, -100407.0, -25524.0, 12169.0, 7052.0, 241245.0, g
31449.0, 12591.0, 2515.0, 397.0, 2.0, 1977.0, -9897.0, 9287.0, 21501.0, 1368.0, g
47703.0, 20732.0, 2938.0, 305.0, 177.0, 43635.0, 44216.0, -8748.0, 7404.0, 224584.0, g
34543.0, 10631.0, 2698.0, 4.0, 227.0, 48834.0, 7954.0, 5207.0, 12016.0, 151214.0, g
2005.0, 7227.0, 2148.0, 762.0, 388.0, 4045.0, -11426.0, 5231.0, 4075.0, 186949.0, g
21155.0, 6984.0, 2051.0, 72.0, 396.0, -23142.0, -12139.0, -6232.0, 4849.0, 168427.0, g
33368.0, 17497.0, 2733.0, 283.0, 143.0, -33043.0, -28614.0, 7831.0, 6144.0, 177243.0, g
8321.0, 31588.0, 3523.0, 156.0, 88.0, 24504.0, 84523.0, 27474.0, 157.0, 182666.0, g
31684.0, 27126.0, 2796.0, 298.0, 153.0, 13607.0, 21964.0, 20884.0, 14907.0, 224871.0, g
7654.0, 24806.0, 3128.0, 145.0, 76.0, -125656.0, 47844.0, -11066.0, 2245.0, 202902.0, g
41702.0, 13045.0, 2812.0, 312.0, 158.0, 65542.0, -12671.0, 7387.0, 5584.0, 17365.0, g
4022.0, 21796.0, 3195.0, 213.0, 124.0, -416.0, 24414.0, 12683.0, 7152.0, 192665.0, g
12982.0, 10801.0, 2172.0, 741.0, 482.0, -13472.0, 5453.0, 81.0, 0.0, 194374.0, g
27307.0, 21166.0, 2745.0, 342.0, 188.0, 17343.0, 25014.0, -10555.0, 61037.0, 20123.0, g
21337.0, 1552.0, 257.0, 43.0, 224.0, 25539.0, 11021.0, 8624.0, 29151.0, 1961.0, g
5326.0, 257.0, 3241.0, 153.0, 78.0, 46991.0, 22805.0, -11284.0, 76.0, 24353.0, g
28063.0, 13434.0, 2483.0, 454.0, 232.0, 4212.0, 24269.0, 681.0, 7147.0, 141421.0, g
2608.0, 9928.0, 2448.0, 446.0, 248.0, -13548.0, 16453.0, 5215.0, 59946.0, 96092.0, g
22675.0, 11671.0, 2341.0, 506.0, 289.0, 28011.0, 10788.0, 11481.0, 9329.0, 166121.0, g
74189.0, 33162.0, 3784.0, 139.0, 78.0, 45061.0, 73536.0, -10602.0, 7582.0, 176805.0, g
6263.0, 19382.0, 3293.0, 236.0, 12.0, 26524.0, 50217.0, -11919.0, 1408.0, 236485.0, g
26062.0, 16698.0, 2773.0, 389.0, 27.0, 788.0, 20419.0, -8151.0, 23344.0, 217655.0, g
5853.0, 29585.0, 3229.0, 193.0, 109.0, 74722.0, 4629.0, 9006.0, 7001.0, 205821.0, g
42023.0, 25408.0, 307.0, 249.0, 126.0, -24903.0, 24741.0, -11.0, 8047.0, 269845.0, g
101699.0, 43175.0, 4148.0, 105.0, 55.0, -24358.0, 66812.0, 34657.0, 905.0, 305866.0, g
47802.0, 21392.0, 2995.0, 243.0, 128.0, -86941.0, 38521.0, -16331.0, 5354.0, 255334.0, g
26581.0, 12058.0, 2529.0, 438.0, 22.0, 23499.0, 22503.0, 7827.0, 4908.0, 23182.0, g
28506.0, 10472.0, 2513.0, 498.0, 266.0, -20839.0, -25516.0, 8168.0, 1159.0, 158588.0, g
64891.0, 16446.0, 308.0, 229.0, 141.0, 33753.0, 55064.0, 10051.0, 4894.0, 241569.0, g
68276.0, 20585.0, 2786.0, 298.0, 151.0, -143137.0, 71369.0, -20504.0, 53654.0, 266348.0, g
21099.0, 10679.0, 2207.0, 596.0, 301.0, 5336.0, -17261.0, 5601.0, 22874.0, 217377.0, g
19467.0, 11004.0, 2334.0, 616.0, 336.0, -826.0, 17508.0, -8658.0, 16872.0, 143483.0, g
12905.0, 11392.0, 2148.0, 74.0, 374.0, 15023.0, -3336.0, -11738.0, 46898.0, 171876.0, g
24755.0, 11457.0, 2601.0, 464.0, 254.0, 32275.0, 14966.0, -5137.0, 2063.0, 166008.0, g
17491.0, 11075.0, 2218.0, 546.0, 282.0, 965.0, -6126.0, -3406.0, 68719.0, 145251.0, g
20165.0, 7298.0, 2074.0, 734.0, 392.0, -2272.0, 9456.0, -5445.0, 65121.0, 111006.0, g
36288.0, 17838.0, 2918.0, 313.0, 175.0, 14885.0, 28738.0, -13882.0, 181.0, 211378.0, g
29737.0, 21299.0, 2453.0, 377.0, 217.0, -13127.0, -16854.0, -15398.0, 43616.0, 106011.0, g
25479.0, 18792.0, 2616.0, 429.0, 284.0, 274.0, -13388.0, -1162.0, 874.0, 263865.0, g
24314.0, 8548.0, 2395.0, 608.0, 433.0, -12055.0, -13328.0, -3085.0, 25462.0, 140585.0, g
67964.0, 12955.0, 2864.0, 35.0, 196.0, 28844.0, 71896.0, 3593.0, 1028.0, 234708.0, g
26933.0, 16408.0, 2545.0, 408.0, 213.0, -31816.0, 9918.0, 7252.0, 32125.0, 6432.0, g
12958.0, 1103.0, 2085.0, 741.0, 457.0, 14084.0, -6941.0, 7732.0, 54137.0, 139361.0, g
48234.0, 16913.0, 274.0, 338.0, 205.0, 32624.0, 43885.0, 5155.0, 3616.0, 163201.0, g
13007.0, 10318.0, 2166.0, 778.0, 522.0, -12394.0, -6272.0, 808.0, 79794.0, 47491.0, g
18532.0, 10378.0, 2204.0, 575.0, 309.0, -23388.0, -9775.0, 4327.0, 2667.0, 205578.0, g
19234.0, 11789.0, 2312.0, 649.0, 437.0, 11163.0, 20043.0, -8648.0, 40554.0, 16596.0, g
12154.0, 1272.0, 2338.0, 428.0, 218.0, 97106.0, 90604.0, -8342.0, 2813.0, 172702.0, g
61237.0, 16964.0, 305.0, 256.0, 146.0, -100671.0, 22804.0, 15312.0, 3501.0, 240879.0, g
21108.0, 7097.0, 2077.0, 686.0, 347.0, -25167.0, -7936.0, 6232.0, 2867.0, 130872.0, g
44132.0, 14635.0, 2698.0, 287.0, 156.0, -20925.0, 4248.0, -5137.0, 21324.0, 165344.0, g
46308.0, 22749.0, 2882.0, 256.0, 133.0, 47648.0, 29745.0, -19242.0, 7027.0, 287767.0, g
93458.0, 32315.0, 3551.0, 132.0, 68.0, 103433.0, 72502.0, -11385.0, 3195.0, 258603.0, g
26392.0, 13732.0, 27.0, 52.0, 344.0, 1701.0, -11195.0, 996.0, 22259.0, 166723.0, g
16892.0, 11391.0, 2212.0, 577.0, 291.0, 643.0, -4872.0, 2478.0, 73561.0, 93942.0, g
28804.0, 6654.0, 2267.0, 589.0, 3.0, -14646.0, 9765.0, -4243.0, 37152.0, 223553.0, g
26006.0, 18615.0, 2649.0, 395.0, 203.0, -2582.0, -21456.0, 7213.0, 61572.0, 64656.0, g
39143.0, 19716.0, 2786.0, 32.0, 164.0, -6083.0, 30789.0, 1615.0, 9903.0, 183145.0, g
59501.0, 31495.0, 3794.0, 195.0, 113.0, -58742.0, 40995.0, 10178.0, 4635.0, 272548.0, g
18164.0, 7072.0, 2298.0, 846.0, 471.0, 6862.0, -9847.0, -4729.0, 14345.0, 175339.0, g
14937.0, 17033.0, 3072.0, 294.0, 176.0, -239549.0, 133671.0, 16004.0, 4258.0, 30139.0, g
36092.0, 21389.0, 3089.0, 265.0, 143.0, -10846.0, -13835.0, -9542.0, 2933.0, 166491.0, g
34653.0, 16761.0, 2589.0, 324.0, 166.0, -27387.0, -20452.0, -12444.0, 1392.0, 109554.0, g
64194.0, 20212.0, 2862.0, 305.0, 177.0, -81247.0, 36106.0, 10206.0, 1167.0, 258544.0, g
24657.0, 14827.0, 2878.0, 425.0, 224.0, -18226.0, 1326.0, -10256.0, 187.0, 60712.0, g
31966.0, 15139.0, 2564.0, 355.0, 209.0, 1346.0, -16744.0, -10776.0, 10655.0, 16987.0, g
30999.0, 13546.0, 26.0, 381.0, 217.0, 39586.0, 24703.0, 12025.0, 53453.0, 71162.0, g
102704.0, 28418.0, 3297.0, 225.0, 116.0, -115627.0, 7491.0, 23903.0, 1466.0, 31844.0, g
108727.0, 3198.0, 3786.0, 132.0, 69.0, 87949.0, 78348.0, 23165.0, 2923.0, 304032.0, g
12845.0, 11487.0, 2192.0, 733.0, 376.0, -15105.0, 5058.0, -11632.0, 51259.0, 182407.0, g
5127.0, 18491.0, 3038.0, 307.0, 182.0, 21084.0, 50948.0, -12355.0, 1073.0, 255376.0, g
1708.0, 10522.0, 2449.0, 658.0, 418.0, 1497.0, -5272.0, 8012.0, 70176.0, 169496.0, g
40316.0, 24609.0, 3291.0, 208.0, 107.0, 4895.0, 25248.0, -7475.0, 558.0, 10926.0, g
76502.0, 16563.0, 2923.0, 21.0, 112.0, 7876.0, 73119.0, -5446.0, 15814.0, 219806.0, g
20784.0, 15795.0, 259.0, 491.0, 302.0, 24241.0, 11997.0, 7516.0, 16093.0, 222374.0, g
27575.0, 15389.0, 2766.0, 401.0, 212.0, 11818.0, 20493.0, -11018.0, 831.0, 191692.0, g
44259.0, 17797.0, 2602.0, 38.0, 194.0, -60619.0, -17212.0, -1561.0, 2586.0, 280737.0, g
4053.0, 18726.0, 276.0, 348.0, 192.0, 29674.0, 32546.0, -11333.0, 26937.0, 132051.0, g
35725.0, 12892.0, 2594.0, 366.0, 184.0, -39624.0, 1742.0, 7775.0, 5079.0, 215597.0, g
20339.0, 11363.0, 2469.0, 608.0, 307.0, -4628.0, 11822.0, 11018.0, 27784.0, 103028.0, g
34685.0, 29309.0, 3235.0, 235.0, 121.0, 5654.0, 23716.0, -10066.0, 13672.0, 131707.0, g
95038.0, 22346.0, 267.0, 271.0, 146.0, -119025.0, 54586.0, -11875.0, 5253.0, 278957.0, g
12965.0, 11103.0, 2106.0, 745.0, 443.0, 1435.0, -696.0, -9527.0, 32513.0, 239576.0, g
9306.0, 26306.0, 3813.0, 142.0, 75.0, 64454.0, 72138.0, -20455.0, 558.0, 261179.0, g
3163.0, 26834.0, 2829.0, 3.0, 164.0, 29118.0, 205.0, -10403.0, 16007.0, 13266.0, g
18864.0, 7023.0, 2304.0, 834.0, 419.0, -7552.0, 12304.0, -2664.0, 50318.0, 167844.0, g
36637.0, 17866.0, 2498.0, 292.0, 148.0, -51374.0, 145.0, -13728.0, 15401.0, 157466.0, g
27924.0, 20482.0, 2719.0, 29.0, 148.0, -21996.0, 17672.0, -7227.0, 81466.0, 62173.0, g
20947.0, 12872.0, 2338.0, 483.0, 246.0, 18217.0, 4545.0, -3904.0, 34493.0, 100973.0, g
38411.0, 29424.0, 3401.0, 224.0, 123.0, 11206.0, 26292.0, -13197.0, 167.0, 90103.0, g
20232.0, 1584.0, 2575.0, 418.0, 227.0, -1711.0, 10165.0, -4592.0, 78633.0, 161134.0, g
56101.0, 20836.0, 2932.0, 234.0, 143.0, 60688.0, 46346.0, 14414.0, 12322.0, 141825.0, g
17409.0, 13607.0, 251.0, 603.0, 416.0, 6015.0, -14453.0, 8888.0, 86211.0, 211495.0, g
29402.0, 10314.0, 2412.0, 569.0, 366.0, -23418.0, -26228.0, 759.0, 11165.0, 145465.0, g
60959.0, 24477.0, 3213.0, 193.0, 113.0, 33853.0, 45904.0, 21315.0, 3765.0, 230503.0, g
2327.0, 10713.0, 2423.0, 706.0, 417.0, -16994.0, -19761.0, 9654.0, 1299.0, 163589.0, g
3134.0, 23545.0, 2986.0, 258.0, 134.0, -511.0, 19198.0, 12626.0, 43544.0, 111728.0, g
18257.0, 9541.0, 2338.0, 674.0, 484.0, -4995.0, 13644.0, -9423.0, 4698.0, 143742.0, g
42798.0, 12241.0, 2696.0, 503.0, 385.0, -47859.0, -21371.0, -8796.0, 15563.0, 294668.0, g
34739.0, 18856.0, 2565.0, 316.0, 173.0, -554.0, 33647.0, -1182.0, 148.0, 220645.0, g
36265.0, 16275.0, 268.0, 265.0, 135.0, -1752.0, -15303.0, 10996.0, 5077.0, 134804.0, g
26293.0, 1477.0, 2682.0, 45.0, 276.0, 1159.0, 12336.0, -11077.0, 1802.0, 178595.0, g
27866.0, 13812.0, 2548.0, 399.0, 214.0, -16611.0, 13442.0, -5398.0, 20874.0, 166633.0, g
30886.0, 13951.0, 2514.0, 391.0, 2.0, 39554.0, 17741.0, -919.0, 18989.0, 164774.0, g
32002.0, 17769.0, 2696.0, 31.0, 158.0, -53006.0, 2266.0, 9111.0, 27558.0, 191069.0, g
19979.0, 12692.0, 2454.0, 545.0, 346.0, 12692.0, 16866.0, -5056.0, 12759.0, 205861.0, g
96248.0, 31025.0, 3771.0, 146.0, 76.0, -88957.0, 73066.0, -2048.0, 173.0, 291917.0, g
19901.0, 17868.0, 2499.0, 507.0, 303.0, -14044.0, -15236.0, 976.0, 49186.0, 245623.0, g
21621.0, 16591.0, 267.0, 426.0, 262.0, 2739.0, 948.0, 10358.0, 34221.0, 230005.0, g
67681.0, 23327.0, 311.0, 232.0, 121.0, -32437.0, 56126.0, -13703.0, 3015.0, 306255.0, g
103881.0, 4533.0, 4213.0, 98.0, 54.0, -89181.0, 72105.0, 23833.0, 991.0, 295988.0, g
18796.0, 10259.0, 2233.0, 55.0, 313.0, -23549.0, -9831.0, -2051.0, 82243.0, 211826.0, g
20985.0, 12564.0, 2325.0, 539.0, 296.0, 2445.0, 14962.0, 962.0, 14578.0, 237504.0, g
16606.0, 1148.0, 2233.0, 591.0, 33.0, 837.0, -4809.0, -5669.0, 45071.0, 257161.0, g
34737.0, 23541.0, 3018.0, 292.0, 172.0, 30296.0, 29342.0, 9153.0, 39615.0, 84441.0, g
13318.0, 9929.0, 2206.0, 816.0, 508.0, 12684.0, 786.0, 11104.0, 42856.0, 70596.0, g
31032.0, 15705.0, 286.0, 318.0, 165.0, 45959.0, 593.0, 1345.0, 8783.0, 151222.0, g
49897.0, 29789.0, 3272.0, 163.0, 84.0, 23686.0, 29213.0, 17081.0, 593.0, 202289.0, g
13035.0, 10922.0, 2203.0, 759.0, 454.0, -14019.0, 5566.0, -10125.0, 36275.0, 154261.0, g
81258.0, 3544.0, 3626.0, 23.0, 121.0, 41017.0, -41446.0, -26151.0, 542.0, 371477.0, g
82324.0, 19721.0, 3346.0, 248.0, 14.0, 63916.0, 78039.0, 10483.0, 5527.0, 275064.0, g
87791.0, 37578.0, 3712.0, 174.0, 9.0, 10177.0, 44041.0, 24434.0, 1661.0, 351427.0, g
23759.0, 17579.0, 249.0, 482.0, 244.0, 5865.0, 23675.0, 13907.0, 9339.0, 84018.0, g
34662.0, 9273.0, 2446.0, 362.0, 185.0, -53406.0, 11752.0, -3975.0, 19514.0, 15712.0, g
2304.0, 18111.0, 2842.0, 484.0, 374.0, 1944.0, -18332.0, -14718.0, 17075.0, 108315.0, g
98469.0, 27071.0, 3563.0, 131.0, 66.0, 74434.0, 83297.0, -15124.0, 921.0, 270988.0, g
60299.0, 11086.0, 2376.0, 51.0, 284.0, 38671.0, 4804.0, 4035.0, 17532.0, 198135.0, g
24239.0, 10482.0, 2514.0, 49.0, 259.0, 11417.0, -167.0, -534.0, 9481.0, 69929.0, g
5219.0, 14268.0, 262.0, 348.0, 21.0, 4738.0, 37331.0, -8779.0, 3139.0, 12602.0, g
2796.0, 20117.0, 2749.0, 41.0, 222.0, -13815.0, 12332.0, -1711.0, 13278.0, 201187.0, g
24552.0, 15047.0, 2543.0, 464.0, 302.0, -8705.0, -18041.0, -7401.0, 64279.0, 107234.0, g
30393.0, 0.0, 2248.0, 616.0, 393.0, 1017.0, 20607.0, 0.0, 0.0, 100169.0, g
13075.0, 10403.0, 2132.0, 782.0, 506.0, 12783.0, 5832.0, -957.0, 56449.0, 166803.0, g
29591.0, 13289.0, 2616.0, 457.0, 277.0, 566.0, -20464.0, -11773.0, 47723.0, 14081.0, g
80517.0, 30614.0, 3514.0, 178.0, 98.0, -2997.0, 73485.0, -8022.0, 7053.0, 309389.0, g
25424.0, 1276.0, 2638.0, 46.0, 282.0, -21236.0, -1329.0, 862.0, 2866.0, 98662.0, g
20985.0, 7048.0, 207.0, 723.0, 387.0, 23278.0, 1177.0, 612.0, 45312.0, 149399.0, g
53052.0, 22055.0, 292.0, 18.0, 97.0, 44624.0, 23927.0, -11146.0, 11985.0, 1512.0, g
34862.0, 1566.0, 261.0, 405.0, 224.0, 9888.0, 26449.0, 1002.0, 923.0, 17322.0, g
34105.0, 193.0, 2765.0, 362.0, 197.0, 17055.0, 32609.0, -14619.0, 40152.0, 156488.0, g
32336.0, 14587.0, 2479.0, 358.0, 197.0, 20129.0, 24573.0, -11798.0, 2653.0, 143245.0, g
30878.0, 10601.0, 2349.0, 488.0, 248.0, -41255.0, 12327.0, 4842.0, 40526.0, 143227.0, g
57043.0, 19927.0, 3352.0, 201.0, 112.0, 60113.0, 43723.0, -9172.0, 6306.0, 16657.0, g
73359.0, 21924.0, 3258.0, 206.0, 107.0, 63983.0, 64778.0, -7384.0, 315.0, 201318.0, g
45677.0, 38558.0, 3491.0, 154.0, 78.0, -12967.0, 37063.0, -22555.0, 61987.0, 1344.0, g
29736.0, 23282.0, 2959.0, 26.0, 139.0, -13338.0, 21782.0, -12678.0, 30944.0, 99313.0, g
88993.0, 37541.0, 3812.0, 159.0, 82.0, 51246.0, 62811.0, -17768.0, 3963.0, 354993.0, g
88224.0, 42189.0, 401.0, 12.0, 62.0, 13865.0, 77002.0, -27636.0, 871.0, 318368.0, g
65326.0, 22547.0, 3154.0, 181.0, 101.0, 15114.0, 4734.0, -13311.0, 31258.0, 135096.0, g
31733.0, 15954.0, 2849.0, 345.0, 206.0, 2584.0, -16884.0, -9887.0, 7755.0, 152182.0, g
1799.0, 1058.0, 242.0, 601.0, 318.0, 22437.0, 10266.0, 504.0, 51054.0, 116016.0, g
17298.0, 16773.0, 2429.0, 499.0, 274.0, 791.0, 7101.0, 16587.0, 67473.0, 174879.0, g
21288.0, 1149.0, 2477.0, 617.0, 412.0, -1326.0, -20501.0, -8176.0, 14948.0, 186382.0, g
12602.0, 1183.0, 2035.0, 7.0, 373.0, 1598.0, -9257.0, -9727.0, 81481.0, 135762.0, g
76099.0, 18755.0, 2864.0, 346.0, 221.0, -90721.0, -52015.0, -19577.0, 346.0, 27143.0, g
20607.0, 12776.0, 2359.0, 446.0, 225.0, -18744.0, 1394.0, -7249.0, 5591.0, 188985.0, g
20796.0, 125.0, 2229.0, 454.0, 245.0, -456.0, 3595.0, 10244.0, 70028.0, 157901.0, g
43423.0, 15001.0, 2905.0, 325.0, 238.0, 24146.0, 2953.0, -9531.0, 5033.0, 191503.0, g
25456.0, 19794.0, 2557.0, 416.0, 237.0, 66.0, -15628.0, 13583.0, 269.0, 142248.0, g
22429.0, 14014.0, 2532.0, 503.0, 322.0, -132.0, -13354.0, 11692.0, 9239.0, 169867.0, g
131.0, 10757.0, 2151.0, 77.0, 463.0, -13778.0, 3296.0, 10549.0, 65029.0, 99477.0, g
29717.0, 13941.0, 2737.0, 471.0, 29.0, -16788.0, -1006.0, -9677.0, 11829.0, 239572.0, g
28776.0, 10947.0, 252.0, 447.0, 243.0, 979.0, 13714.0, -7529.0, 5598.0, 8885.0, g
36925.0, 15486.0, 2948.0, 335.0, 182.0, 42285.0, 19096.0, 6727.0, 7671.0, 162898.0, g
