@relation unknow
@attribute a1 real [13.0, 334177.0]
@attribute a2 real [0.0, 256382.0]
@attribute a3 real [3.0, 5323.0]
@attribute a4 real [1.0, 893.0]
@attribute a5 real [0.0, 675.0]
@attribute a6 real [-457916.0, 575241.0]
@attribute a7 real [-297172.0, 238321.0]
@attribute a8 real [-205895.0, 179851.0]
@attribute a9 real [0.0, 89958.0]
@attribute a10 real [57.0, 495561.0]
@attribute a11 {g, h}
@inputs a1, a2, a3, a4, a5, a6, a7, a8, a9, a10
@outputs a11
@data
20865.0, 15374.0, 2484.0, 525.0, 362.0, 19018.0, 17624.0, 10803.0, 7671.0, 148714.0, g
70382.0, 23488.0, 3339.0, 142.0, 73.0, 87519.0, 54971.0, 9924.0, 5247.0, 238101.0, g
43724.0, 20884.0, 3118.0, 206.0, 106.0, -20364.0, -18974.0, -12371.0, 17406.0, 192546.0, g
66435.0, 17664.0, 2912.0, 386.0, 216.0, 60897.0, 67757.0, 1228.0, 10237.0, 219291.0, g
76191.0, 29703.0, 3508.0, 107.0, 57.0, -117196.0, 48078.0, -19021.0, 164.0, 242437.0, g
3197.0, 12897.0, 2728.0, 345.0, 184.0, -23594.0, 20342.0, -7662.0, 44373.0, 131319.0, g
90176.0, 13963.0, 2602.0, 502.0, 299.0, -106492.0, -54229.0, 1112.0, 1523.0, 41094.0, g
84153.0, 24555.0, 3202.0, 341.0, 204.0, -37894.0, -71249.0, -9622.0, 2331.0, 302097.0, g
85637.0, 2889.0, 3404.0, 199.0, 114.0, -35825.0, 35499.0, 21963.0, 1247.0, 325385.0, g
21918.0, 104.0, 224.0, 552.0, 29.0, -3624.0, 16439.0, 7558.0, 46642.0, 157678.0, g
21966.0, 15301.0, 2546.0, 549.0, 346.0, 20522.0, 21219.0, 3478.0, 7388.0, 187286.0, g
47667.0, 18228.0, 26.0, 377.0, 217.0, 46932.0, 41307.0, -10178.0, 911.0, 156599.0, g
18188.0, 10464.0, 2267.0, 595.0, 327.0, 1266.0, -6937.0, 6227.0, 6316.0, 105825.0, g
19237.0, 17314.0, 2176.0, 547.0, 29.0, -26864.0, 12253.0, -17007.0, 56886.0, 78378.0, g
92706.0, 18153.0, 2882.0, 223.0, 129.0, -170772.0, 78013.0, 10946.0, 933.0, 228686.0, g
26169.0, 20704.0, 2731.0, 318.0, 194.0, 413.0, -18483.0, 489.0, 64571.0, 16601.0, g
63805.0, 23922.0, 3475.0, 175.0, 1.0, 44123.0, 51436.0, -1849.0, 19.0, 240845.0, g
40732.0, 16666.0, 2777.0, 279.0, 15.0, 46362.0, -25754.0, 13391.0, 4584.0, 24329.0, g
97023.0, 27752.0, 3225.0, 269.0, 196.0, -18167.0, 58156.0, -16904.0, 2867.0, 343473.0, g
44731.0, 18816.0, 3147.0, 29.0, 161.0, -65189.0, 41009.0, -10713.0, 5123.0, 264806.0, g
20108.0, 7112.0, 2175.0, 776.0, 405.0, 21642.0, 12832.0, 523.0, 15288.0, 127573.0, g
8311.0, 38219.0, 3688.0, 209.0, 109.0, -18988.0, -40773.0, 25834.0, 1997.0, 366082.0, g
47828.0, 19752.0, 3239.0, 254.0, 129.0, 28577.0, 34306.0, -14579.0, 353.0, 244304.0, g
21911.0, 9757.0, 223.0, 647.0, 409.0, -2018.0, -20022.0, 11516.0, 87984.0, 186455.0, g
60481.0, 28502.0, 3489.0, 214.0, 11.0, -43909.0, 45631.0, 15624.0, 1106.0, 285973.0, g
32224.0, 1435.0, 2374.0, 512.0, 273.0, 37238.0, 18082.0, -8868.0, 221.0, 204417.0, g
32399.0, 16473.0, 258.0, 408.0, 257.0, 24995.0, 30329.0, 12875.0, 7352.0, 190318.0, g
35654.0, 14362.0, 2776.0, 357.0, 214.0, 8964.0, 15136.0, 11947.0, 6911.0, 127902.0, g
20031.0, 6897.0, 2197.0, 8.0, 454.0, 19795.0, 14628.0, -5075.0, 11338.0, 97818.0, g
48413.0, 15432.0, 2518.0, 367.0, 202.0, 47115.0, 31455.0, -7334.0, 10999.0, 155285.0, g
28658.0, 6673.0, 2253.0, 575.0, 316.0, -34077.0, -17538.0, -3408.0, 7689.0, 153222.0, g
55576.0, 21834.0, 2831.0, 288.0, 176.0, -80342.0, 30474.0, 18328.0, 2858.0, 261157.0, g
1828.0, 10609.0, 2137.0, 547.0, 281.0, -1001.0, 6753.0, 465.0, 62.0, 180919.0, g
43452.0, 18372.0, 268.0, 24.0, 122.0, 26751.0, -19327.0, -12301.0, 7115.0, 223846.0, g
27978.0, 1204.0, 2582.0, 461.0, 237.0, 4347.0, 25099.0, 8466.0, 16055.0, 6638.0, g
23055.0, 15724.0, 2441.0, 388.0, 205.0, -11103.0, -10378.0, 11575.0, 10379.0, 174131.0, g
33776.0, 17567.0, 2701.0, 42.0, 246.0, -2528.0, -25876.0, 9423.0, 1314.0, 231062.0, g
58126.0, 28694.0, 318.0, 172.0, 93.0, 74825.0, 50152.0, -22465.0, 5798.0, 205607.0, g
141884.0, 18194.0, 2546.0, 415.0, 232.0, -146974.0, 98604.0, -11733.0, 5704.0, 310081.0, g
41499.0, 23367.0, 2871.0, 266.0, 15.0, 60546.0, 23728.0, 17542.0, 11817.0, 160948.0, g
39657.0, 111.0, 2586.0, 32.0, 165.0, 38548.0, 19596.0, 5249.0, 1672.0, 142327.0, g
29391.0, 13504.0, 2442.0, 39.0, 2.0, -26903.0, -20947.0, 9463.0, 19914.0, 150638.0, g
11344.0, 27217.0, 2827.0, 234.0, 126.0, -66702.0, -27843.0, 22138.0, 3685.0, 260732.0, g
18294.0, 10639.0, 2196.0, 522.0, 264.0, -25154.0, -6484.0, -2806.0, 68712.0, 145132.0, g
5577.0, 24523.0, 2985.0, 234.0, 13.0, 24467.0, 5202.0, 5376.0, 554.0, 280757.0, g
3592.0, 21208.0, 3028.0, 265.0, 138.0, -42812.0, -9328.0, -1632.0, 5549.0, 154244.0, g
16574.0, 11409.0, 2283.0, 583.0, 326.0, 2823.0, -7276.0, 5723.0, 45906.0, 150268.0, g
70642.0, 20386.0, 2953.0, 266.0, 158.0, 29509.0, 70026.0, 18033.0, 894.0, 209142.0, g
74921.0, 32245.0, 3499.0, 311.0, 161.0, -1794.0, -4899.0, 9595.0, 1408.0, 36198.0, g
21295.0, 16356.0, 2602.0, 433.0, 229.0, -11121.0, 10283.0, -11691.0, 12404.0, 8005.0, g
37373.0, 17115.0, 2979.0, 279.0, 161.0, -10658.0, -26286.0, 10301.0, 1006.0, 186091.0, g
19789.0, 12989.0, 2419.0, 507.0, 257.0, 14568.0, 5011.0, 3888.0, 10139.0, 75749.0, g
21433.0, 9541.0, 2394.0, 593.0, 357.0, 3145.0, -15039.0, 10064.0, 207.0, 109464.0, g
22169.0, 12447.0, 2437.0, 516.0, 269.0, -1451.0, 10788.0, 9111.0, 45801.0, 188537.0, g
12736.0, 11623.0, 2524.0, 714.0, 393.0, 15536.0, -88.0, -9708.0, 16144.0, 198161.0, g
97046.0, 1229.0, 2721.0, 281.0, 149.0, -122373.0, 84514.0, 3947.0, 30297.0, 231445.0, g
69018.0, 1795.0, 2884.0, 232.0, 127.0, -1273.0, 50867.0, 8406.0, 7312.0, 253205.0, g
22394.0, 19355.0, 2597.0, 43.0, 249.0, -1689.0, -20017.0, -14605.0, 55884.0, 44902.0, g
30654.0, 20541.0, 2755.0, 322.0, 17.0, 17819.0, 2112.0, -8091.0, 42632.0, 114632.0, g
18093.0, 7408.0, 2216.0, 802.0, 508.0, -3044.0, 6396.0, -3648.0, 6119.0, 205452.0, g
45594.0, 21259.0, 3054.0, 21.0, 114.0, -19463.0, -32938.0, 6961.0, 9022.0, 216746.0, g
23429.0, 1509.0, 2751.0, 486.0, 295.0, 10205.0, 17152.0, -512.0, 15311.0, 89264.0, g
29649.0, 19076.0, 2575.0, 304.0, 164.0, -2334.0, -1788.0, 14376.0, 3242.0, 135346.0, g
72618.0, 17185.0, 2871.0, 236.0, 124.0, 28439.0, 65415.0, -15187.0, 6979.0, 265691.0, g
43311.0, 17293.0, 2951.0, 376.0, 219.0, 15608.0, 38779.0, 10453.0, 12266.0, 250705.0, g
32492.0, 9592.0, 2534.0, 485.0, 317.0, 4226.0, -18377.0, -11367.0, 8249.0, 230031.0, g
42247.0, 17753.0, 2947.0, 229.0, 126.0, -8922.0, 19112.0, -7628.0, 836.0, 217043.0, g
81626.0, 33262.0, 3564.0, 23.0, 132.0, -31756.0, 71266.0, -24337.0, 3159.0, 330342.0, g
15132.0, 12051.0, 2348.0, 659.0, 388.0, -1338.0, -2315.0, 7269.0, 21428.0, 81919.0, g
18809.0, 13767.0, 2625.0, 562.0, 293.0, -9302.0, 17572.0, -617.0, 55162.0, 183899.0, g
20496.0, 7207.0, 2109.0, 732.0, 37.0, -277.0, 10558.0, -5745.0, 58679.0, 137123.0, g
38078.0, 17472.0, 2747.0, 301.0, 153.0, 23444.0, 30653.0, -11801.0, 20797.0, 179288.0, g
48631.0, 22851.0, 338.0, 23.0, 119.0, 4898.0, 42138.0, 10527.0, 654.0, 109076.0, g
37613.0, 24711.0, 3078.0, 231.0, 136.0, 37706.0, 31813.0, -7148.0, 63.0, 9514.0, g
33595.0, 21312.0, 2629.0, 275.0, 142.0, -28088.0, -12249.0, -16348.0, 29363.0, 135209.0, g
112412.0, 22407.0, 2942.0, 255.0, 14.0, -70252.0, 39039.0, 15235.0, 1949.0, 315411.0, g
63456.0, 23621.0, 3212.0, 176.0, 98.0, 69713.0, 27883.0, -5191.0, 2819.0, 248237.0, g
40099.0, 16226.0, 2785.0, 342.0, 214.0, 22694.0, 27223.0, 9702.0, 805.0, 181453.0, g
17781.0, 15102.0, 2563.0, 572.0, 33.0, -763.0, 1565.0, 11849.0, 30474.0, 101088.0, g
12746.0, 11587.0, 2261.0, 707.0, 403.0, 15498.0, -929.0, -6584.0, 69434.0, 141391.0, g
54408.0, 2749.0, 2898.0, 232.0, 12.0, 26925.0, 58495.0, -18437.0, 65913.0, 105012.0, g
19039.0, 9967.0, 2236.0, 581.0, 352.0, -22205.0, -11722.0, -2858.0, 5675.0, 160389.0, g
5751.0, 19264.0, 2974.0, 258.0, 138.0, 59532.0, 52213.0, -16.0, 3837.0, 22706.0, g
40439.0, 16356.0, 2672.0, 275.0, 14.0, 57061.0, 24582.0, -1125.0, 138.0, 190253.0, g
18513.0, 9939.0, 2265.0, 63.0, 394.0, 20055.0, 13194.0, -3825.0, 40251.0, 9342.0, g
84672.0, 1828.0, 296.0, 3.0, 156.0, 35044.0, 99605.0, 10754.0, 5334.0, 273305.0, g
12333.0, 12159.0, 2141.0, 672.0, 343.0, -1707.0, 10747.0, 1008.0, 17444.0, 199989.0, g
48268.0, 26838.0, 2706.0, 244.0, 123.0, 13835.0, -36664.0, -20275.0, 35118.0, 97574.0, g
56192.0, 29755.0, 3132.0, 22.0, 121.0, 55107.0, 49969.0, 21943.0, 1591.0, 222135.0, g
47814.0, 3937.0, 3266.0, 224.0, 114.0, 46292.0, 3427.0, -23227.0, 12068.0, 152651.0, g
12685.0, 11726.0, 2015.0, 715.0, 362.0, 1518.0, -5018.0, -11504.0, 44082.0, 152933.0, g
46207.0, 14526.0, 2752.0, 457.0, 238.0, 26491.0, 4897.0, -12909.0, 53676.0, 75349.0, g
29171.0, 15675.0, 2852.0, 376.0, 236.0, 5072.0, 12015.0, -798.0, 196.0, 243332.0, g
53521.0, 27853.0, 3554.0, 23.0, 142.0, 29719.0, 4957.0, 19395.0, 984.0, 185463.0, g
20704.0, 7145.0, 2077.0, 728.0, 372.0, 23553.0, 11069.0, 5915.0, 9949.0, 180945.0, g
2469.0, 10773.0, 2422.0, 552.0, 323.0, -7836.0, -22063.0, 3027.0, 21797.0, 214126.0, g
25797.0, 15054.0, 2608.0, 407.0, 211.0, -18201.0, 13429.0, 9277.0, 58624.0, 38535.0, g
3605.0, 15083.0, 286.0, 408.0, 213.0, 52246.0, -17248.0, 3644.0, 5396.0, 182937.0, g
34436.0, 17991.0, 2721.0, 316.0, 162.0, 8808.0, -19695.0, -13498.0, 2701.0, 205729.0, g
51167.0, 16435.0, 2622.0, 323.0, 185.0, -31098.0, 32936.0, -8724.0, 5521.0, 177361.0, g
98838.0, 18982.0, 2982.0, 368.0, 237.0, -67376.0, -61329.0, 118.0, 1013.0, 366551.0, g
43196.0, 18284.0, 289.0, 262.0, 135.0, -24541.0, 37148.0, 15109.0, 75.0, 162797.0, g
95008.0, 24802.0, 3664.0, 145.0, 79.0, -5117.0, 81412.0, 1372.0, 51.0, 278401.0, g
5347.0, 24675.0, 3028.0, 312.0, 16.0, 3834.0, -50242.0, 12522.0, 2892.0, 264305.0, g
2169.0, 11022.0, 2436.0, 557.0, 306.0, -14804.0, -18521.0, 6758.0, 3537.0, 146356.0, g
85293.0, 38361.0, 3805.0, 179.0, 97.0, -5198.0, 72759.0, 23621.0, 3104.0, 354787.0, g
81361.0, 22821.0, 3447.0, 164.0, 83.0, 44865.0, 69357.0, -17382.0, 1933.0, 252607.0, g
4218.0, 14782.0, 2606.0, 347.0, 177.0, 47961.0, 3136.0, 9311.0, 13566.0, 260044.0, g
40716.0, 20427.0, 3156.0, 244.0, 131.0, 24297.0, 19206.0, -9728.0, 3235.0, 191634.0, g
29514.0, 16624.0, 2727.0, 338.0, 224.0, 4952.0, -8357.0, 6785.0, 16582.0, 187474.0, g
25216.0, 10826.0, 2482.0, 494.0, 265.0, 756.0, 1981.0, 6168.0, 48887.0, 45072.0, g
28196.0, 26272.0, 2747.0, 315.0, 162.0, -10133.0, 20826.0, -26268.0, 37353.0, 93498.0, g
72029.0, 10148.0, 2741.0, 302.0, 157.0, 85188.0, -39201.0, -358.0, 6707.0, 163469.0, g
62932.0, 15239.0, 3131.0, 268.0, 142.0, 56442.0, 62072.0, 4325.0, 542.0, 214813.0, g
83777.0, 30013.0, 3251.0, 262.0, 133.0, 4531.0, -34015.0, 15698.0, 3228.0, 335267.0, g
44086.0, 18885.0, 3014.0, 258.0, 135.0, 26546.0, -28558.0, 1211.0, 734.0, 213539.0, g
23481.0, 20219.0, 2562.0, 486.0, 331.0, 12202.0, 10827.0, 16794.0, 71603.0, 134735.0, g
59025.0, 13547.0, 2634.0, 399.0, 259.0, -8588.0, 44723.0, -6648.0, 57.0, 255293.0, g
33696.0, 16656.0, 276.0, 349.0, 206.0, 28189.0, -1605.0, 12672.0, 24449.0, 137354.0, g
18274.0, 16928.0, 2385.0, 491.0, 262.0, -11674.0, -17852.0, -11681.0, 82525.0, 138811.0, g
21435.0, 15627.0, 2479.0, 399.0, 211.0, 27544.0, 6951.0, -7697.0, 19691.0, 177383.0, g
52185.0, 16768.0, 2642.0, 269.0, 143.0, 15208.0, 25179.0, 7861.0, 9544.0, 201888.0, g
18872.0, 17262.0, 2378.0, 532.0, 333.0, -23054.0, 5797.0, 14505.0, 49329.0, 148828.0, g
39146.0, 22068.0, 3062.0, 267.0, 142.0, 31259.0, 2731.0, 19881.0, 6193.0, 110977.0, g
18646.0, 7456.0, 216.0, 775.0, 481.0, -2142.0, 6927.0, 2532.0, 63366.0, 122916.0, g
29367.0, 1243.0, 2582.0, 458.0, 237.0, 35115.0, -18201.0, 8283.0, 3002.0, 154392.0, g
61208.0, 2943.0, 3529.0, 162.0, 88.0, 30442.0, 54522.0, -22126.0, 1101.0, 196652.0, g
30327.0, 29376.0, 2737.0, 249.0, 127.0, 25158.0, 17902.0, -18112.0, 81367.0, 157679.0, g
22626.0, 15261.0, 2742.0, 406.0, 229.0, -489.0, -11392.0, -7769.0, 15109.0, 133836.0, g
28929.0, 8375.0, 2372.0, 569.0, 312.0, 19327.0, -17293.0, -9334.0, 20673.0, 174312.0, g
63338.0, 28103.0, 3418.0, 169.0, 9.0, -7502.0, 5508.0, 5685.0, 5324.0, 189071.0, g
21047.0, 11033.0, 2262.0, 541.0, 27.0, 11912.0, 18744.0, -9609.0, 5151.0, 189434.0, g
20458.0, 10509.0, 2223.0, 599.0, 344.0, -5637.0, 16724.0, -8521.0, 46285.0, 142186.0, g
75989.0, 47636.0, 3641.0, 175.0, 98.0, -16751.0, 57101.0, 30527.0, 4972.0, 314553.0, g
81024.0, 31048.0, 3518.0, 289.0, 155.0, -1271.0, 54155.0, -19479.0, 5029.0, 361266.0, g
31658.0, 1535.0, 2496.0, 351.0, 19.0, 3488.0, 19134.0, 9562.0, 39136.0, 222252.0, g
4535.0, 18338.0, 2818.0, 278.0, 174.0, 30509.0, 40241.0, 9622.0, 14546.0, 237883.0, g
