@relation unknow
@attribute a1 real [13.0, 334177.0]
@attribute a2 real [0.0, 256382.0]
@attribute a3 real [3.0, 5323.0]
@attribute a4 real [1.0, 893.0]
@attribute a5 real [0.0, 675.0]
@attribute a6 real [-457916.0, 575241.0]
@attribute a7 real [-297172.0, 238321.0]
@attribute a8 real [-205895.0, 179851.0]
@attribute a9 real [0.0, 89958.0]
@attribute a10 real [57.0, 495561.0]
@attribute a11 {g, h}
@inputs a1, a2, a3, a4, a5, a6, a7, a8, a9, a10
@outputs a11
@data
39657.0, 111.0, 2586.0, 32.0, 165.0, 38548.0, 19596.0, 5249.0, 1672.0, 142327.0, g
29391.0, 13504.0, 2442.0, 39.0, 2.0, -26903.0, -20947.0, 9463.0, 19914.0, 150638.0, g
11344.0, 27217.0, 2827.0, 234.0, 126.0, -66702.0, -27843.0, 22138.0, 3685.0, 260732.0, g
3592.0, 21208.0, 3028.0, 265.0, 138.0, -42812.0, -9328.0, -1632.0, 5549.0, 154244.0, g
23429.0, 1509.0, 2751.0, 486.0, 295.0, 10205.0, 17152.0, -512.0, 15311.0, 89264.0, g
32492.0, 9592.0, 2534.0, 485.0, 317.0, 4226.0, -18377.0, -11367.0, 8249.0, 230031.0, g
48631.0, 22851.0, 338.0, 23.0, 119.0, 4898.0, 42138.0, 10527.0, 654.0, 109076.0, g
112412.0, 22407.0, 2942.0, 255.0, 14.0, -70252.0, 39039.0, 15235.0, 1949.0, 315411.0, g
63456.0, 23621.0, 3212.0, 176.0, 98.0, 69713.0, 27883.0, -5191.0, 2819.0, 248237.0, g
40099.0, 16226.0, 2785.0, 342.0, 214.0, 22694.0, 27223.0, 9702.0, 805.0, 181453.0, g
5751.0, 19264.0, 2974.0, 258.0, 138.0, 59532.0, 52213.0, -16.0, 3837.0, 22706.0, g
53521.0, 27853.0, 3554.0, 23.0, 142.0, 29719.0, 4957.0, 19395.0, 984.0, 185463.0, g
20704.0, 7145.0, 2077.0, 728.0, 372.0, 23553.0, 11069.0, 5915.0, 9949.0, 180945.0, g
25797.0, 15054.0, 2608.0, 407.0, 211.0, -18201.0, 13429.0, 9277.0, 58624.0, 38535.0, g
98838.0, 18982.0, 2982.0, 368.0, 237.0, -67376.0, -61329.0, 118.0, 1013.0, 366551.0, g
43196.0, 18284.0, 289.0, 262.0, 135.0, -24541.0, 37148.0, 15109.0, 75.0, 162797.0, g
2169.0, 11022.0, 2436.0, 557.0, 306.0, -14804.0, -18521.0, 6758.0, 3537.0, 146356.0, g
4218.0, 14782.0, 2606.0, 347.0, 177.0, 47961.0, 3136.0, 9311.0, 13566.0, 260044.0, g
72029.0, 10148.0, 2741.0, 302.0, 157.0, 85188.0, -39201.0, -358.0, 6707.0, 163469.0, g
83777.0, 30013.0, 3251.0, 262.0, 133.0, 4531.0, -34015.0, 15698.0, 3228.0, 335267.0, g
61208.0, 2943.0, 3529.0, 162.0, 88.0, 30442.0, 54522.0, -22126.0, 1101.0, 196652.0, g
28929.0, 8375.0, 2372.0, 569.0, 312.0, 19327.0, -17293.0, -9334.0, 20673.0, 174312.0, g
21047.0, 11033.0, 2262.0, 541.0, 27.0, 11912.0, 18744.0, -9609.0, 5151.0, 189434.0, g
75989.0, 47636.0, 3641.0, 175.0, 98.0, -16751.0, 57101.0, 30527.0, 4972.0, 314553.0, g
4535.0, 18338.0, 2818.0, 278.0, 174.0, 30509.0, 40241.0, 9622.0, 14546.0, 237883.0, g
12879.0, 11427.0, 2092.0, 737.0, 385.0, 15095.0, -5695.0, -11567.0, 67654.0, 256531.0, g
3463.0, 27772.0, 3274.0, 249.0, 147.0, 13236.0, 18884.0, 17564.0, 72444.0, 15503.0, g
68409.0, 2505.0, 3511.0, 22.0, 115.0, 69782.0, 61918.0, -19391.0, 5961.0, 229217.0, g
71457.0, 1343.0, 2685.0, 368.0, 234.0, -66499.0, 54872.0, 10549.0, 6091.0, 295249.0, g
25434.0, 16492.0, 256.0, 451.0, 246.0, 34862.0, -9886.0, -10063.0, 2276.0, 124753.0, g
37615.0, 14286.0, 2508.0, 388.0, 194.0, 60122.0, -28712.0, -11789.0, 13394.0, 209766.0, g
26183.0, 22097.0, 2376.0, 762.0, 402.0, 29627.0, -8131.0, -23482.0, 14607.0, 425267.0, g
31908.0, 871.0, 2378.0, 478.0, 241.0, 13777.0, 18618.0, -8788.0, 5954.0, 200251.0, g
22203.0, 1094.0, 2389.0, 604.0, 353.0, 16337.0, 18773.0, -6659.0, 51144.0, 157318.0, g
83528.0, 21724.0, 3199.0, 242.0, 132.0, 59278.0, 79247.0, -10813.0, 634.0, 218901.0, g
60865.0, 14493.0, 2869.0, 307.0, 168.0, -48789.0, 23801.0, 10528.0, 4081.0, 184962.0, g
17091.0, 10553.0, 2391.0, 675.0, 4.0, -3373.0, 7342.0, 7973.0, 14894.0, 129857.0, g
2356.0, 1788.0, 2624.0, 349.0, 184.0, 2109.0, 18977.0, 5924.0, 25417.0, 90719.0, g
13179.0, 10831.0, 2208.0, 774.0, 424.0, 14477.0, -2724.0, -1163.0, 27106.0, 197264.0, g
18173.0, 16556.0, 2567.0, 469.0, 286.0, 8388.0, -1012.0, 9601.0, 29666.0, 4259.0, g
40065.0, 2138.0, 2981.0, 285.0, 166.0, 18943.0, 26516.0, 16563.0, 1805.0, 213502.0, g
43547.0, 23776.0, 3186.0, 211.0, 128.0, 35088.0, 28273.0, -16498.0, 8662.0, 144334.0, g
66218.0, 21548.0, 2686.0, 334.0, 19.0, 7277.0, 56513.0, 16642.0, 177.0, 231756.0, g
32943.0, 12833.0, 2443.0, 35.0, 204.0, 44115.0, 21961.0, -7808.0, 4058.0, 147735.0, g
23942.0, 0.0, 2169.0, 692.0, 363.0, 61.0, -7939.0, 0.0, 59798.0, 150306.0, g
4519.0, 10479.0, 2344.0, 389.0, 197.0, 12464.0, 27373.0, -7226.0, 379.0, 222939.0, g
196051.0, 26777.0, 275.0, 282.0, 17.0, 60078.0, 215894.0, 17496.0, 40541.0, 79581.0, g
32808.0, 10103.0, 2514.0, 508.0, 31.0, 41658.0, -12069.0, -10026.0, 32394.0, 91649.0, g
24719.0, 18716.0, 2627.0, 335.0, 169.0, 438.0, 17868.0, 10574.0, 46523.0, 145777.0, g
13025.0, 10975.0, 2151.0, 756.0, 449.0, -14151.0, 59.0, 10218.0, 81124.0, 179618.0, g
34704.0, 14358.0, 2866.0, 354.0, 213.0, 2275.0, 23609.0, -4139.0, 5354.0, 14017.0, g
28194.0, 17802.0, 2369.0, 41.0, 233.0, 13739.0, 19456.0, 5032.0, 24601.0, 267574.0, g
45041.0, 21745.0, 326.0, 209.0, 116.0, 28941.0, 18778.0, 13448.0, 11531.0, 206449.0, g
17693.0, 10753.0, 2258.0, 602.0, 329.0, -2264.0, 7958.0, -6328.0, 15181.0, 238986.0, g
32937.0, 18034.0, 2627.0, 342.0, 185.0, 37224.0, 25053.0, 14472.0, 23549.0, 14956.0, g
46959.0, 36535.0, 3696.0, 152.0, 76.0, 32833.0, 33523.0, 14256.0, 4533.0, 110385.0, g
3583.0, 16099.0, 2794.0, 325.0, 186.0, -17198.0, -30167.0, 3915.0, 13095.0, 239649.0, g
21708.0, 10714.0, 2215.0, 573.0, 302.0, -16677.0, -17515.0, -4964.0, 15776.0, 162389.0, g
33079.0, 13591.0, 2765.0, 373.0, 209.0, 13208.0, 27736.0, -7146.0, 2202.0, 172076.0, g
15212.0, 12158.0, 2243.0, 657.0, 334.0, -153.0, 1414.0, 3346.0, 3478.0, 158011.0, g
122273.0, 50882.0, 439.0, 57.0, 3.0, 134135.0, 95301.0, 33701.0, 1393.0, 242286.0, g
87951.0, 26892.0, 3289.0, 207.0, 112.0, -1016.0, 41827.0, 18136.0, 2554.0, 355949.0, g
82421.0, 11516.0, 2683.0, 411.0, 254.0, -64837.0, 27682.0, 6252.0, 26.0, 276271.0, g
97932.0, 34907.0, 3269.0, 139.0, 82.0, 62926.0, 83731.0, 20003.0, 1418.0, 184217.0, g
58134.0, 23167.0, 3356.0, 251.0, 135.0, 36341.0, 6299.0, -14286.0, 4935.0, 252649.0, g
61199.0, 21557.0, 3241.0, 342.0, 213.0, -37325.0, -41404.0, 11642.0, 2402.0, 291812.0, g
31054.0, 24557.0, 2998.0, 252.0, 144.0, -8191.0, -3786.0, 1577.0, 20914.0, 75968.0, g
61335.0, 19038.0, 2984.0, 251.0, 144.0, -87377.0, -29484.0, 17846.0, 9634.0, 27729.0, g
122418.0, 16096.0, 301.0, 247.0, 144.0, -193168.0, 88456.0, -16442.0, 3236.0, 348406.0, g
35242.0, 17281.0, 2738.0, 362.0, 186.0, 5287.0, -17983.0, -8634.0, 17504.0, 172083.0, g
25623.0, 16428.0, 254.0, 456.0, 241.0, -12774.0, -20735.0, 1196.0, 637.0, 137938.0, g
37714.0, 20762.0, 2902.0, 32.0, 207.0, 15269.0, 37681.0, -14553.0, 25831.0, 143532.0, g
33349.0, 15264.0, 2435.0, 426.0, 237.0, 3372.0, -21526.0, -7889.0, 43507.0, 44962.0, g
3479.0, 22694.0, 3303.0, 261.0, 144.0, -2905.0, 21261.0, 15109.0, 29819.0, 59614.0, g
2204.0, 6726.0, 2151.0, 721.0, 378.0, 25098.0, 8731.0, 6686.0, 14345.0, 13344.0, g
24634.0, 15327.0, 233.0, 383.0, 194.0, 11202.0, 11555.0, 13886.0, 54418.0, 258638.0, g
65739.0, 24764.0, 3405.0, 178.0, 118.0, 13602.0, 41476.0, -17732.0, 2771.0, 223683.0, g
71873.0, 24806.0, 3483.0, 182.0, 93.0, 15585.0, 77482.0, 892.0, 5923.0, 197859.0, g
65524.0, 24901.0, 3503.0, 169.0, 87.0, 34609.0, 3569.0, -15231.0, 5325.0, 231693.0, g
13078.0, 10325.0, 2169.0, 786.0, 512.0, 12621.0, 6372.0, 9614.0, 3704.0, 100778.0, g
50532.0, 26617.0, 3506.0, 21.0, 122.0, 3472.0, 5308.0, -12805.0, 3431.0, 211479.0, g
80832.0, 25883.0, 3164.0, 2.0, 103.0, -83401.0, 5381.0, 11932.0, 6658.0, 248532.0, g
62689.0, 24474.0, 2653.0, 269.0, 139.0, -47146.0, 50067.0, -14815.0, 1109.0, 291289.0, g
2652.0, 7075.0, 2332.0, 605.0, 37.0, 1024.0, 15112.0, -4388.0, 82161.0, 233695.0, g
36948.0, 21853.0, 274.0, 318.0, 166.0, 57906.0, -12421.0, 12201.0, 14432.0, 225275.0, g
21514.0, 15607.0, 2521.0, 41.0, 221.0, 20872.0, 11476.0, -743.0, 10089.0, 106854.0, g
21648.0, 12444.0, 2255.0, 639.0, 319.0, 16474.0, 5129.0, -10428.0, 45725.0, 47027.0, g
40543.0, 19561.0, 302.0, 246.0, 138.0, 39239.0, 25234.0, 11932.0, 2112.0, 175379.0, g
24294.0, 20498.0, 2768.0, 4.0, 23.0, -6042.0, 12644.0, 7692.0, 45421.0, 108654.0, g
99454.0, 23624.0, 3518.0, 188.0, 11.0, 73276.0, 99368.0, -19703.0, 4576.0, 255281.0, g
23626.0, 14336.0, 2671.0, 442.0, 249.0, 17393.0, 698.0, 7117.0, 10738.0, 201391.0, g
35518.0, 22643.0, 2598.0, 315.0, 203.0, 42582.0, 12056.0, -14513.0, 668.0, 180018.0, g
26872.0, 18298.0, 2431.0, 338.0, 18.0, 11128.0, -14754.0, -15255.0, 1831.0, 169956.0, g
24375.0, 1907.0, 2857.0, 419.0, 246.0, 5843.0, -12898.0, 119.0, 45811.0, 52236.0, g
2328.0, 20845.0, 2901.0, 406.0, 219.0, -1369.0, -5449.0, 18396.0, 49586.0, 100433.0, g
33331.0, 10115.0, 2472.0, 631.0, 383.0, -36316.0, -23999.0, 7952.0, 2293.0, 306145.0, g
57111.0, 15913.0, 2571.0, 43.0, 216.0, 31444.0, 62923.0, -15872.0, 39941.0, 145202.0, g
80003.0, 21227.0, 3212.0, 204.0, 102.0, -131504.0, 64745.0, 13433.0, 9041.0, 303467.0, g
23328.0, 12853.0, 2225.0, 554.0, 289.0, -17087.0, -9431.0, -7004.0, 663.0, 179457.0, g
79196.0, 15494.0, 2832.0, 362.0, 22.0, -23624.0, 50044.0, -17137.0, 7135.0, 316098.0, g
36531.0, 20599.0, 2863.0, 282.0, 168.0, -2547.0, 17069.0, -3659.0, 7074.0, 134997.0, g
51558.0, 15174.0, 2548.0, 436.0, 234.0, 41827.0, 51569.0, -9564.0, 5498.0, 148639.0, g
4928.0, 2496.0, 3189.0, 228.0, 136.0, 28088.0, 31771.0, 1316.0, 3414.0, 254867.0, g
12673.0, 11743.0, 2151.0, 714.0, 357.0, 14998.0, 864.0, -11528.0, 17166.0, 628.0, g
19548.0, 9404.0, 2322.0, 638.0, 383.0, 21558.0, 12894.0, -4585.0, 34761.0, 155316.0, g
72677.0, 27322.0, 3586.0, 21.0, 117.0, 37757.0, 656.0, 17281.0, 3096.0, 278096.0, g
110144.0, 46417.0, 4288.0, 6.0, 3.0, 9501.0, 94144.0, -2116.0, 2517.0, 206363.0, g
35711.0, 21106.0, 2827.0, 23.0, 13.0, 5187.0, 10638.0, 12.0, 3921.0, 211088.0, g
24336.0, 19509.0, 2663.0, 391.0, 214.0, -7237.0, -14657.0, 18659.0, 49742.0, 125914.0, g
17361.0, 10589.0, 2371.0, 626.0, 394.0, -536.0, 4226.0, 7581.0, 24043.0, 141249.0, g
28833.0, 12929.0, 2438.0, 368.0, 191.0, -2913.0, -13009.0, 313.0, 59.0, 241834.0, g
38556.0, 2074.0, 2964.0, 221.0, 114.0, -9768.0, 17482.0, -17345.0, 2592.0, 224173.0, g
21023.0, 10365.0, 2246.0, 58.0, 332.0, -4604.0, 16451.0, 8514.0, 2638.0, 15215.0, g
67601.0, 25977.0, 3096.0, 294.0, 149.0, -332.0, 31675.0, 11273.0, 137.0, 326562.0, g
57999.0, 15368.0, 2468.0, 583.0, 38.0, -31576.0, -55573.0, -10838.0, 262.0, 206521.0, g
87031.0, 19284.0, 2716.0, 268.0, 142.0, -77393.0, -38956.0, 12383.0, 4282.0, 211088.0, g
35914.0, 25526.0, 3312.0, 248.0, 126.0, 21209.0, 18594.0, 15773.0, 1746.0, 15184.0, g
51103.0, 31524.0, 3755.0, 144.0, 73.0, 32268.0, 29055.0, 21008.0, 3294.0, 14058.0, g
48492.0, 35207.0, 3661.0, 164.0, 85.0, 15515.0, 28151.0, -27894.0, 5684.0, 65943.0, g
40634.0, 17743.0, 2793.0, 316.0, 159.0, 33059.0, 36917.0, 13853.0, 7989.0, 139117.0, g
55441.0, 23439.0, 2811.0, 294.0, 16.0, 59676.0, 51074.0, 8597.0, 5035.0, 256896.0, g
20425.0, 11334.0, 2314.0, 592.0, 323.0, 12793.0, 18867.0, 6839.0, 7107.0, 121818.0, g
5548.0, 27161.0, 3183.0, 23.0, 122.0, 43102.0, 54256.0, 13741.0, 32222.0, 262181.0, g
79863.0, 29731.0, 3245.0, 146.0, 75.0, 12403.0, 63407.0, 16137.0, 16356.0, 241144.0, g
34688.0, 124.0, 2547.0, 346.0, 174.0, 26302.0, -18901.0, 8846.0, 12095.0, 131332.0, g
56018.0, 1448.0, 2954.0, 227.0, 12.0, 72143.0, 29077.0, -926.0, 11562.0, 14429.0, g
27556.0, 6647.0, 2338.0, 66.0, 342.0, 17796.0, -12144.0, 5404.0, 21382.0, 127212.0, g
27608.0, 7585.0, 2288.0, 593.0, 338.0, 10478.0, -809.0, 3848.0, 2676.0, 147808.0, g
27407.0, 22856.0, 3034.0, 35.0, 229.0, -5118.0, -14929.0, 1733.0, 7605.0, 10233.0, g
40559.0, 26001.0, 3025.0, 19.0, 99.0, 18103.0, -25683.0, -17925.0, 18358.0, 166699.0, g
35753.0, 18194.0, 2955.0, 27.0, 137.0, 5016.0, -18592.0, -5547.0, 4507.0, 209088.0, g
42682.0, 17653.0, 2816.0, 287.0, 147.0, 7351.0, 38706.0, -698.0, 5212.0, 19461.0, g
37826.0, 15032.0, 279.0, 352.0, 216.0, 45448.0, 2472.0, -7715.0, 8949.0, 174051.0, g
12988.0, 10482.0, 218.0, 759.0, 512.0, -12689.0, -4694.0, 4768.0, 85665.0, 135751.0, g
26096.0, 16082.0, 2518.0, 355.0, 181.0, -31492.0, -14398.0, 9938.0, 17638.0, 103521.0, g
19501.0, 12449.0, 2353.0, 532.0, 299.0, 3148.0, -12526.0, -10155.0, 27644.0, 214814.0, g
42453.0, 1528.0, 2701.0, 301.0, 186.0, 41163.0, 25746.0, -3422.0, 11939.0, 122813.0, g
69434.0, 23085.0, 296.0, 31.0, 169.0, -34245.0, 25812.0, 15957.0, 9536.0, 291627.0, g
13158.0, 10705.0, 2214.0, 777.0, 456.0, 13893.0, 2651.0, -1107.0, 63.0, 92555.0, g
28813.0, 25764.0, 2912.0, 206.0, 111.0, -2081.0, -16421.0, 7563.0, 31937.0, 84458.0, g
30156.0, 18157.0, 2694.0, 476.0, 292.0, 11498.0, 26656.0, 9444.0, 17775.0, 112265.0, g
9294.0, 24254.0, 3191.0, 275.0, 175.0, 2707.0, 68718.0, 23258.0, 4706.0, 365375.0, g
26242.0, 16917.0, 254.0, 392.0, 227.0, 14772.0, 16158.0, -11063.0, 7942.0, 181546.0, g
46202.0, 14239.0, 2757.0, 343.0, 212.0, -56035.0, 2332.0, -12518.0, 1624.0, 1911.0, g
19149.0, 1633.0, 2572.0, 488.0, 302.0, -2272.0, -4204.0, -12249.0, 38839.0, 189208.0, g
87444.0, 10564.0, 2661.0, 452.0, 272.0, -6896.0, 5296.0, -9369.0, 5804.0, 31636.0, g
36524.0, 13788.0, 2847.0, 356.0, 179.0, 4126.0, 32513.0, 7791.0, 2938.0, 159604.0, g
39003.0, 1741.0, 2752.0, 278.0, 141.0, 11611.0, -25295.0, 11689.0, 8086.0, 198178.0, g
80303.0, 33296.0, 356.0, 175.0, 94.0, -57431.0, 62086.0, 1789.0, 2683.0, 304529.0, g
20872.0, 12409.0, 2324.0, 659.0, 457.0, 9962.0, 17865.0, -10541.0, 23769.0, 195088.0, g
17809.0, 10849.0, 2328.0, 559.0, 289.0, 1802.0, -7789.0, 4698.0, 73417.0, 94904.0, g
47303.0, 16532.0, 304.0, 267.0, 138.0, 4857.0, 26467.0, -8345.0, 17262.0, 169897.0, g
47391.0, 29576.0, 343.0, 152.0, 83.0, 15084.0, -9092.0, 20507.0, 3585.0, 202704.0, g
42745.0, 1766.0, 2741.0, 298.0, 164.0, 5348.0, 22423.0, 14158.0, 8917.0, 25214.0, g
90284.0, 16615.0, 2809.0, 351.0, 192.0, 47319.0, 85733.0, 8649.0, 6969.0, 257629.0, g
17173.0, 10926.0, 2272.0, 626.0, 345.0, 3364.0, -8306.0, 6872.0, 36721.0, 161621.0, g
38448.0, 14792.0, 2446.0, 495.0, 299.0, 181.0, 30973.0, -10152.0, 22313.0, 94833.0, g
17917.0, 1085.0, 2326.0, 524.0, 271.0, 751.0, -5962.0, 3319.0, 7944.0, 105688.0, g
644.0, 31208.0, 3238.0, 198.0, 102.0, 15898.0, 57101.0, 18792.0, 8889.0, 248691.0, g
30714.0, 213.0, 3134.0, 299.0, 185.0, 2148.0, 18578.0, -7959.0, 25431.0, 55872.0, g
59308.0, 11049.0, 2691.0, 375.0, 199.0, 62427.0, 54336.0, 3465.0, 3037.0, 228843.0, g
31899.0, 23787.0, 2946.0, 238.0, 138.0, -32138.0, -9386.0, -1376.0, 5229.0, 149742.0, g
62321.0, 22336.0, 2987.0, 246.0, 137.0, 49383.0, 51357.0, -1308.0, 12972.0, 290201.0, g
158211.0, 31188.0, 3003.0, 193.0, 103.0, 107921.0, 164033.0, 17564.0, 1736.0, 238671.0, g
84581.0, 28158.0, 3526.0, 163.0, 91.0, -73652.0, 72924.0, -19167.0, 3395.0, 288411.0, g
111755.0, 5015.0, 3782.0, 127.0, 65.0, 97564.0, 114566.0, -32572.0, 8428.0, 177431.0, g
29826.0, 14769.0, 2698.0, 414.0, 223.0, -8459.0, 16099.0, -11368.0, 5159.0, 178934.0, g
23492.0, 16115.0, 2353.0, 506.0, 29.0, 9483.0, 18608.0, -13814.0, 21221.0, 248012.0, g
24213.0, 0.0, 2095.0, 739.0, 414.0, -25422.0, -1591.0, 0.0, 6456.0, 231044.0, g
21646.0, 12695.0, 24.0, 457.0, 237.0, -29582.0, 6984.0, 8794.0, 30967.0, 204558.0, g
17482.0, 10818.0, 2324.0, 597.0, 32.0, 21798.0, 10262.0, 4294.0, 76947.0, 92118.0, g
21106.0, 15131.0, 2562.0, 43.0, 237.0, 22312.0, 10744.0, 9368.0, 34116.0, 114058.0, g
21248.0, 9165.0, 2393.0, 632.0, 383.0, -1781.0, 13562.0, -9885.0, 42015.0, 105273.0, g
44554.0, 11955.0, 2707.0, 281.0, 148.0, -8976.0, -19548.0, -7297.0, 3258.0, 236534.0, g
16078.0, 11314.0, 2352.0, 649.0, 393.0, 3769.0, -5834.0, -8109.0, 5209.0, 4372.0, g
60765.0, 16922.0, 29.0, 248.0, 153.0, -2804.0, -38892.0, 11289.0, 1649.0, 179607.0, g
19441.0, 15051.0, 2554.0, 494.0, 284.0, -4917.0, 13179.0, -843.0, 2261.0, 47036.0, g
74518.0, 27013.0, 3553.0, 141.0, 78.0, 74885.0, 60478.0, 15579.0, 38.0, 212207.0, g
36128.0, 10342.0, 2434.0, 497.0, 256.0, -33371.0, 28049.0, -6711.0, 585.0, 74737.0, g
32673.0, 13601.0, 2685.0, 37.0, 195.0, 13071.0, 23663.0, -6615.0, 12193.0, 252294.0, g
71634.0, 25712.0, 3194.0, 185.0, 11.0, -47491.0, 43553.0, 6882.0, 298.0, 238991.0, g
43246.0, 35685.0, 3469.0, 16.0, 84.0, 5524.0, 37212.0, 19962.0, 11819.0, 128238.0, g
48434.0, 22949.0, 2972.0, 222.0, 122.0, 58482.0, 38912.0, 16126.0, 1071.0, 189115.0, g
51595.0, 15553.0, 2446.0, 441.0, 224.0, 40561.0, 41877.0, 1021.0, 1523.0, 122346.0, g
8765.0, 20914.0, 3347.0, 159.0, 91.0, 52327.0, 76641.0, -12982.0, 1712.0, 219403.0, g
18825.0, 10244.0, 2346.0, 563.0, 286.0, -24817.0, -7654.0, -4837.0, 6221.0, 15789.0, g
17233.0, 10665.0, 2352.0, 631.0, 362.0, 19981.0, 11464.0, 441.0, 3577.0, 182733.0, g
33332.0, 14836.0, 2803.0, 381.0, 21.0, -30766.0, -6335.0, -7038.0, 605.0, 179485.0, g
101936.0, 34762.0, 3195.0, 14.0, 7.0, -76614.0, 62568.0, 34709.0, 385.0, 279691.0, g
20921.0, 12745.0, 2363.0, 473.0, 245.0, 27488.0, 10257.0, -8142.0, 119.0, 146967.0, g
24266.0, 15436.0, 2282.0, 48.0, 274.0, -6264.0, -12892.0, 11238.0, 6918.0, 172337.0, g
77656.0, 37488.0, 3484.0, 246.0, 162.0, -275.0, 51518.0, -24559.0, 1213.0, 358409.0, g
62716.0, 24211.0, 3237.0, 189.0, 113.0, 21941.0, 50195.0, -16368.0, 11196.0, 102006.0, g
27433.0, 11801.0, 2387.0, 402.0, 211.0, 7644.0, 20878.0, 9208.0, 2151.0, 174767.0, g
66958.0, 40317.0, 4129.0, 83.0, 42.0, 62768.0, 44285.0, -22514.0, 3996.0, 181433.0, g
2697.0, 17561.0, 2519.0, 366.0, 201.0, 4937.0, -22693.0, 14334.0, 22521.0, 209374.0, g
21593.0, 12115.0, 2434.0, 519.0, 274.0, -28915.0, 9924.0, 7198.0, 3652.0, 108756.0, g
30586.0, 1809.0, 2762.0, 358.0, 212.0, 3317.0, -6909.0, 12263.0, 12329.0, 192995.0, g
