@relation ring
@attribute A1 real [-6879.0, 6285.0]
@attribute A2 real [-7141.0, 6921.0]
@attribute A3 real [-7734.0, 7611.0]
@attribute A4 real [-6627.0, 7149.0]
@attribute A5 real [-7184.0, 6383.0]
@attribute A6 real [-6946.0, 6743.0]
@attribute A7 real [-7781.0, 6285.0]
@attribute A8 real [-6882.0, 6357.0]
@attribute A9 real [-7184.0, 7487.0]
@attribute A10 real [-7232.0, 6757.0]
@attribute A11 real [-7803.0, 7208.0]
@attribute A12 real [-7395.0, 6791.0]
@attribute A13 real [-7096.0, 6403.0]
@attribute A14 real [-7472.0, 7261.0]
@attribute A15 real [-7342.0, 7372.0]
@attribute A16 real [-7121.0, 6905.0]
@attribute A17 real [-7163.0, 7175.0]
@attribute A18 real [-8778.0, 6896.0]
@attribute A19 real [-7554.0, 5726.0]
@attribute A20 real [-6722.0, 7627.0]
@attribute Class {0, 1}
@inputs A1, A2, A3, A4, A5, A6, A7, A8, A9, A10, A11, A12, A13, A14, A15, A16, A17, A18, A19, A20
@outputs Class
@data
-3494.0, -1665.0, -1192.0, -4619.0, 643.0, 18.0, -1944.0, -1979.0, 1227.0, -2269.0, -2027.0, -1802.0, -2814.0, 2181.0, 949.0, -2005.0, -407.0, 522.0, 1527.0, -288.0, 0
91.0, 1279.0, -1829.0, -716.0, 5993.0, 1582.0, -47.0, 2312.0, 2495.0, -402.0, 1714.0, -2828.0, -283.0, -3926.0, 2157.0, -1567.0, -653.0, -3562.0, 1521.0, -2672.0, 0
-466.0, 305.0, 689.0, -403.0, -3628.0, -185.0, -629.0, -2584.0, 976.0, 115.0, 222.0, -245.0, 646.0, 531.0, -528.0, 1863.0, 982.0, 1684.0, 102.0, -2284.0, 0
342.0, 2711.0, 274.0, 386.0, 935.0, 75.0, -161.0, 2.0, -839.0, 322.0, 1031.0, 409.0, 1293.0, 1073.0, 17.0, 1124.0, -638.0, -85.0, 1688.0, 1511.0, 1
-2337.0, -772.0, 1052.0, -512.0, 3026.0, 2746.0, 2004.0, -1267.0, -686.0, -2138.0, 92.0, -556.0, 916.0, -894.0, 2191.0, -2667.0, 1224.0, 551.0, -635.0, 428.0, 0
2088.0, 98.0, 2083.0, 294.0, 854.0, 2774.0, 811.0, -4182.0, 308.0, -237.0, -2576.0, -3113.0, 3023.0, 2928.0, -685.0, -924.0, -1354.0, 1917.0, -1878.0, 2899.0, 0
142.0, -336.0, -2004.0, 967.0, 24.0, -1389.0, 3447.0, -804.0, 1042.0, -3509.0, 905.0, -778.0, -522.0, -2452.0, 2485.0, 1425.0, -1725.0, -2137.0, -76.0, -2185.0, 0
1484.0, -12.0, -3614.0, -2102.0, -3626.0, 2175.0, -1926.0, 415.0, -549.0, -1549.0, -2804.0, 1842.0, 3112.0, 319.0, -3579.0, 3636.0, -562.0, 2854.0, -16.0, 238.0, 0
426.0, -2925.0, 848.0, 1064.0, 474.0, 1237.0, 2037.0, -3595.0, 148.0, -1306.0, 2462.0, -7114.0, 2213.0, -331.0, 1271.0, -1198.0, 263.0, -926.0, 1317.0, 93.0, 0
1398.0, 973.0, 335.0, -556.0, -103.0, -648.0, -278.0, 3219.0, -254.0, 154.0, 763.0, 131.0, -27.0, 16.0, -99.0, 92.0, -489.0, -616.0, 1702.0, 927.0, 1
-3419.0, 739.0, -868.0, -317.0, 2694.0, 2859.0, -2099.0, 3484.0, 193.0, 2767.0, 1884.0, 456.0, 2593.0, 3747.0, 344.0, 954.0, -65.0, 2148.0, -691.0, 464.0, 0
-2209.0, -226.0, 2279.0, 2097.0, 275.0, -1353.0, 425.0, -1293.0, -244.0, -2083.0, 3442.0, 883.0, 2408.0, 398.0, 2648.0, -2866.0, 156.0, 1506.0, -2404.0, -2923.0, 0
54.0, 416.0, 334.0, 1346.0, -63.0, 886.0, 1753.0, -1323.0, -761.0, -1058.0, -257.0, 963.0, -658.0, 13.0, -534.0, 393.0, -284.0, 1944.0, 98.0, 891.0, 1
679.0, -135.0, 422.0, 337.0, 37.0, -308.0, -2092.0, 1898.0, 151.0, -564.0, -107.0, 726.0, 989.0, 1939.0, 141.0, -143.0, 485.0, 56.0, -632.0, 747.0, 1
68.0, 1803.0, 1544.0, 1876.0, 32.0, -518.0, -1159.0, 2241.0, 649.0, 82.0, 469.0, 552.0, -426.0, 1796.0, 1483.0, 478.0, 794.0, -1228.0, 264.0, -42.0, 1
806.0, 1923.0, -308.0, -1169.0, 632.0, 159.0, 2193.0, 965.0, -784.0, 1153.0, 1683.0, 1267.0, -2047.0, -13.0, 832.0, -469.0, 1869.0, 606.0, 963.0, 266.0, 1
-97.0, 637.0, -82.0, -1562.0, -1207.0, -949.0, -1864.0, -1195.0, 226.0, -435.0, 101.0, 1531.0, 1117.0, -238.0, -686.0, 407.0, 73.0, 347.0, -282.0, 1241.0, 1
2357.0, -1254.0, 284.0, 2288.0, 2.0, 1768.0, 111.0, 3015.0, 1349.0, -169.0, 846.0, -342.0, -1667.0, -548.0, -284.0, -474.0, 228.0, 403.0, -664.0, 2302.0, 1
-1034.0, 152.0, -581.0, -741.0, 2522.0, 708.0, -126.0, -1003.0, 3104.0, 488.0, -1206.0, -83.0, -944.0, 2225.0, 2499.0, 837.0, 182.0, -158.0, 1582.0, 1342.0, 1
1804.0, 1554.0, -1468.0, -1885.0, 494.0, -2132.0, 1236.0, -204.0, 2021.0, 637.0, 1727.0, -1583.0, 2378.0, -1322.0, 1564.0, 1923.0, -1559.0, -137.0, -4012.0, -3.0, 0
-1274.0, 3018.0, 2761.0, -88.0, -311.0, -7.0, 4437.0, -3201.0, 1922.0, -937.0, -2132.0, -1867.0, -2884.0, 6031.0, -98.0, -631.0, 876.0, 962.0, 1811.0, -1274.0, 0
375.0, -684.0, -4056.0, 3495.0, 2854.0, -111.0, -827.0, 2158.0, -2025.0, -33.0, -3042.0, -352.0, 4013.0, -4945.0, -335.0, -3132.0, -118.0, -211.0, 2695.0, -1.0, 0
2026.0, -616.0, 774.0, 148.0, 264.0, 273.0, -411.0, 417.0, -4264.0, -1621.0, 3369.0, 493.0, -1165.0, -365.0, 661.0, 137.0, 454.0, 136.0, -715.0, -1167.0, 0
-885.0, -1125.0, -1304.0, 163.0, 837.0, 1765.0, 961.0, 779.0, 524.0, 725.0, -78.0, -1036.0, 1935.0, 894.0, 985.0, 84.0, -1081.0, 899.0, 462.0, 192.0, 1
744.0, -698.0, 637.0, 267.0, 611.0, 81.0, 161.0, -4.0, 1139.0, 1207.0, -241.0, -9.0, -259.0, 1593.0, 239.0, 472.0, 222.0, 328.0, -68.0, 16.0, 1
1806.0, 156.0, 622.0, -5.0, 791.0, -267.0, 1885.0, -136.0, 43.0, 168.0, 414.0, 1132.0, -411.0, 855.0, -308.0, 2206.0, 543.0, 2049.0, 395.0, 2144.0, 1
1839.0, 48.0, 771.0, 2389.0, 704.0, -801.0, 415.0, -904.0, -89.0, 226.0, 813.0, 1243.0, -351.0, 1502.0, -9.0, -346.0, 1623.0, -366.0, 1272.0, 579.0, 1
972.0, 69.0, 2.0, 779.0, 3.0, 649.0, 328.0, 18.0, 208.0, 597.0, -899.0, -1448.0, 483.0, -241.0, 983.0, 217.0, 3245.0, 42.0, 2208.0, 806.0, 1
-612.0, 54.0, -1288.0, 178.0, 475.0, -223.0, -481.0, 2006.0, 1287.0, -229.0, 431.0, 1686.0, 1538.0, -2012.0, 1595.0, 149.0, -347.0, -4.0, -55.0, -77.0, 1
214.0, 861.0, 3448.0, 1411.0, -113.0, 2043.0, 702.0, 658.0, -522.0, 1055.0, 1298.0, -9.0, -47.0, 395.0, 113.0, 113.0, -344.0, 145.0, 274.0, 418.0, 1
-908.0, 2991.0, 1659.0, 126.0, 662.0, 809.0, 128.0, -346.0, 1579.0, -523.0, 1696.0, 333.0, 367.0, -1633.0, 351.0, -192.0, 1079.0, 361.0, 1726.0, 1244.0, 1
2177.0, 135.0, 89.0, -105.0, -33.0, 12.0, 473.0, 812.0, -1302.0, 1221.0, 2748.0, 381.0, 686.0, 103.0, -182.0, -866.0, 322.0, 1629.0, -1143.0, 1183.0, 1
2526.0, -864.0, 45.0, 265.0, 2064.0, 548.0, -808.0, 707.0, 256.0, 312.0, -3.0, -821.0, 1377.0, -1412.0, -482.0, 1285.0, 545.0, 343.0, 512.0, -1152.0, 1
512.0, 1486.0, 154.0, 796.0, 2184.0, 122.0, 589.0, 164.0, 1807.0, 1442.0, 1151.0, 642.0, 944.0, -616.0, 2.0, 233.0, 883.0, -203.0, -34.0, 1837.0, 1
1384.0, 327.0, 776.0, 48.0, 54.0, 591.0, 13.0, 16.0, -306.0, 1355.0, -663.0, 769.0, -1205.0, -704.0, 643.0, -89.0, -1598.0, 619.0, 2033.0, 2131.0, 1
256.0, 161.0, 2264.0, -2462.0, -596.0, 2128.0, -313.0, 503.0, -515.0, 2383.0, 829.0, 1745.0, -1586.0, 32.0, -45.0, 3184.0, -1763.0, 209.0, 159.0, -1838.0, 0
1572.0, 1476.0, 1024.0, -796.0, -847.0, -5343.0, 576.0, 973.0, 3937.0, 1534.0, 1438.0, -143.0, 1037.0, -224.0, 1789.0, -1698.0, 1406.0, 1175.0, -2927.0, 345.0, 0
3008.0, 1339.0, 2423.0, -1582.0, -2321.0, -439.0, 2614.0, -2864.0, 308.0, 2356.0, -811.0, 1395.0, 1294.0, -174.0, 2809.0, -1194.0, -298.0, -1816.0, -158.0, 2227.0, 0
164.0, 824.0, -615.0, -79.0, -301.0, 1242.0, -162.0, -18.0, -43.0, -58.0, 758.0, 2614.0, -141.0, 6.0, -186.0, 94.0, -233.0, 1314.0, 695.0, -809.0, 1
129.0, 469.0, 3008.0, -25.0, 512.0, 4696.0, -12.0, -56.0, 516.0, -2215.0, 2482.0, -257.0, -2688.0, -1383.0, 3098.0, -409.0, 3004.0, -263.0, 252.0, 1175.0, 0
-923.0, 2032.0, 1729.0, 1201.0, 101.0, 579.0, -584.0, -1557.0, 68.0, 22.0, 679.0, 859.0, -5.0, 696.0, -675.0, -217.0, -1242.0, 2498.0, 522.0, -1117.0, 1
418.0, 2328.0, -984.0, 534.0, 1211.0, 1414.0, 1353.0, 2834.0, 1116.0, -478.0, 1301.0, -11.0, 23.0, 1439.0, -1619.0, 789.0, -316.0, 1621.0, 1474.0, -1188.0, 1
-83.0, 1896.0, -1502.0, 2705.0, -1089.0, 2896.0, 608.0, -656.0, -732.0, 1076.0, 776.0, 3898.0, 934.0, 384.0, 1054.0, 1168.0, 1695.0, 367.0, -3.0, -1812.0, 0
2232.0, 925.0, 872.0, -603.0, -188.0, -204.0, 24.0, 73.0, 974.0, 2138.0, 1364.0, -917.0, -212.0, 73.0, -737.0, 854.0, 172.0, 27.0, 281.0, 3.0, 1
2028.0, 1037.0, -1147.0, 513.0, 42.0, 418.0, -707.0, -77.0, 431.0, -1162.0, 1652.0, 982.0, 139.0, 1258.0, 372.0, 2223.0, -949.0, -111.0, 3198.0, -13.0, 1
-1472.0, 746.0, -2628.0, -12.0, 632.0, 373.0, 134.0, 525.0, -487.0, 946.0, 814.0, -1363.0, 1107.0, -123.0, -1191.0, -1315.0, 2329.0, -2304.0, -2791.0, 1233.0, 0
148.0, 2123.0, 308.0, 162.0, 123.0, -1492.0, 298.0, 1914.0, -57.0, -1648.0, 222.0, -84.0, -43.0, 124.0, 1266.0, 747.0, 1797.0, 1106.0, 803.0, -354.0, 1
118.0, -135.0, -62.0, -994.0, 1643.0, 143.0, 292.0, -754.0, -443.0, -735.0, -56.0, 3046.0, 2475.0, 2966.0, -99.0, 318.0, -1358.0, 72.0, -2556.0, 3876.0, 0
276.0, -1626.0, 1994.0, -553.0, 234.0, 1164.0, -3076.0, -513.0, -523.0, 286.0, -1087.0, -1561.0, -1093.0, -1636.0, 392.0, 327.0, -3312.0, 678.0, 68.0, 179.0, 0
-397.0, 396.0, -9.0, 446.0, -287.0, 659.0, 3923.0, -1099.0, 1238.0, 2551.0, 2458.0, 1083.0, 1393.0, 127.0, -962.0, -88.0, -403.0, 1258.0, 575.0, -137.0, 0
2904.0, -938.0, 1429.0, 1627.0, -1215.0, -647.0, 781.0, 2265.0, 13.0, -4254.0, -1461.0, -244.0, -332.0, 1708.0, -305.0, 1707.0, -1439.0, -656.0, 1732.0, 1158.0, 0
294.0, 509.0, 1665.0, 1069.0, -269.0, 1407.0, 1337.0, -214.0, -193.0, 818.0, 1328.0, 366.0, 1243.0, -1056.0, 692.0, 1974.0, -822.0, 1281.0, 96.0, -279.0, 1
1021.0, -19.0, -63.0, 79.0, 472.0, -938.0, 392.0, 221.0, 1035.0, -302.0, 2924.0, 639.0, 459.0, 1381.0, 687.0, -563.0, 1578.0, 1047.0, 2057.0, 852.0, 1
-31.0, -842.0, -929.0, 158.0, -1565.0, -466.0, 605.0, 1911.0, -684.0, -202.0, 73.0, -3103.0, -567.0, 1202.0, -1416.0, 1213.0, 2648.0, 27.0, -2162.0, 1375.0, 0
-1298.0, 2315.0, 884.0, 598.0, -25.0, 85.0, 577.0, 579.0, 566.0, 1792.0, 1336.0, 1579.0, 486.0, -118.0, 394.0, 98.0, 2343.0, 997.0, 314.0, 1711.0, 1
904.0, -1282.0, 182.0, 187.0, 1831.0, -16.0, -672.0, 342.0, 1222.0, 1312.0, 411.0, 1733.0, 273.0, 495.0, -996.0, 959.0, -401.0, 1563.0, -131.0, 1924.0, 1
-1446.0, 952.0, -2073.0, -502.0, -1107.0, 1121.0, 2082.0, -141.0, -2694.0, 326.0, 4854.0, -1054.0, -147.0, -1073.0, 274.0, -2386.0, -3682.0, 821.0, 1294.0, -3296.0, 0
-23.0, 258.0, 895.0, -2334.0, 71.0, 237.0, 231.0, 1036.0, 2624.0, -2619.0, 69.0, 1456.0, -2672.0, -1214.0, 814.0, 3408.0, -861.0, -1446.0, -225.0, -845.0, 0
-6.0, -712.0, -2104.0, -586.0, -945.0, 884.0, 1315.0, 1161.0, 1219.0, -243.0, 1354.0, 1452.0, 11.0, 815.0, 1099.0, 1273.0, -377.0, -278.0, 1789.0, -271.0, 1
-939.0, -1709.0, -2836.0, -123.0, 2494.0, -1019.0, 229.0, -861.0, 1129.0, -682.0, 1751.0, -2384.0, -822.0, 558.0, -2164.0, -3475.0, 705.0, -2993.0, -582.0, -1982.0, 0
-1072.0, -1374.0, -1606.0, 166.0, -193.0, 304.0, 1253.0, -182.0, 366.0, -389.0, 113.0, 1057.0, 864.0, 552.0, 493.0, -234.0, -67.0, -1348.0, 145.0, 291.0, 1
-481.0, 1073.0, -316.0, -236.0, 1173.0, -55.0, -1899.0, 782.0, 1083.0, 1007.0, -33.0, 214.0, 1832.0, 1816.0, 689.0, 851.0, 1914.0, -353.0, -993.0, 2304.0, 1
2199.0, -95.0, -3441.0, 2916.0, 1707.0, 1483.0, -898.0, 2124.0, -409.0, -232.0, 2322.0, -455.0, -1634.0, -1052.0, -1566.0, -4264.0, -124.0, -386.0, 161.0, -3491.0, 0
876.0, 994.0, 1213.0, 208.0, -228.0, 3687.0, 155.0, -1884.0, -3078.0, 201.0, 1405.0, -2949.0, 616.0, -863.0, 3274.0, 933.0, -2684.0, -244.0, 3063.0, -1516.0, 0
837.0, -792.0, 503.0, 176.0, 622.0, 705.0, 857.0, 1169.0, 412.0, 931.0, 1553.0, 925.0, -169.0, 201.0, 1465.0, 204.0, -925.0, 72.0, -737.0, 602.0, 1
1646.0, 437.0, 1298.0, 1826.0, 1251.0, -247.0, -2443.0, 309.0, 1708.0, 346.0, 1338.0, -2901.0, 1609.0, -3071.0, -1616.0, 1423.0, 1474.0, 1672.0, 725.0, 121.0, 0
-559.0, 1246.0, -2724.0, -4604.0, -1142.0, -14.0, -1127.0, 2278.0, -29.0, 2347.0, -2032.0, -832.0, 888.0, 3295.0, -1806.0, -232.0, -1438.0, -68.0, -216.0, 3437.0, 0
-466.0, 969.0, 253.0, -1716.0, -216.0, 286.0, 1828.0, 1487.0, 17.0, -1394.0, 13.0, -592.0, 477.0, 531.0, 122.0, 28.0, 1237.0, 1135.0, 1037.0, 148.0, 1
493.0, 628.0, 1625.0, -179.0, 114.0, 1274.0, 827.0, -202.0, -802.0, 39.0, -181.0, -204.0, 268.0, 282.0, -158.0, 1323.0, 1038.0, 173.0, 151.0, 236.0, 1
572.0, 1631.0, 1102.0, 208.0, -79.0, -1349.0, 1374.0, -1299.0, 833.0, 312.0, -1163.0, -552.0, 814.0, 68.0, 605.0, -45.0, 786.0, 1158.0, 96.0, 265.0, 1
445.0, 967.0, 901.0, -587.0, -889.0, 4.0, 1092.0, 1415.0, -1461.0, 511.0, -294.0, 11.0, -459.0, -1406.0, 1531.0, -58.0, 656.0, -811.0, 782.0, 281.0, 1
-3241.0, -778.0, -2684.0, 77.0, -1552.0, -2547.0, -554.0, 1856.0, -1417.0, 389.0, 68.0, 2065.0, 459.0, -2044.0, -758.0, -686.0, 2138.0, 1015.0, 2123.0, -203.0, 0
-394.0, 494.0, 866.0, -79.0, -333.0, 3605.0, 1328.0, -1155.0, -823.0, -772.0, 522.0, 1702.0, 2079.0, 18.0, 394.0, 1287.0, -611.0, 1774.0, 175.0, 279.0, 1
2425.0, 1591.0, 1408.0, 3156.0, -1376.0, 964.0, -225.0, 229.0, 748.0, 589.0, -172.0, -1023.0, -1115.0, 1598.0, -2017.0, 486.0, 1007.0, 2846.0, 3327.0, 4085.0, 0
